degree,count
3,4458
4,1640
5,843
6,553
7,391
8,317
9,240
10,171
11,158
12,119
13,119
14,94
15,61
16,66
17,66
18,39
19,35
20,35
21,29
22,34
23,32
24,26
25,17
26,25
27,23
28,20
29,24
30,10
31,12
32,9
33,12
34,13
35,9
36,2
37,20
38,6
39,11
40,12
41,9
42,8
43,10
44,5
45,5
46,5
47,5
48,11
49,10
50,4
51,7
52,3
53,5
54,5
56,3
57,2
58,5
59,4
61,5
62,4
63,2
64,2
65,2
66,2
67,2
68,1
70,2
71,1
72,2
73,4
74,1
75,2
76,1
77,1
78,2
79,1
80,2
81,1
82,1
83,1
84,1
85,3
86,2
87,4
90,1
91,4
92,1
94,5
95,2
96,1
98,1
99,1
100,2
101,1
102,4
103,1
104,3
105,3
106,2
108,1
109,2
110,1
112,1
113,1
116,1
117,2
118,1
119,1
120,1
121,1
124,1
125,2
127,2
128,1
131,1
135,2
137,1
138,1
140,2
141,1
143,1
145,1
147,1
150,1
153,1
154,1
156,1
159,2
161,1
162,2
163,1
165,1
170,1
171,1
179,1
180,1
182,1
185,1
187,1
189,1
196,1
199,1
204,2
212,1
228,1
235,1
243,1
251,1
252,1
269,1
286,1
300,1
305,1
314,1
353,1
357,1
359,1
494,1
512,1
683,1
