step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending
200,209,65,-1,0,56,0,100,0,114,0,116,0,16,25,115,0,0,562,0
400,409,132,-1,0,71,0,170,0,206,0,218,0,18,54,210,0,0,1115,0
600,609,193,-1,0,77,0,218,0,287,0,308,0,19,52,286,0,0,1684,0
800,809,261,-1,0,81,0,246,0,350,0,388,0,18,47,350,0,0,2258,0
1000,1009,318,-1,0,81,0,259,0,404,0,451,0,19,60,403,0,0,2840,0
1200,1209,381,-1,0,84,0,288,0,475,0,561,0,20,74,475,0,0,3410,0
1400,1409,434,-1,0,86,0,310,0,534,0,652,0,20,124,531,1,2,3999,0
1600,1609,494,-1,0,85,0,323,0,587,0,730,0,20,118,583,0,0,4578,0
1800,1809,556,-1,0,86,0,341,0,641,0,808,0,20,131,647,0,0,5162,0
2000,2009,611,-1,0,87,0,354,0,685,0,889,0,20,118,692,1,2,5750,0
2200,2209,678,-1,0,92,0,391,0,783,0,1038,0,20,146,781,1,2,6289,0
2400,2409,741,-1,0,96,0,418,0,869,0,1141,0,20,151,863,2,4,6846,0
2600,2609,806,-1,0,94,0,434,0,910,0,1237,0,20,195,914,3,6,7423,0
2800,2809,864,-1,0,94,0,453,0,972,0,1336,0,20,201,970,2,4,8006,0
3000,3009,922,3,0,94,2,446,1,1020,0,1419,0,20,216,1040,1,2,8594,0
3200,3209,977,3,0,93,1,476,2,1061,2,1514,0,20,192,1074,1,2,9176,0
3400,3409,1034,3,1,98,2,463,3,1120,10,1598,0.045,20,214,1121,0,0,9760,0
3600,3609,1102,3,0,96,1,482,8,1147,11,1666,0.0711,20,237,1123,0,0,10344,0
3800,3809,1161,5,0,96,1,462,6,1162,13,1741,0.1228,20,241,1176,1,2,10930,1
4000,4009,1216,7,1,97,4,473,8,1192,19,1818,0.1444,20,211,1183,2,4,11518,1
4200,4209,1267,9,2,97,5,493,14,1247,18,1913,0.1592,20,247,1269,2,4,12100,1
4400,4409,1337,11,0,100,3,479,13,1290,18,1994,0.1491,20,240,1304,1,2,12675,1
4600,4609,1399,13,1,96,5,508,16,1284,19,2045,0.1532,20,242,1303,1,2,13257,1
4800,4809,1458,17,0,99,5,522,15,1353,19,2155,0.1528,20,301,1369,1,2,13825,1
5000,5009,1519,19,0,98,10,523,16,1376,20,2233,0.1605,20,273,1371,2,4,14414,1
5200,5209,1582,22,0,99,9,515,17,1439,20,2344,0.1799,20,280,1438,4,8,14993,1
5400,5409,1647,25,2,99,9,531,18,1468,19,2399,0.1598,20,304,1474,7,14,15596,1
5600,5609,1706,27,2,100,13,548,16,1442,20,2466,0.1546,20,280,1466,7,14,16193,1
5800,5809,1773,29,1,100,10,537,17,1499,20,2511,0.1886,20,266,1466,4,8,16788,1
6000,6009,1830,35,4,99,9,541,18,1543,20,2600,0.2086,20,284,1520,5,10,17375,1
6200,6209,1893,38,2,97,7,548,18,1577,20,2709,0.2062,20,332,1572,4,8,17959,1
6400,6409,1951,40,1,97,11,554,20,1595,20,2783,0.201,20,320,1618,5,10,18554,1
6600,6609,2006,43,1,101,10,544,19,1603,20,2855,0.2012,20,363,1661,4,8,19153,1
6800,6809,2069,46,2,99,7,560,20,1643,20,2937,0.2053,20,325,1643,6,12,19745,1
7000,7009,2127,48,1,98,11,558,20,1687,20,3042,0.2204,20,349,1684,7,14,20347,1
