degree,count
3,4362
4,1614
5,915
6,537
7,427
8,297
9,235
10,191
11,154
12,99
13,114
14,70
15,79
16,72
17,59
18,48
19,43
20,35
21,39
22,37
23,33
24,27
25,19
26,31
27,20
28,16
29,19
30,18
31,18
32,23
33,11
34,9
35,14
36,11
37,6
38,8
39,9
40,9
41,7
42,12
43,12
44,7
45,6
46,3
47,8
48,5
49,7
50,10
51,6
52,8
53,10
54,3
55,5
56,5
57,1
58,3
59,3
60,3
61,6
62,1
63,4
64,5
65,4
66,3
67,1
68,6
69,7
70,2
71,5
72,1
73,2
74,2
75,4
76,1
77,3
78,2
79,2
80,2
81,3
82,3
83,2
84,1
85,2
86,2
88,2
90,1
92,1
93,2
94,2
95,1
98,1
99,2
101,2
103,2
104,2
105,2
107,1
109,1
110,1
111,1
112,1
113,2
114,1
115,1
116,1
118,1
119,1
120,1
121,1
122,1
127,1
131,1
132,1
135,1
138,1
140,3
145,2
147,2
150,1
151,1
158,1
159,1
161,1
163,2
167,1
169,1
170,1
172,1
176,1
180,1
186,1
190,1
192,1
201,1
207,1
210,1
222,1
228,1
230,1
256,1
268,1
269,1
293,1
321,1
322,1
326,2
392,1
407,2
417,1
450,1
515,1
