step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending
200,209,44,-1,0,62,0,117,0,132,0,136,0,15,25,130,0,0,585,0
400,409,104,-1,0,69,0,168,0,216,0,224,0,19,51,213,0,0,1153,0
600,609,162,-1,0,77,0,217,0,304,0,338,0,19,57,305,0,0,1724,0
800,809,218,-1,0,80,0,249,0,377,0,440,0,20,71,392,0,0,2300,0
1000,1009,268,-1,0,85,0,272,0,452,0,519,0,20,87,449,0,0,2879,0
1200,1209,332,-1,0,87,0,309,0,528,0,629,0,20,91,527,1,2,3434,0
1400,1409,379,-1,0,87,0,335,0,613,0,746,0,20,123,611,1,2,4008,0
1600,1609,444,-1,0,87,0,347,0,674,0,817,0,20,134,658,1,2,4589,0
1800,1809,495,-1,0,92,0,387,0,753,0,932,0,20,142,745,0,0,5158,0
2000,2009,553,-1,0,90,0,388,0,795,0,1029,0,20,148,806,0,0,5737,0
2200,2209,610,-1,0,92,0,414,0,853,0,1125,0,20,185,860,0,0,6297,0
2400,2409,668,-1,0,93,0,428,0,917,0,1213,0,20,177,919,3,6,6881,0
2600,2609,731,-1,0,93,0,433,0,959,0,1298,0,20,171,953,6,12,7474,0
2800,2809,794,3,0,92,3,423,7,982,7,1361,0,20,154,971,3,6,8069,0
3000,3009,854,3,0,96,2,452,7,1018,14,1443,0,20,220,1031,2,4,8651,0
3200,3209,905,3,0,97,0,459,6,1096,8,1586,0.0193,20,227,1112,2,4,9210,0
3400,3409,964,5,0,94,1,481,8,1156,17,1687,0.0696,20,223,1151,3,6,9786,1
3600,3609,1033,7,0,94,2,469,12,1199,19,1763,0.0985,20,253,1201,3,6,10369,1
3800,3809,1093,10,0,97,6,501,15,1231,19,1833,0.0948,20,244,1221,1,2,10955,1
4000,4009,1162,12,0,98,6,500,16,1266,20,1925,0.115,20,238,1292,1,2,11533,1
4200,4209,1234,15,0,100,9,506,18,1319,20,2005,0.0937,20,282,1329,3,6,12117,1
4400,4409,1295,17,2,95,10,516,18,1351,19,2073,0.0806,20,262,1311,4,8,12710,1
4600,4609,1358,19,3,99,9,516,19,1389,19,2132,0.0969,20,281,1378,3,6,13305,1
4800,4809,1431,21,2,97,10,518,19,1411,19,2219,0.099,20,278,1403,3,6,13882,1
5000,5009,1498,23,1,99,9,540,19,1446,20,2284,0.091,20,291,1448,3,6,14456,1
5200,5209,1553,25,2,98,8,537,19,1466,20,2387,0.0383,20,293,1486,2,4,15032,1
5400,5409,1618,27,3,100,8,540,19,1503,20,2447,0.0525,20,294,1508,2,4,15611,1
5600,5609,1678,30,4,96,13,548,19,1510,20,2528,0.062,20,334,1533,2,4,16204,1
5800,5809,1735,32,2,98,6,547,19,1588,20,2624,0.0751,20,348,1598,1,2,16774,1
6000,6009,1786,34,2,95,13,550,19,1604,20,2707,0.0536,20,324,1635,2,4,17364,1
6200,6209,1854,36,0,100,10,549,19,1621,20,2800,0.0539,20,348,1629,2,4,17954,1
6400,6409,1919,39,1,98,8,572,18,1654,20,2868,0.0336,20,303,1641,4,8,18541,1
6600,6609,1981,41,2,98,9,573,20,1656,20,2917,0.0268,20,341,1685,5,10,19141,1
6800,6809,2035,43,4,99,9,571,20,1666,20,2969,0.0214,20,337,1673,5,10,19733,1
7000,7009,2097,45,3,101,9,552,20,1707,20,3052,0.0873,20,364,1725,4,8,20317,1
7200,7209,2156,47,3,96,10,568,20,1745,20,3125,0.0897,20,363,1712,4,8,20913,1
7400,7409,2215,49,5,104,14,568,18,1760,20,3207,0.0865,20,359,1767,4,8,21508,1
7600,7609,2260,53,0,99,13,576,20,1751,20,3275,0.1045,20,350,1718,2,4,22101,1
7800,7809,2317,55,1,102,13,586,19,1774,20,3352,0.0385,20,379,1797,3,6,22695,1
8000,8009,2385,57,1,101,11,574,19,1860,20,3439,0.0518,20,391,1835,4,8,23262,1
8200,8209,2436,59,5,99,9,588,19,1842,20,3532,0.0545,20,372,1823,3,6,23853,1
8400,8409,2487,61,3,101,8,565,19,1888,20,3622,0.0527,20,359,1873,2,4,24441,1
8600,8609,2541,63,2,100,13,586,20,1906,20,3672,0.0307,20,375,1874,2,4,25031,1
8800,8809,2606,65,2,99,9,593,20,1911,20,3768,0.0285,20,411,1941,3,6,25611,1
9000,9009,2673,67,2,103,13,615,20,1946,20,3816,0.0395,20,427,1899,3,6,26204,1
9200,9209,2727,69,4,100,9,607,20,1955,20,3879,0.0305,20,407,1947,2,4,26800,1
9400,9409,2776,71,2,100,11,606,20,1934,20,3945,0.0374,20,391,2015,4,8,27402,1
9600,9609,2838,73,1,102,10,592,20,1978,20,4034,0.0243,20,398,1978,4,8,27991,1
