step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending
200,209,56,-1,0,57,0,105,0,119,0,119,0,10,13,116,0,0,571,0
400,409,112,-1,0,73,0,179,0,221,0,230,0,20,50,224,0,0,1122,0
600,609,161,-1,0,79,0,230,0,318,0,334,0,19,63,317,0,0,1690,0
800,809,215,-1,0,81,0,268,0,395,0,437,0,19,77,395,0,0,2249,0
1000,1009,279,-1,0,84,0,291,0,468,0,540,0,20,97,472,3,6,2834,0
1200,1209,342,-1,0,90,0,314,0,526,0,622,0,20,133,538,4,8,3422,0
1400,1409,404,-1,0,89,0,354,0,619,0,728,0,20,126,614,5,10,3975,0
1600,1609,457,-1,0,90,0,358,0,691,0,829,0,20,150,696,3,6,4562,0
1800,1809,520,-1,0,88,0,389,0,739,0,905,0,20,152,735,5,10,5151,0
2000,2009,566,-1,0,91,0,392,0,788,0,1009,0,20,164,783,3,6,5748,0
2200,2209,637,-1,0,91,0,419,0,843,0,1089,0,20,179,839,1,2,6320,0
2400,2409,699,-1,0,92,0,411,0,898,0,1169,0,20,162,885,3,6,6910,0
2600,2609,760,-1,0,96,0,439,0,941,0,1256,0,20,196,935,2,4,7495,0
2800,2809,819,-1,0,95,0,441,0,973,0,1364,0,20,187,995,1,2,8071,0
3000,3009,873,3,0,95,1,467,10,1030,13,1440,0,20,178,1020,1,2,8655,0
3200,3209,935,3,0,95,3,479,4,1106,11,1542,0,20,235,1093,1,2,9225,0
3400,3409,996,5,3,97,7,462,10,1116,14,1605,0.1591,20,230,1122,2,4,9815,1
3600,3609,1057,7,0,96,7,484,17,1147,15,1674,0.1476,20,229,1133,4,8,10398,1
3800,3809,1108,9,0,97,5,494,13,1207,15,1776,0.1121,20,251,1182,2,4,10977,1
4000,4009,1165,11,1,93,10,509,17,1227,18,1841,0.1057,20,240,1227,1,2,11560,1
4200,4209,1215,13,2,98,4,491,13,1273,20,1933,0.15,20,255,1267,2,4,12155,1
4400,4409,1277,15,1,97,6,505,15,1321,20,2036,0.1337,20,260,1360,3,6,12720,1
4600,4609,1338,17,1,98,10,529,17,1399,20,2158,0.1052,20,283,1400,3,6,13293,1
4800,4809,1396,19,1,98,6,537,17,1437,20,2221,0.1045,20,285,1414,2,4,13875,1
5000,5009,1453,21,1,95,9,546,18,1490,20,2331,0.0912,20,266,1478,2,4,14441,1
5200,5209,1502,23,1,99,8,529,17,1493,20,2399,0.118,20,281,1487,2,4,15038,1
5400,5409,1559,25,1,102,10,541,20,1514,20,2502,0.1205,20,321,1528,1,2,15619,1
5600,5609,1607,27,2,99,6,549,19,1574,20,2575,0.1138,20,311,1565,2,4,16206,1
5800,5809,1670,29,1,100,8,569,20,1609,20,2706,0.115,20,318,1594,2,4,16780,1
6000,6009,1739,31,3,102,6,551,20,1620,20,2802,0.1149,20,355,1634,3,6,17361,1
6200,6209,1804,33,1,95,13,579,19,1647,20,2860,0.1138,20,317,1611,3,6,17938,1
6400,6409,1873,35,2,99,14,586,20,1676,20,2928,0.1171,20,367,1703,4,8,18507,1
6600,6609,1930,37,2,99,10,558,20,1719,20,3012,0.1033,20,321,1686,4,8,19102,1
6800,6809,1987,39,1,94,10,601,19,1811,20,3142,0.1298,20,372,1770,4,8,19659,1
7000,7009,2059,41,1,101,8,584,19,1797,20,3193,0.1279,20,380,1800,4,8,20247,1
7200,7209,2126,44,1,97,9,587,20,1835,20,3259,0.1113,20,387,1833,4,8,20837,1
7400,7409,2183,47,2,101,11,578,19,1845,20,3354,0.0993,20,358,1806,5,10,21427,1
7600,7609,2238,51,2,100,12,600,19,1859,20,3442,0.1096,20,373,1861,5,10,22024,1
7800,7809,2295,53,3,101,11,582,20,1882,20,3515,0.1117,20,348,1861,5,10,22618,1
8000,8009,2358,55,0,100,12,599,19,1882,20,3556,0.1434,20,368,1889,4,8,23221,1
8200,8209,2416,59,2,101,13,595,20,1898,20,3626,0.1337,20,397,1927,3,6,23805,1
8400,8409,2467,64,1,100,11,580,19,1928,20,3727,0.106,20,388,1952,3,6,24389,1
8600,8609,2525,66,1,101,12,596,18,1985,20,3828,0.1138,20,406,1954,3,6,24981,1
8800,8809,2576,70,2,101,10,605,20,1973,20,3885,0.115,20,414,1984,5,10,25581,1
9000,9009,2644,74,0,99,15,616,20,1999,20,3956,0.1273,20,410,1979,5,10,26179,1
9200,9209,2701,76,5,101,11,616,20,2055,20,4059,0.1208,20,415,1994,4,8,26760,1
9400,9409,2763,78,2,100,13,604,20,2046,20,4122,0.1107,20,402,2049,4,8,27352,1
9600,9609,2829,81,2,102,14,627,20,2010,20,4173,0.1075,20,416,2068,3,6,27940,1
9800,9809,2897,87,1,97,12,629,20,2035,20,4240,0.095,20,402,2052,2,4,28528,1
10000,10009,2952,90,6,101,13,611,20,2061,20,4304,0.09,20,406,2080,1,2,29118,1
10200,10209,3013,94,5,99,15,601,20,2078,20,4403,0.081,20,454,2097,1,2,29706,1
10400,10409,3082,96,5,101,12,622,20,2108,20,4439,0.0888,20,402,2111,3,6,30289,1
10600,10609,3140,99,6,102,14,609,20,2095,20,4502,0.1001,20,444,2135,6,12,30896,1
10800,10809,3193,101,4,98,16,628,20,2136,20,4592,0.079,20,412,2106,6,12,31496,1
11000,11009,3257,105,5,102,12,627,20,2147,20,4652,0.1022,20,452,2134,7,14,32093,1
11200,11209,3313,110,5,100,15,607,20,2195,20,4709,0.0858,20,453,2158,7,14,32696,1
11400,11409,3375,112,3,100,14,633,19,2185,20,4802,0.0876,20,432,2146,7,14,33291,1
11600,11609,3434,114,6,100,16,621,20,2219,20,4816,0.0941,20,452,2173,6,12,33890,1
11800,11809,3495,116,4,99,14,641,20,2201,20,4921,0.1259,20,446,2192,6,12,34491,1
12000,12009,3550,119,4,101,14,619,20,2229,20,4986,0.1148,20,419,2198,6,12,35088,1
12200,12209,3612,123,4,103,12,629,20,2270,20,5019,0.1208,20,468,2240,7,14,35689,1
12400,12409,3663,126,4,100,15,630,20,2309,20,5136,0.1056,20,467,2219,6,12,36286,1
12600,12609,3733,128,4,102,14,637,20,2205,20,5200,0.1185,20,466,2239,8,16,36890,1
12800,12809,3793,130,2,99,14,629,20,2291,20,5292,0.1038,20,459,2305,8,16,37494,1
13000,13009,3860,135,3,103,15,646,20,2303,20,5346,0.1271,20,456,2295,9,18,38096,1
13200,13209,3931,137,2,101,16,649,20,2327,20,5365,0.1106,20,478,2290,9,18,38704,1
13400,13409,3989,139,2,102,19,639,20,2321,20,5425,0.0925,20,509,2327,7,14,39310,1
13600,13609,4049,141,5,103,19,654,20,2354,20,5528,0.103,20,495,2357,5,10,39905,1
13800,13809,4108,143,2,102,15,632,20,2365,20,5635,0.1114,20,486,2388,6,12,40490,1
14000,14009,4157,147,4,101,16,658,20,2435,20,5718,0.1331,20,492,2386,8,16,41095,1
14200,14209,4219,149,3,100,16,638,20,2397,20,5787,0.1305,20,484,2368,8,16,41699,1
