step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending
200,209,61,-1,0,57,0,103,0,114,0,118,0,13,22,116,0,0,576,0
400,409,122,-1,0,70,0,164,0,203,0,212,0,15,29,204,0,0,1124,0
600,609,185,-1,0,76,0,203,0,280,0,299,0,18,54,274,0,0,1698,0
800,809,256,-1,0,81,0,244,0,353,0,395,0,20,67,351,0,0,2259,0
1000,1009,305,-1,0,85,0,288,0,455,0,518,0,20,92,454,0,0,2820,0
1200,1209,365,-1,0,86,0,315,0,534,0,625,0,20,121,534,1,2,3392,0
1400,1409,423,-1,0,90,0,334,0,594,0,704,0,20,126,595,1,2,3962,0
1600,1609,482,-1,0,86,0,342,0,630,0,783,0,20,113,643,1,2,4554,0
1800,1809,546,-1,0,86,0,362,0,686,0,871,0,20,140,692,0,0,5125,0
2000,2009,617,-1,0,90,0,377,0,754,0,939,0,20,158,739,0,0,5704,0
2200,2209,683,-1,0,92,0,398,0,796,0,1030,0,20,144,794,0,0,6278,0
2400,2409,744,-1,0,94,0,419,0,846,0,1127,0,20,147,854,4,8,6854,0
2600,2609,811,-1,0,91,0,427,0,890,0,1199,0,20,177,878,4,8,7451,0
2800,2809,866,-1,0,92,0,426,0,946,0,1286,0,20,197,929,2,4,8040,0
3000,3009,934,3,0,94,1,427,10,974,8,1364,0,20,188,967,0,0,8615,0
3200,3209,994,3,0,93,4,441,5,1002,10,1451,0.0154,20,195,981,1,2,9207,0
3400,3409,1053,5,0,94,3,429,8,1030,9,1503,0.1312,20,202,1046,2,4,9798,1
3600,3609,1110,7,1,96,3,452,7,1047,13,1580,0.1334,20,200,1055,1,2,10384,1
3800,3809,1176,11,0,98,2,464,16,1093,20,1654,0.1496,20,242,1112,2,4,10974,1
4000,4009,1233,13,1,94,4,464,13,1131,20,1756,0.145,20,211,1130,3,6,11565,1
4200,4209,1292,15,2,96,6,473,16,1197,18,1853,0.1222,20,256,1170,4,8,12136,1
4400,4409,1354,17,1,98,9,483,17,1230,18,1934,0.1161,20,214,1220,3,6,12722,1
4600,4609,1423,19,0,95,6,515,14,1330,19,2059,0.1357,20,277,1306,4,8,13287,1
4800,4809,1488,22,2,97,7,499,17,1323,20,2133,0.1339,20,274,1335,3,6,13875,1
5000,5009,1540,25,0,99,7,530,19,1352,20,2202,0.1197,20,259,1363,3,6,14476,1
5200,5209,1604,28,1,99,11,508,18,1377,20,2270,0.1003,20,282,1382,4,8,15072,1
5400,5409,1672,31,2,99,13,526,19,1409,20,2329,0.1011,20,319,1430,4,8,15659,1
5600,5609,1731,34,0,102,12,536,20,1486,20,2467,0.1349,20,301,1488,4,8,16240,1
5800,5809,1788,36,2,102,10,539,20,1507,20,2565,0.0194,20,289,1525,4,8,16822,1
6000,6009,1851,38,2,103,12,543,19,1530,20,2631,0.0374,20,311,1593,3,6,17407,1
6200,6209,1905,40,1,98,8,560,18,1639,20,2773,0.0458,20,265,1638,2,4,17974,1
6400,6409,1951,42,2,96,8,562,20,1674,20,2852,0.0434,20,360,1671,2,4,18566,1
6600,6609,2002,44,4,100,9,586,20,1670,20,2941,0.0404,20,306,1705,3,6,19163,1
6800,6809,2065,46,4,98,9,570,20,1718,20,3008,0.0417,20,355,1716,4,8,19744,1
7000,7009,2114,48,3,98,15,571,19,1724,20,3087,0.0278,20,313,1712,4,8,20337,1
7200,7209,2163,50,3,101,17,587,20,1730,20,3216,0.1295,20,367,1767,3,6,20925,1
7400,7409,2223,52,1,99,14,580,20,1781,20,3264,0.1388,20,346,1772,1,2,21519,1
7600,7609,2283,56,3,102,13,580,19,1773,20,3354,0.1201,20,353,1806,1,2,22110,1
7800,7809,2346,58,2,101,12,570,20,1863,20,3429,0.1274,20,358,1838,1,2,22695,1
8000,8009,2407,61,1,101,12,596,20,1820,20,3515,0.107,20,381,1830,1,2,23276,1
8200,8209,2464,63,1,100,16,579,20,1859,20,3569,0.1246,20,383,1831,3,6,23873,1
8400,8409,2522,65,3,98,16,600,20,1841,20,3625,0.1144,20,383,1871,4,8,24468,1
8600,8609,2587,67,3,101,14,616,20,1874,20,3694,0.1166,20,391,1900,4,8,25058,1
8800,8809,2650,70,3,101,10,590,20,1935,20,3762,0.108,20,374,1886,3,6,25639,1
9000,9009,2709,72,3,99,14,585,20,1901,20,3858,0.0954,20,411,1937,3,6,26238,1
9200,9209,2773,75,1,101,16,586,20,1937,20,3908,0.0953,20,372,1923,2,4,26832,1
9400,9409,2836,79,1,98,11,573,20,1916,20,3973,0.0853,20,432,1969,3,6,27422,1
9600,9609,2904,81,3,97,16,605,20,1941,20,4002,0.1022,20,384,1973,3,6,28016,1
9800,9809,2981,83,3,102,11,607,20,1981,20,4133,0.1058,20,401,1993,5,10,28592,1
10000,10009,3053,85,3,98,14,591,20,2018,20,4187,0.1136,20,423,2013,4,8,29181,1
10200,10209,3118,88,7,100,13,620,20,2040,20,4253,0.1149,20,420,2018,5,10,29781,1
10400,10409,3170,90,3,100,14,604,20,2033,20,4334,0.1059,20,418,2049,6,12,30375,1
10600,10609,3237,92,2,100,13,599,20,2044,20,4399,0.0837,20,434,2046,6,12,30974,1
10800,10809,3306,96,5,103,17,622,19,2088,20,4436,0.116,20,417,2077,7,14,31577,1
11000,11009,3372,98,1,102,17,632,20,2141,20,4487,0.1268,20,419,2084,8,16,32177,1
11200,11209,3429,101,3,102,15,612,20,2134,20,4545,0.1304,20,419,2122,6,12,32781,1
11400,11409,3493,105,2,98,13,601,19,2111,20,4618,0.1242,20,410,2099,5,10,33380,1
11600,11609,3558,107,1,100,12,610,20,2154,20,4701,0.1084,20,457,2084,7,14,33983,1
11800,11809,3618,109,5,102,14,614,20,2187,20,4751,0.0957,20,458,2152,9,18,34582,1
12000,12009,3675,110,2,100,17,629,20,2180,20,4825,0.0906,20,433,2164,10,20,35193,1
12200,12209,3732,112,3,101,13,620,20,2172,20,4896,0.0865,20,445,2184,10,20,35798,1
12400,12409,3788,114,2,102,12,636,20,2139,20,4926,0.0682,20,432,2156,9,18,36405,1
12600,12609,3843,116,1,99,17,612,20,2208,20,4986,0.0785,20,441,2197,8,16,37010,1
12800,12809,3904,118,3,104,17,625,19,2197,20,5098,0.1118,20,450,2177,7,14,37603,1
13000,13009,3968,120,7,101,13,627,20,2207,20,5098,0.1135,20,476,2203,8,16,38209,1
13200,13209,4025,122,5,103,16,612,20,2244,20,5182,0.011,20,473,2245,8,16,38818,1
13400,13409,4083,124,4,100,15,630,20,2176,20,5193,0.1278,20,479,2201,3,6,39416,1
13600,13609,4136,126,1,101,16,632,20,2208,20,5283,0.1313,20,504,2284,3,6,40013,1
13800,13809,4197,129,3,97,13,627,20,2234,20,5330,0.124,20,470,2254,2,4,40606,1
14000,14009,4250,132,6,100,13,630,20,2284,20,5462,0.1282,20,467,2286,4,8,41189,1
14200,14209,4303,134,3,101,14,627,20,2300,20,5519,0.1216,20,461,2347,5,10,41796,1
