degree,count
3,4418
4,1607
5,861
6,558
7,403
8,315
9,233
10,197
11,152
12,106
13,108
14,80
15,80
16,66
17,53
18,51
19,45
20,41
21,40
22,34
23,34
24,25
25,24
26,24
27,26
28,14
29,18
30,14
31,12
32,14
33,10
34,14
35,11
36,13
37,14
38,5
39,8
40,10
41,6
42,9
43,7
44,9
45,3
46,4
47,9
48,6
49,3
50,7
51,2
52,7
53,3
54,4
55,7
56,3
57,3
58,7
59,3
60,4
61,4
62,2
63,7
64,3
65,1
66,1
67,6
68,2
69,1
70,4
71,1
72,3
73,2
74,1
75,5
76,3
77,5
78,4
79,3
80,2
81,2
82,2
83,4
84,2
85,3
86,1
87,1
88,5
89,3
90,1
91,3
92,2
93,1
94,3
98,1
101,3
103,1
104,1
108,1
110,3
112,1
114,1
117,2
118,1
121,2
124,1
125,1
126,3
128,1
135,1
136,2
140,1
142,2
144,1
150,1
151,1
152,1
153,1
155,1
157,2
159,1
161,1
162,1
163,1
164,2
166,1
169,1
170,1
171,1
175,1
181,1
185,1
186,1
189,1
190,1
194,1
196,1
201,1
211,1
232,1
234,1
254,1
257,1
260,1
283,1
292,1
297,1
304,1
305,1
317,1
322,1
327,1
340,1
345,1
348,1
451,1
