degree,count
3,4456
4,1638
5,867
6,555
7,415
8,286
9,217
10,185
11,130
12,121
13,92
14,64
15,72
16,73
17,59
18,61
19,46
20,43
21,34
22,35
23,25
24,34
25,23
26,24
27,13
28,29
29,15
30,13
31,18
32,16
33,5
34,10
35,4
36,16
37,13
38,10
39,11
40,9
41,9
42,9
43,4
44,6
45,8
46,8
47,4
48,4
49,3
50,5
51,5
52,2
53,4
54,6
55,6
56,4
57,8
58,7
59,4
60,5
61,2
62,2
63,4
64,3
65,4
66,3
67,4
68,2
69,5
70,2
71,4
72,3
73,1
74,1
75,2
76,1
77,4
78,2
80,3
81,3
82,4
84,1
85,2
87,1
88,1
89,2
91,3
92,1
93,1
94,2
95,1
96,2
98,2
99,1
102,1
104,2
106,1
107,2
108,1
112,3
113,4
114,1
115,1
117,1
118,2
119,2
121,1
122,1
123,1
124,1
125,4
126,1
127,1
128,2
131,2
132,1
134,1
135,3
142,1
145,1
146,1
148,1
149,1
152,1
154,1
157,2
158,1
169,1
173,2
184,1
185,1
188,1
190,1
196,1
198,1
199,2
211,2
214,1
219,1
222,1
228,1
235,1
238,1
249,1
261,1
275,1
281,1
300,1
306,1
320,1
329,1
344,1
358,1
364,1
373,1
385,1
487,1
496,1
