degree,count
3,4543
4,1569
5,896
6,530
7,419
8,277
9,213
10,166
11,147
12,85
13,109
14,81
15,80
16,63
17,48
18,55
19,36
20,50
21,34
22,37
23,23
24,23
25,28
26,26
27,8
28,28
29,20
30,16
31,18
32,9
33,19
34,15
35,17
36,9
37,11
38,13
39,11
40,10
41,10
42,3
43,9
44,6
45,6
46,9
47,8
48,7
49,4
50,8
51,5
52,9
53,8
54,6
55,4
56,4
57,6
58,5
59,2
60,5
61,1
62,1
63,1
64,3
65,7
66,2
67,1
68,3
69,2
70,3
71,5
72,2
73,4
74,3
75,1
76,3
78,1
79,1
80,2
81,1
82,1
83,3
84,2
86,2
87,2
88,2
91,2
92,2
93,2
94,3
95,2
96,1
97,1
98,1
99,1
102,3
103,1
104,2
105,1
106,1
107,1
108,1
110,1
112,2
116,2
118,2
119,3
120,3
122,1
123,1
124,1
127,2
128,1
130,1
134,1
136,1
137,3
142,1
150,1
157,1
160,1
165,1
167,1
179,1
181,1
187,1
194,1
202,1
206,1
222,1
227,1
233,1
240,1
246,1
252,2
253,1
266,1
267,1
268,1
272,1
279,1
292,1
293,1
303,1
307,1
312,1
316,1
336,1
343,1
364,1
467,1
583,1
