degree,count
3,4383
4,1609
5,835
6,593
7,403
8,313
9,215
10,198
11,140
12,116
13,108
14,87
15,80
16,68
17,51
18,50
19,41
20,51
21,45
22,30
23,31
24,45
25,27
26,23
27,21
28,18
29,28
30,17
31,22
32,13
33,18
34,11
35,16
36,10
37,7
38,12
39,7
40,12
41,5
42,11
43,8
44,13
45,8
46,2
47,8
48,6
49,3
50,5
51,1
52,2
53,7
54,2
55,4
56,4
57,6
58,3
59,3
60,6
61,3
62,2
63,1
64,3
65,4
66,4
67,2
68,3
70,5
71,3
72,4
73,1
74,3
75,2
76,1
77,3
78,1
79,1
80,2
81,2
82,2
83,1
84,1
85,3
86,2
87,2
88,1
89,2
90,2
92,1
93,1
94,1
95,1
96,2
98,1
99,1
101,3
102,1
104,1
105,2
107,1
108,2
109,1
111,1
112,1
114,2
115,1
116,1
117,1
119,1
126,3
131,1
132,2
133,1
134,2
137,1
138,2
140,1
142,2
144,2
145,1
149,1
151,1
152,2
153,2
155,1
157,1
168,2
169,1
171,1
175,1
179,1
183,1
192,1
193,1
197,1
199,1
210,1
215,1
216,1
218,2
221,1
236,1
252,1
261,1
269,1
272,1
280,1
281,1
304,1
309,1
349,1
360,1
431,1
432,1
509,1
