step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,entK,entC,entL,holderEntryRule
200,209,56,-1,0,57,0,105,0,119,0,119,0,10,13,116,0,0,571,0,0,0,0,0
400,409,112,-1,0,73,0,179,0,221,0,230,0,20,50,224,0,0,1122,0,0,0,0,0
600,609,161,-1,0,79,0,230,0,318,0,334,0,19,63,317,0,0,1690,0,0,0,0,0
800,809,215,-1,0,81,0,268,0,395,0,437,0,19,77,395,0,0,2249,0,0,0,0,0
1000,1009,279,-1,0,84,0,299,0,468,0,539,0,20,95,475,0,0,2828,0,0,0,3,0
1200,1209,344,-1,0,89,0,320,0,541,0,625,0,20,112,532,0,0,3396,0,0,0,1,0
1400,1409,409,-1,0,85,0,332,0,580,0,708,0,19,125,573,0,0,3972,0,0,0,0,0
1600,1609,470,-1,0,90,0,344,0,634,0,786,0,20,126,633,0,0,4556,0,0,0,0,0
1800,1809,536,-1,0,91,0,361,0,688,0,859,0,20,147,687,0,0,5116,0,1,0,0,0
2000,2009,585,-1,0,92,0,382,0,745,0,970,0,20,178,746,0,0,5678,0,0,0,0,0
2200,2209,644,-1,0,91,0,411,0,820,0,1063,0,20,159,803,0,0,6253,0,0,0,0,0
2400,2409,706,-1,0,90,0,411,0,857,0,1139,0,20,175,853,0,0,6833,0,1,0,1,0
2600,2609,766,-1,0,94,0,418,0,893,0,1214,0,20,179,912,0,0,7414,0,0,0,4,0
2800,2809,819,-1,0,99,0,447,0,983,0,1329,0,20,189,974,0,0,7984,0,1,0,0,0
3000,3009,868,3,0,94,5,447,8,973,15,1410,0,20,200,1013,0,0,8573,0,0,0,0,0
3200,3209,928,3,0,97,2,441,10,1047,16,1503,0,20,210,1062,0,0,9147,0,0,0,0,0
3400,3409,992,3,0,96,1,478,4,1121,16,1595,0,20,234,1113,0,0,9719,0,0,0,1,0
3600,3609,1053,3,0,98,2,500,7,1191,13,1730,0,20,245,1201,0,0,10266,0,0,0,1,0
3800,3809,1105,4,0,95,2,493,9,1241,18,1805,0.0086,20,243,1234,1,1,10849,0,0,0,0,0
4000,4009,1157,4,1,97,3,498,14,1257,16,1897,0.0067,20,258,1282,0,0,11433,0,1,0,0,0
4200,4209,1215,6,0,97,2,506,10,1316,18,1981,0.0215,20,240,1289,2,2,12025,0,0,0,0,0
4400,4409,1273,7,0,98,3,523,14,1338,19,2064,0.0249,20,264,1346,1,1,12607,0,0,0,0,0
4600,4609,1330,9,3,96,5,531,15,1333,20,2127,0.0322,20,270,1368,2,2,13192,0,0,0,0,0
4800,4809,1400,14,2,98,6,519,18,1350,20,2183,0.0505,20,299,1370,5,5,13785,1,1,1,1,2
5000,5009,1464,16,0,95,5,517,17,1406,20,2249,0.0538,20,270,1410,2,2,14364,1,1,0,0,2
5200,5209,1523,22,4,98,13,520,19,1460,20,2350,0.0736,20,315,1445,6,6,14951,1,0,0,0,2
5400,5409,1581,29,3,98,11,543,19,1478,20,2454,0.0979,20,299,1473,7,7,15535,1,2,0,1,2
5600,5609,1649,36,4,100,13,541,20,1502,20,2526,0.1123,20,309,1533,7,7,16125,1,0,0,0,2
5800,5809,1712,42,3,101,14,562,20,1549,20,2587,0.1189,20,274,1529,6,6,16718,1,0,0,1,2
6000,6009,1771,48,3,98,10,549,20,1541,20,2642,0.1241,20,320,1554,6,6,17311,1,0,0,0,2
6200,6209,1834,54,3,98,13,534,20,1589,20,2722,0.1333,20,311,1578,6,6,17906,1,1,0,0,2
6400,6409,1887,59,1,99,11,552,20,1579,20,2819,0.1307,20,329,1603,5,5,18504,1,0,0,1,2
6600,6609,1941,63,3,98,14,551,20,1646,20,2886,0.1235,20,342,1646,4,4,19092,1,1,0,0,2
6800,6809,1996,71,8,99,15,536,20,1630,20,2979,0.1428,20,346,1639,9,9,19693,1,1,0,0,2
7000,7009,2056,79,7,98,16,558,20,1671,20,3055,0.1533,20,321,1677,8,8,20276,1,0,0,2,2
7200,7209,2103,84,2,100,18,575,20,1715,20,3146,0.1466,20,333,1726,5,5,20868,1,0,0,3,2
7400,7409,2163,89,4,98,14,574,20,1704,20,3196,0.1413,20,346,1727,5,5,21460,1,1,0,0,2
7600,7609,2232,98,7,101,16,573,20,1732,20,3247,0.1571,20,331,1730,9,9,22048,1,0,0,0,2
7800,7809,2288,106,6,102,17,573,20,1779,20,3397,0.1647,20,344,1797,8,8,22627,1,0,0,0,2
8000,8009,2343,120,4,99,15,581,20,1797,20,3450,0.2007,20,366,1801,14,14,23230,1,1,0,0,2
8200,8209,2407,127,7,101,18,578,20,1833,20,3520,0.1946,20,358,1831,7,7,23821,1,0,0,0,2
8400,8409,2470,129,6,99,16,581,20,1807,20,3593,0.1697,20,390,1823,2,2,24400,1,1,0,0,2
8600,8609,2535,138,7,103,18,597,20,1846,20,3656,0.1798,20,374,1891,9,9,24991,1,1,0,1,2
8800,8809,2598,146,7,100,20,592,20,1870,20,3756,0.1828,20,359,1922,8,8,25582,1,0,0,1,2
9000,9009,2657,156,6,99,20,581,20,1901,20,3800,0.1953,20,433,1928,10,10,26184,1,2,0,0,2
9200,9209,2708,163,9,101,20,582,20,1901,20,3864,0.1902,20,376,1894,7,7,26783,1,1,0,1,2
9400,9409,2764,168,5,102,19,592,20,1981,20,4070,0.1812,20,422,2012,5,5,27341,1,1,0,2,2
9600,9609,2823,175,4,102,18,609,20,2039,20,4137,0.179,20,390,2017,7,7,27931,1,0,0,0,2
9800,9809,2892,179,5,99,19,610,20,2003,20,4188,0.1672,20,364,1981,4,4,28524,1,0,0,0,2
10000,10009,2949,185,3,101,20,596,20,2036,20,4288,0.1628,20,410,2042,6,6,29113,1,0,0,0,2
10200,10209,3003,190,6,100,19,593,20,2022,20,4342,0.1542,20,453,2043,5,5,29710,1,1,0,1,2
10400,10409,3064,197,6,102,18,608,20,2052,20,4394,0.1624,20,328,1997,7,7,30302,1,0,0,0,2
10600,10609,3119,205,4,99,19,626,20,2122,20,4543,0.1739,20,446,2111,8,8,30869,1,1,0,1,2
10800,10809,3185,208,6,103,20,613,20,2111,20,4582,0.1531,20,426,2133,3,3,31465,1,0,1,1,2
11000,11009,3246,219,4,102,19,629,20,2087,20,4606,0.1765,20,420,2143,11,11,32070,1,0,0,0,2
11200,11209,3308,223,8,100,20,616,20,2130,20,4658,0.1602,20,459,2125,4,4,32654,1,0,0,1,2
11400,11409,3375,230,8,104,20,632,20,2167,20,4718,0.1622,20,437,2197,7,7,33248,1,1,0,0,2
11600,11609,3436,238,5,102,17,614,20,2127,20,4786,0.1688,20,411,2168,8,8,33844,1,1,0,0,2
11800,11809,3508,250,2,99,16,633,20,2175,20,4845,0.199,20,408,2131,12,12,34443,1,0,0,1,2
12000,12009,3571,255,5,102,17,616,20,2195,20,4874,0.1882,20,419,2165,5,5,35042,1,0,0,0,2
12200,12209,3635,264,12,102,18,636,20,2196,20,4955,0.1946,20,460,2151,9,9,35638,1,0,0,0,2
12400,12409,3699,269,5,102,19,614,20,2224,20,5038,0.1797,20,451,2214,5,5,36220,1,0,0,0,2
12600,12609,3760,279,6,101,19,631,20,2223,20,5091,0.1928,20,481,2252,10,10,36822,1,1,0,1,2
12800,12809,3823,284,7,99,20,636,20,2252,20,5136,0.1782,20,470,2249,5,5,37412,1,0,0,1,2
13000,13009,3891,296,7,103,19,639,20,2292,20,5210,0.2016,20,461,2306,12,12,38005,1,1,0,0,2
13200,13209,3969,301,6,102,19,609,20,2288,20,5323,0.1853,20,457,2285,5,5,38591,1,0,0,1,2
13400,13409,4015,305,4,102,18,629,20,2311,20,5378,0.1672,20,466,2223,4,4,39188,1,1,0,1,2
13600,13609,4076,314,6,100,19,625,20,2260,20,5440,0.1778,20,504,2320,9,9,39786,1,0,0,1,2
13800,13809,4130,322,6,103,19,643,20,2285,20,5465,0.1863,20,490,2300,8,8,40379,1,0,0,1,2
14000,14009,4183,334,5,103,20,642,20,2285,20,5530,0.208,20,462,2334,12,12,40981,1,1,0,1,2
14200,14209,4238,340,10,102,20,652,20,2315,20,5605,0.2054,20,451,2289,6,6,41577,1,0,0,0,2
