degree,count
3,4300
4,1713
5,970
6,549
7,410
8,289
9,210
10,174
11,152
12,133
13,104
14,66
15,75
16,65
17,55
18,40
19,35
20,33
21,37
22,35
23,38
24,16
25,27
26,19
27,21
28,15
29,15
30,14
31,11
32,22
33,14
34,12
35,11
36,17
37,22
38,9
39,6
40,10
41,8
42,6
43,10
44,3
45,13
46,3
47,3
48,6
49,5
50,5
51,5
52,3
53,1
54,5
55,4
56,7
57,7
58,5
59,8
60,5
61,2
62,3
63,3
64,2
65,4
66,7
67,4
68,3
69,8
70,3
71,1
72,2
73,1
74,2
75,1
76,3
78,1
79,1
80,4
81,2
82,5
83,1
85,1
86,1
87,1
88,1
89,2
90,3
92,1
93,1
94,2
95,1
96,1
97,1
98,1
100,1
101,1
102,1
103,2
105,1
106,2
108,1
109,2
110,1
111,1
112,1
113,1
114,1
115,2
116,1
118,3
120,2
121,1
122,1
124,1
126,1
127,1
128,1
132,1
136,2
141,1
145,1
149,2
153,1
154,1
155,2
157,1
163,1
165,1
166,1
167,1
168,1
169,1
170,1
173,1
180,1
193,1
194,1
201,1
207,2
217,2
224,1
233,1
239,1
244,1
250,1
253,1
254,1
266,1
269,1
280,1
287,1
340,1
358,1
359,1
365,1
418,1
422,1
