degree,count
3,4356
4,1670
5,881
6,594
7,369
8,272
9,240
10,191
11,140
12,108
13,98
14,76
15,76
16,69
17,56
18,58
19,59
20,52
21,33
22,38
23,22
24,26
25,25
26,25
27,18
28,26
29,22
30,11
31,13
32,17
33,8
34,7
35,15
36,8
37,13
38,6
39,6
40,7
41,5
42,11
43,11
44,7
45,5
46,7
47,6
48,6
49,5
50,6
51,6
52,6
53,4
54,8
55,4
56,5
57,7
58,5
59,1
60,3
61,2
62,4
63,1
64,2
65,2
66,5
67,4
68,5
69,5
70,6
71,2
72,4
73,1
74,4
75,2
76,2
77,6
78,4
79,4
80,3
81,1
82,3
83,1
84,1
85,3
86,3
87,2
88,4
89,3
90,2
91,1
92,3
93,3
94,3
95,2
96,3
97,1
98,1
99,2
100,2
101,2
102,3
103,1
104,2
105,2
108,1
109,1
113,1
114,2
116,3
117,1
119,1
123,1
125,2
126,3
127,3
128,1
129,1
130,1
131,1
134,3
135,1
137,1
139,3
143,1
153,1
155,2
159,1
162,2
163,2
165,2
171,1
173,1
183,1
189,1
207,1
209,1
215,1
223,1
235,1
266,1
277,1
327,1
329,1
341,1
348,1
373,1
412,1
481,1
