degree,count
3,4478
4,1644
5,920
6,539
7,368
8,316
9,207
10,164
11,138
12,125
13,93
14,87
15,70
16,72
17,47
18,46
19,45
20,49
21,25
22,27
23,29
24,30
25,17
26,19
27,20
28,17
29,26
30,20
31,12
32,13
33,13
34,9
35,12
36,10
37,10
38,15
39,12
40,8
41,6
42,5
43,7
44,5
45,5
46,6
47,6
48,4
49,7
50,7
51,6
52,4
53,7
54,3
55,7
56,3
57,3
58,5
59,6
60,4
61,4
62,4
63,3
64,2
65,1
66,3
67,1
68,2
69,3
70,5
71,4
72,2
73,2
74,1
75,1
76,3
77,1
78,3
79,2
81,2
82,2
83,5
84,5
86,3
88,1
89,4
90,2
91,2
93,2
94,2
96,1
97,3
100,1
103,2
105,1
106,2
107,1
108,1
111,1
112,1
113,1
115,2
117,3
120,2
121,3
125,2
126,1
128,2
134,1
135,3
138,1
140,1
143,1
147,1
149,2
155,1
160,3
161,2
163,1
166,1
167,1
171,1
178,1
188,1
191,1
192,1
195,1
201,1
205,2
228,1
232,1
239,1
240,1
252,1
255,1
274,1
278,1
283,1
294,1
341,1
347,1
364,1
378,1
395,1
432,1
451,1
471,1
