step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,entK,entC,entL,holderEntryRule
200,209,60,-1,0,57,0,103,0,115,0,114,0,12,20,113,0,0,560,0,0,0,0,0
400,409,122,-1,0,68,0,154,0,194,0,205,0,18,41,196,0,0,1128,0,0,0,0,0
600,609,178,-1,0,77,0,208,0,280,0,310,0,20,75,286,0,0,1708,0,0,0,0,0
800,809,231,-1,0,76,0,246,0,362,0,412,0,20,57,368,0,0,2281,0,0,0,0,0
1000,1009,292,-1,0,79,0,261,0,429,0,501,0,18,81,426,0,0,2867,0,0,0,0,0
1200,1209,347,-1,0,85,0,305,0,515,0,602,0,20,77,514,0,0,3435,0,0,0,0,0
1400,1409,398,-1,0,87,0,318,0,578,0,702,0,20,107,579,0,0,4013,0,0,0,0,0
1600,1609,459,-1,0,88,0,330,0,610,0,759,0,20,100,616,0,0,4595,0,0,0,0,0
1800,1809,523,-1,0,91,0,362,0,698,0,886,0,20,136,685,0,0,5167,0,0,0,0,0
2000,2009,587,-1,0,94,0,371,0,746,0,975,0,20,140,746,0,0,5744,0,0,0,0,0
2200,2209,646,-1,0,90,0,400,0,814,0,1072,0,20,184,804,0,0,6322,0,0,0,0,0
2400,2409,713,-1,0,94,0,406,0,859,0,1155,0,20,193,859,0,0,6892,0,0,0,0,0
2600,2609,778,-1,0,95,0,419,0,922,0,1246,0,20,186,906,0,0,7471,0,0,0,0,0
2800,2809,845,-1,0,95,0,438,0,971,0,1338,0,20,175,974,0,0,8040,0,0,0,0,0
3000,3009,909,3,0,96,3,450,10,997,15,1398,0,20,215,994,0,0,8620,0,0,0,0,0
3200,3209,959,3,0,95,3,439,6,1069,19,1510,0.0086,20,214,1076,0,0,9194,0,0,0,0,0
3400,3409,1007,3,0,97,1,474,7,1115,10,1605,0.0067,20,221,1143,0,0,9770,0,0,0,0,0
3600,3609,1067,3,1,99,2,484,13,1154,14,1681,0.0052,20,224,1169,0,0,10356,0,0,0,0,0
3800,3809,1128,3,0,95,0,479,11,1202,16,1739,0.004,20,250,1193,0,0,10941,0,0,0,0,0
4000,4009,1191,3,1,90,1,470,10,1203,13,1812,0.003,20,227,1197,0,0,11529,0,0,0,0,0
4200,4209,1253,3,0,93,3,502,6,1247,13,1878,0.0023,20,280,1213,0,0,12109,0,0,0,0,0
4400,4409,1318,3,0,97,3,503,5,1289,11,2001,0.0317,20,260,1313,0,0,12670,0,0,0,0,0
4600,4609,1395,3,0,96,0,528,4,1321,15,2064,0.0358,20,277,1332,0,0,13241,0,0,0,0,0
4800,4809,1448,3,0,96,2,510,7,1353,8,2147,0.0277,20,312,1376,0,0,13838,0,0,0,0,0
5000,5009,1511,3,0,96,3,523,6,1404,15,2234,0.0641,20,277,1404,0,0,14417,0,0,0,0,0
5200,5209,1571,3,0,98,1,529,7,1418,13,2327,0.088,20,285,1430,0,0,15004,0,0,0,0,0
5400,5409,1624,3,0,99,1,534,8,1452,9,2368,0.0829,20,292,1478,0,0,15591,0,0,0,0,0
5600,5609,1685,3,0,99,3,525,6,1468,11,2409,0.0748,20,293,1487,0,0,16184,0,0,0,0,0
5800,5809,1755,3,1,99,1,524,8,1502,14,2527,0.0569,20,302,1526,0,0,16768,0,0,0,0,0
6000,6009,1812,3,0,94,2,551,5,1538,8,2606,0.0427,20,287,1541,0,0,17356,0,0,0,0,0
6200,6209,1870,3,0,100,1,546,7,1570,9,2653,0.0538,20,341,1567,0,0,17939,0,0,0,0,0
6400,6409,1918,3,1,98,2,561,6,1596,9,2755,0.0578,20,307,1564,0,0,18528,0,0,0,0,0
6600,6609,1976,3,0,99,2,554,4,1591,9,2863,0.0685,20,340,1626,0,0,19118,0,0,0,0,0
6800,6809,2041,3,0,96,3,565,1,1649,8,2935,0.0708,20,340,1663,0,0,19702,0,0,0,0,0
7000,7009,2096,3,0,99,1,556,1,1692,4,3015,0.1552,20,328,1668,0,0,20283,0,0,0,0,0
7200,7209,2157,5,0,100,1,551,9,1674,7,3096,0.167,20,373,1695,1,2,20872,1,1,0,0,1
7400,7409,2219,7,1,97,3,562,6,1681,15,3175,0.1805,20,329,1727,1,2,21454,1,0,0,0,1
7600,7609,2281,10,1,100,4,573,13,1723,20,3249,0.15,20,348,1746,1,2,22043,1,0,0,0,1
7800,7809,2336,12,3,100,3,557,10,1780,19,3325,0.1676,20,337,1751,1,2,22631,1,0,0,0,1
8000,8009,2404,14,1,98,3,607,17,1792,19,3471,0.1453,20,367,1826,1,2,23181,1,0,0,0,1
8200,8209,2465,16,3,98,6,568,15,1834,20,3523,0.1379,20,388,1857,1,2,23776,1,0,0,0,1
8400,8409,2528,18,2,103,4,590,14,1864,20,3620,0.17,20,378,1897,1,2,24363,1,0,0,0,1
8600,8609,2589,20,0,102,5,587,14,1918,19,3712,0.1771,20,376,1905,1,2,24944,1,0,0,0,1
8800,8809,2648,22,2,100,6,607,14,1953,20,3809,0.159,20,395,1968,1,2,25511,1,0,0,0,1
9000,9009,2713,24,1,99,8,603,16,1910,20,3895,0.1627,20,395,1930,1,2,26088,1,0,0,0,1
9200,9209,2776,26,3,100,6,599,16,1998,20,3958,0.1644,20,433,2017,1,2,26668,1,0,0,0,1
9400,9409,2833,28,0,98,10,595,19,1941,20,4036,0.154,20,381,2032,1,2,27264,1,0,0,0,1
9600,9609,2885,31,1,100,7,593,20,2016,20,4094,0.1379,20,400,2017,1,2,27853,1,0,0,0,1
9800,9809,2938,34,2,100,8,622,17,2029,20,4174,0.1376,20,447,2038,1,2,28447,1,0,0,0,1
10000,10009,3002,37,2,102,5,625,18,2075,20,4309,0.1161,20,416,2075,1,2,29004,1,0,0,0,1
10200,10209,3057,39,1,101,8,635,16,2117,20,4412,0.1228,20,456,2147,1,2,29590,1,0,0,0,1
10400,10409,3115,41,3,98,9,607,19,2091,20,4486,0.1075,20,417,2102,1,2,30178,1,0,0,0,1
10600,10609,3189,43,4,100,12,643,18,2143,20,4507,0.1223,20,412,2140,1,2,30772,1,0,0,0,1
10800,10809,3252,45,1,98,6,610,19,2149,20,4600,0.1179,20,411,2179,1,2,31363,1,0,0,0,1
11000,11009,3307,48,0,103,6,617,19,2161,20,4634,0.136,20,443,2165,1,2,31954,1,0,0,0,1
11200,11209,3373,50,2,98,8,634,20,2152,20,4704,0.1254,20,454,2140,1,2,32541,1,0,0,0,1
11400,11409,3437,52,2,102,8,623,19,2172,20,4724,0.1293,20,451,2192,1,2,33132,1,0,0,0,1
11600,11609,3500,54,2,98,12,617,19,2201,20,4844,0.1365,20,416,2189,2,4,33711,1,1,0,0,1
11800,11809,3558,56,2,103,9,637,18,2222,20,4882,0.1131,20,469,2211,2,4,34307,1,0,0,0,1
12000,12009,3612,58,2,99,9,628,20,2236,20,4955,0.1092,20,453,2235,2,4,34905,1,0,0,0,1
12200,12209,3683,60,0,99,8,619,20,2220,20,5003,0.1236,20,470,2257,2,4,35496,1,0,0,0,1
12400,12409,3744,62,3,102,10,611,20,2238,20,5070,0.1227,20,465,2250,2,4,36089,1,0,0,0,1
12600,12609,3808,64,0,104,7,630,18,2216,20,5134,0.1162,20,509,2309,2,4,36680,1,0,0,0,1
12800,12809,3879,68,1,102,9,644,20,2270,20,5219,0.1261,20,467,2282,2,4,37261,1,0,0,0,1
13000,13009,3939,70,1,101,8,648,20,2302,20,5331,0.1489,20,476,2320,2,4,37837,1,0,0,0,1
13200,13209,4005,73,3,102,11,646,19,2340,20,5382,0.1481,20,452,2310,2,4,38433,1,0,0,0,1
13400,13409,4067,76,3,102,13,638,19,2351,20,5422,0.1765,20,518,2319,1,2,39019,1,0,0,0,1
13600,13609,4122,80,2,101,11,636,20,2322,20,5487,0.1816,20,490,2315,1,2,39611,1,0,0,0,1
13800,13809,4167,82,1,100,11,645,20,2340,20,5555,0.1834,20,513,2383,1,2,40206,1,0,0,0,1
14000,14009,4219,87,3,102,11,630,20,2384,20,5617,0.1819,20,502,2356,1,2,40796,1,0,0,0,1
14200,14209,4278,89,1,102,15,640,20,2405,20,5707,0.1536,20,491,2393,1,2,41384,1,0,0,0,1
