degree,count
3,4366
4,1646
5,887
6,583
7,405
8,280
9,240
10,180
11,149
12,128
13,85
14,82
15,79
16,74
17,59
18,65
19,37
20,42
21,39
22,38
23,34
24,32
25,28
26,19
27,16
28,15
29,21
30,17
31,16
32,20
33,9
34,9
35,11
36,11
37,9
38,10
39,12
40,6
41,7
42,7
43,4
44,5
45,13
46,7
47,6
48,2
49,10
50,5
51,6
52,2
53,4
54,6
55,5
56,5
57,5
58,2
59,3
60,2
61,6
62,2
63,5
64,2
65,4
66,5
67,5
68,2
69,3
70,3
72,2
73,1
75,1
76,3
77,1
78,1
79,2
80,1
81,2
82,2
83,1
84,1
86,2
87,2
89,2
90,1
91,2
92,1
93,1
94,1
97,1
100,2
101,1
102,1
104,1
105,1
106,1
109,1
111,2
115,1
117,1
119,2
120,2
123,1
124,2
125,3
127,1
128,1
131,1
133,1
134,1
138,2
140,1
141,1
143,1
145,1
147,1
148,1
149,1
151,1
155,1
156,2
158,1
160,1
161,1
171,1
172,2
174,1
176,1
178,2
181,1
182,1
184,1
185,1
188,1
198,1
216,1
219,1
226,1
240,1
253,1
264,1
265,1
269,1
271,1
280,1
282,1
296,1
309,1
330,1
333,1
344,1
365,1
381,1
467,1
481,1
493,1
503,1
