degree,count
3,4160
4,1711
5,931
6,543
7,368
8,299
9,243
10,215
11,150
12,118
13,136
14,89
15,82
16,72
17,79
18,53
19,52
20,45
21,42
22,35
23,31
24,26
25,31
26,24
27,17
28,19
29,20
30,24
31,18
32,19
33,18
34,10
35,12
36,10
37,12
38,10
39,11
40,7
41,7
42,8
43,11
44,8
45,6
46,4
47,9
48,3
49,4
50,3
51,4
52,2
53,9
54,4
55,7
56,7
57,1
58,5
59,2
60,3
61,7
62,5
63,4
64,2
65,3
66,3
67,2
68,2
69,3
70,1
71,2
72,2
73,3
74,4
76,5
77,2
78,3
79,3
81,1
82,3
84,3
85,1
86,3
87,2
88,2
89,1
91,1
92,1
93,2
94,1
95,4
97,1
98,1
100,4
102,1
103,1
105,1
106,1
109,3
110,2
112,2
115,1
116,3
118,1
122,2
123,1
124,2
127,1
131,2
133,1
141,1
144,1
149,1
150,1
151,1
152,1
158,1
159,1
160,1
164,1
166,1
172,1
173,1
174,1
177,1
178,2
179,2
180,1
184,2
188,1
189,2
190,1
191,2
195,1
199,1
204,1
214,2
232,1
233,2
234,1
242,1
257,1
263,1
289,1
315,1
328,1
403,1
420,1
425,1
427,1
434,1
545,1
606,1
