degree,count
3,8893
4,3284
5,1739
6,1145
7,779
8,575
9,412
10,333
11,321
12,224
13,206
14,173
15,148
16,136
17,106
18,99
19,78
20,70
21,78
22,80
23,57
24,57
25,43
26,51
27,34
28,31
29,39
30,27
31,27
32,35
33,33
34,18
35,30
36,22
37,28
38,18
39,17
40,15
41,14
42,16
43,22
44,13
45,16
46,8
47,15
48,11
49,8
50,4
51,14
52,11
53,5
54,9
55,15
56,4
57,12
58,5
59,9
60,7
61,10
62,7
63,8
64,5
65,7
66,7
67,6
68,4
69,3
70,3
71,6
72,5
73,7
74,4
75,9
76,2
77,7
78,5
79,2
80,6
81,4
82,5
83,2
84,2
85,1
86,7
87,7
88,4
89,7
90,3
91,1
92,6
93,1
94,7
95,4
96,2
97,4
98,2
100,1
101,1
102,2
103,2
104,2
105,3
106,1
107,1
108,3
109,1
110,1
111,3
112,2
113,5
114,4
115,3
117,1
119,1
120,2
121,2
122,2
123,1
124,2
126,2
127,1
128,1
130,1
131,1
132,1
134,2
135,1
137,1
140,4
142,1
143,1
144,2
145,1
146,3
147,1
150,2
153,1
154,2
156,2
158,3
161,2
167,1
170,1
171,1
172,1
174,2
175,2
176,1
177,2
178,1
181,1
184,3
186,1
187,2
189,1
190,1
192,1
197,1
198,1
199,1
203,1
211,2
217,2
221,1
222,1
224,2
228,1
232,1
241,1
253,1
256,1
261,1
273,1
281,1
293,1
295,1
306,1
312,1
313,1
324,1
332,1
334,1
350,1
355,1
359,2
363,1
375,1
379,1
381,1
395,1
412,1
465,1
500,1
563,1
585,1
615,1
749,1
869,1
872,1
