degree,count
3,4438
4,1665
5,934
6,555
7,367
8,286
9,216
10,173
11,142
12,105
13,97
14,85
15,85
16,51
17,49
18,41
19,21
20,44
21,37
22,35
23,26
24,25
25,28
26,31
27,22
28,14
29,20
30,16
31,18
32,17
33,13
34,9
35,15
36,13
37,12
38,9
39,7
40,8
41,7
42,3
43,12
44,9
45,7
46,8
47,6
48,8
49,8
50,5
51,5
52,9
53,3
54,4
55,2
56,3
57,1
58,6
59,1
60,8
62,3
63,5
64,5
65,4
66,3
67,3
68,4
69,6
70,1
71,2
72,2
73,3
74,1
75,3
76,4
77,3
78,2
79,3
80,2
81,3
82,1
83,5
85,3
86,5
87,2
88,1
89,2
91,3
92,3
93,2
94,2
95,1
96,1
97,1
98,2
99,1
100,1
102,3
103,1
104,1
106,1
107,1
112,2
113,1
114,1
116,1
117,1
120,2
121,1
122,2
124,1
125,1
126,1
127,1
128,1
129,2
131,2
135,3
137,1
146,1
149,1
150,2
151,1
154,1
155,1
156,1
157,1
161,1
168,2
172,1
174,1
183,1
188,2
197,1
204,2
205,1
210,1
219,1
236,1
247,1
251,1
283,1
328,1
336,1
345,1
393,1
402,1
412,1
429,1
473,1
482,1
566,1
613,1
