degree,count
3,4303
4,1624
5,901
6,538
7,438
8,317
9,237
10,178
11,129
12,129
13,103
14,104
15,85
16,61
17,64
18,50
19,44
20,38
21,46
22,35
23,34
24,23
25,29
26,27
27,18
28,29
29,19
30,16
31,6
32,12
33,16
34,12
35,9
36,23
37,14
38,8
39,15
40,7
41,12
42,2
43,15
44,8
45,10
46,12
47,6
48,4
49,7
50,1
51,7
52,8
53,6
54,4
55,6
56,6
57,2
58,4
59,4
60,4
61,5
62,4
63,1
64,5
65,3
66,1
67,1
68,2
69,1
70,3
72,3
73,3
74,1
75,2
76,2
77,2
78,2
79,4
80,1
81,3
82,1
83,2
84,2
85,1
86,2
87,2
88,3
91,1
92,2
93,2
94,3
95,1
99,1
101,2
103,2
106,1
107,1
108,2
109,1
111,1
115,1
119,1
120,2
122,1
123,2
126,2
127,2
130,1
132,1
133,1
134,1
137,2
138,2
140,1
150,1
151,2
152,2
154,1
165,1
170,1
177,1
181,1
185,1
189,1
190,1
192,1
199,1
210,1
212,1
215,1
223,2
226,1
231,1
235,1
237,1
238,1
243,1
247,1
248,1
253,1
269,1
271,1
289,1
298,1
303,1
323,1
335,1
352,1
365,1
427,1
509,1
