step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,entK,entC,entL,holderEntryRule
200,209,52,-1,0,61,0,113,0,126,0,130,0,13,24,126,6,6,586,0,0,0,0,0
400,409,113,-1,0,74,0,172,0,214,0,225,0,16,55,216,7,7,1162,0,0,0,0,0
600,609,173,-1,0,80,0,228,0,308,0,329,0,17,70,307,7,7,1729,0,0,0,0,0
800,809,223,-1,0,80,0,248,0,376,0,413,0,20,79,374,8,8,2314,0,0,0,1,0
1000,1009,271,-1,0,82,0,290,0,464,0,536,0,19,76,466,6,6,2886,0,0,0,1,0
1200,1209,326,-1,0,86,0,319,0,538,0,631,0,20,108,540,8,8,3461,0,0,0,1,0
1400,1409,379,-1,0,90,0,341,0,602,0,731,0,20,132,600,8,8,4053,0,0,0,1,0
1600,1609,442,-1,0,90,0,357,0,662,0,826,0,20,127,660,8,8,4623,0,0,0,1,0
1800,1809,505,-1,0,91,0,386,0,751,0,921,0,20,144,732,8,8,5205,0,0,0,0,0
2000,2009,584,-1,0,90,0,391,0,784,0,999,0,20,168,799,7,7,5782,0,1,0,0,0
2200,2209,630,-1,0,94,0,421,0,854,0,1118,0,20,181,860,7,7,6357,0,0,0,0,0
2400,2409,689,-1,0,93,0,421,0,905,0,1193,0,20,184,905,8,8,6953,0,2,0,0,0
2600,2609,755,-1,0,97,0,437,0,958,0,1283,0,20,172,966,8,8,7532,0,1,0,0,0
2800,2809,808,-1,0,97,0,446,0,1004,0,1370,0,20,204,998,8,8,8119,0,0,0,0,0
3000,3009,861,3,0,95,1,456,8,1023,8,1445,0,20,207,1040,8,8,8710,0,0,0,1,0
3200,3209,930,3,0,94,1,458,9,1074,10,1518,0,20,207,1055,8,8,9286,0,0,0,1,0
3400,3409,987,4,0,96,2,458,10,1113,15,1599,0.0036,20,214,1114,8,8,9880,0,1,0,1,0
3600,3609,1047,4,0,97,6,487,10,1159,12,1698,0,20,255,1170,8,8,10452,0,1,0,0,0
3800,3809,1105,4,2,98,0,487,11,1166,11,1762,0,20,235,1205,8,8,11042,0,3,0,0,0
4000,4009,1161,6,0,99,6,500,15,1234,15,1858,0.0009,20,224,1242,8,8,11627,0,0,0,1,0
4200,4209,1221,11,0,94,6,500,12,1271,18,1944,0.0374,20,250,1273,8,8,12217,1,0,1,0,2
4400,4409,1287,12,0,98,5,513,13,1313,17,2031,0.028,20,248,1289,8,8,12807,1,0,0,0,2
4600,4609,1343,13,0,96,6,517,16,1321,17,2092,0.0207,20,252,1334,7,7,13404,1,1,0,0,2
4800,4809,1396,13,0,96,2,513,15,1352,19,2161,0.0309,20,261,1350,8,8,14005,1,0,0,0,2
5000,5009,1456,15,2,97,6,506,16,1370,20,2228,0.0524,20,285,1363,7,7,14605,1,0,0,0,2
5200,5209,1525,16,2,100,4,507,18,1405,20,2305,0.0554,20,302,1379,8,8,15199,1,2,0,0,2
5400,5409,1589,16,0,96,7,507,17,1438,20,2372,0.0344,20,298,1425,8,8,15790,1,0,0,1,2
5600,5609,1637,17,0,99,6,530,18,1471,20,2458,0.0282,20,323,1447,8,8,16383,1,2,0,0,2
5800,5809,1690,19,1,99,4,528,17,1483,20,2554,0.0265,20,285,1478,8,8,16980,1,0,0,0,2
6000,6009,1754,19,0,99,6,541,19,1492,20,2618,0.0229,20,298,1499,8,8,17578,1,0,0,0,2
6200,6209,1806,19,1,95,5,546,15,1540,20,2726,0.0245,20,282,1530,8,8,18175,1,2,0,0,2
6400,6409,1860,21,0,98,9,548,17,1599,19,2813,0.036,20,306,1575,8,8,18763,1,1,0,0,2
6600,6609,1923,21,2,100,6,564,18,1601,20,2870,0.0503,20,327,1619,8,8,19359,1,0,0,1,2
6800,6809,1982,22,1,98,8,550,15,1623,20,2919,0.04,20,324,1629,8,8,19961,1,0,0,0,2
7000,7009,2031,26,0,95,10,548,17,1661,20,3038,0.09,20,342,1673,8,8,20537,1,0,0,1,2
7200,7209,2095,26,2,101,9,569,18,1685,20,3110,0.0846,20,355,1679,8,8,21118,1,0,0,0,2
7400,7409,2164,28,2,101,6,557,17,1660,20,3168,0.0923,20,328,1690,8,8,21719,1,0,0,0,2
7600,7609,2223,32,3,99,6,571,20,1747,20,3274,0.0951,20,318,1706,8,8,22282,1,2,0,1,2
7800,7809,2273,33,1,101,13,578,18,1792,20,3361,0.0984,20,358,1758,8,8,22881,1,0,0,0,2
8000,8009,2328,34,1,103,12,594,20,1785,20,3464,0.0999,20,373,1829,8,8,23460,1,0,0,0,2
8200,8209,2391,35,0,104,9,595,20,1807,20,3500,0.0789,20,343,1804,8,8,24065,1,0,0,0,2
8400,8409,2454,36,1,101,11,587,18,1831,20,3583,0.0749,20,399,1839,7,7,24661,1,0,0,1,2
8600,8609,2519,36,2,102,15,581,20,1811,20,3629,0.0651,20,359,1829,7,7,25261,1,1,0,1,2
8800,8809,2584,36,2,101,9,584,19,1886,20,3722,0.0505,20,392,1888,8,8,25855,1,2,0,0,2
9000,9009,2634,36,3,99,6,589,17,1900,20,3812,0.0456,20,380,1877,8,8,26451,1,1,0,0,2
9200,9209,2676,39,0,103,10,594,20,1888,20,3920,0.0667,20,410,1929,8,8,27055,1,0,0,0,2
9400,9409,2738,41,4,99,11,599,19,1938,20,3963,0.0951,20,402,1932,8,8,27650,1,1,0,0,2
9600,9609,2807,42,1,100,11,595,20,1953,20,4018,0.0984,20,416,1939,8,8,28245,1,0,0,0,2
9800,9809,2876,44,1,101,13,585,19,1938,20,4049,0.0789,20,404,1899,8,8,28843,1,1,0,0,2
10000,10009,2932,45,2,101,9,589,19,1927,20,4154,0.0907,20,453,2010,8,8,29442,1,0,0,1,2
10200,10209,2987,48,2,96,11,587,20,1937,20,4219,0.0989,20,388,1978,8,8,30046,1,0,0,1,2
10400,10409,3048,51,2,100,10,604,20,1980,20,4275,0.1026,20,385,1957,8,8,30647,1,0,0,1,2
10600,10609,3111,54,2,100,10,612,20,1983,20,4333,0.0873,20,427,1994,8,8,31235,1,0,0,0,2
10800,10809,3164,56,1,101,11,593,19,2049,20,4392,0.085,20,417,2008,8,8,31835,1,0,0,0,2
11000,11009,3236,56,3,99,11,617,20,2019,20,4460,0.0682,20,426,2062,8,8,32429,1,0,0,0,2
11200,11209,3302,58,1,104,6,593,20,2034,20,4521,0.0912,20,409,2052,8,8,33024,1,1,0,0,2
11400,11409,3356,58,0,99,10,595,20,2022,20,4580,0.0788,20,433,2069,8,8,33623,1,1,0,1,2
11600,11609,3422,59,2,104,12,601,19,2068,20,4667,0.0832,20,430,2079,8,8,34213,1,0,0,0,2
11800,11809,3484,63,0,100,14,607,19,2077,20,4707,0.1032,20,456,2127,8,8,34811,1,1,0,0,2
12000,12009,3546,64,0,99,14,602,19,2084,20,4770,0.0987,20,428,2119,7,7,35406,1,1,0,1,2
12200,12209,3605,66,1,101,9,610,20,2102,20,4825,0.0941,20,437,2111,8,8,36006,1,2,0,2,2
12400,12409,3673,66,2,103,10,618,20,2135,20,4914,0.0713,20,446,2076,8,8,36592,1,1,0,0,2
12600,12609,3726,67,2,100,15,588,19,2152,20,5008,0.0834,20,452,2166,8,8,37179,1,0,0,2,2
12800,12809,3786,68,3,101,8,607,19,2172,20,5146,0.089,20,433,2204,8,8,37780,1,0,0,2,2
13000,13009,3836,69,2,102,9,607,20,2159,20,5227,0.0814,20,460,2235,8,8,38362,1,1,0,0,2
13200,13209,3903,72,3,102,13,619,20,2243,20,5322,0.1003,20,480,2227,8,8,38948,1,0,0,2,2
13400,13409,3969,72,2,102,14,639,20,2213,20,5389,0.1066,20,485,2240,7,7,39536,1,1,0,1,2
13600,13609,4029,72,4,101,12,618,20,2229,20,5473,0.0963,20,447,2254,8,8,40134,1,1,0,0,2
13800,13809,4087,73,2,101,9,634,20,2323,20,5646,0.0835,20,502,2361,8,8,40702,1,1,0,0,2
14000,14009,4144,75,1,101,15,643,19,2312,20,5682,0.0983,20,466,2304,8,8,41295,1,0,0,0,2
14200,14209,4208,76,3,102,10,631,20,2366,20,5754,0.0957,20,472,2379,8,8,41893,1,0,0,0,2
