step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,entK,entC,entL,holderEntryRule
200,209,58,-1,0,54,0,96,0,106,0,110,0,8,17,107,16,384,561,0,0,0,0,0
400,409,127,-1,0,75,0,169,0,209,0,212,0,20,56,207,39,724,1133,0,0,0,0,0
600,609,194,-1,0,86,0,245,0,303,0,312,0,16,55,302,66,1113,1688,0,0,0,0,0
800,809,242,-1,0,90,0,299,0,419,0,442,0,20,89,418,67,948,2140,0,0,0,0,0
1000,1009,306,-1,0,97,0,357,0,518,0,545,0,20,93,521,122,1333,2815,0,0,0,0,0
1200,1209,364,-1,0,96,0,411,0,630,0,665,0,20,119,630,161,1639,3562,0,0,0,0,0
1400,1409,416,-1,0,98,0,445,0,746,0,802,0,19,135,740,179,1546,4034,0,0,0,0,0
1600,1609,478,-1,0,104,0,494,0,855,0,912,0,20,154,852,258,2027,4895,0,0,0,0,0
1800,1809,531,-1,0,105,0,527,0,967,0,1039,0,20,182,962,267,2074,5605,0,0,0,0,0
2000,2009,587,-1,0,106,0,579,0,1079,0,1171,0,20,207,1080,296,2363,6370,0,0,0,0,0
2200,2209,643,-1,0,107,0,607,0,1184,0,1288,0,20,228,1167,376,2415,7242,0,0,0,0,0
2400,2409,697,-1,0,109,0,617,0,1285,0,1418,0,20,279,1283,375,2308,7753,0,0,0,0,0
2600,2609,779,-1,0,109,0,638,0,1367,0,1519,0,20,276,1365,396,2584,8475,0,0,0,0,0
2800,2809,847,-1,0,106,0,663,0,1466,0,1654,0,20,279,1465,440,2873,9130,0,0,0,0,0
3000,3009,908,4,1,110,3,685,6,1573,12,1785,0,20,356,1584,479,2589,9513,0,0,0,0,0
3200,3209,975,20,1,107,12,701,20,1648,20,1892,0,20,319,1650,517,2607,10098,0,0,0,0,0
3400,3409,1027,15,0,108,11,696,19,1755,20,2021,0,20,326,1752,534,2717,10737,0,0,0,0,0
3600,3609,1080,14,3,108,7,714,18,1841,18,2151,0,20,336,1851,624,3133,11691,0,0,0,0,0
3800,3809,1142,19,2,108,8,726,19,1930,20,2263,0,20,380,1948,617,2942,12168,0,0,0,0,0
4000,4009,1192,24,2,110,14,736,20,1998,20,2397,0,20,374,2022,587,2633,12350,0,0,0,0,0
4200,4209,1249,23,4,110,14,767,20,2136,20,2564,0,20,457,2152,782,3685,13668,0,0,0,0,0
4400,4409,1302,27,6,108,11,753,20,2216,20,2696,0,20,452,2208,725,2733,13649,0,0,0,0,0
4600,4609,1357,26,1,110,16,775,20,2292,20,2820,0,20,470,2307,754,3106,14434,0,0,0,0,0
4800,4809,1416,34,3,107,12,765,20,2399,20,2962,0,20,517,2387,779,2997,14865,0,0,0,0,0
5000,5009,1472,33,3,111,15,786,20,2493,20,3085,0,20,480,2483,919,3986,16171,0,0,0,0,0
5200,5209,1544,33,2,111,13,789,20,2542,20,3206,0,20,568,2558,855,2949,16013,0,0,0,0,0
5400,5409,1613,35,0,111,11,785,20,2612,20,3340,0,20,550,2617,922,3187,16598,0,0,0,0,0
5600,5609,1687,33,1,111,13,785,20,2654,20,3436,0,20,503,2660,899,3227,16961,0,0,0,0,0
5800,5809,1756,35,2,111,9,805,20,2771,20,3582,0,20,541,2745,994,3578,17616,0,0,0,0,0
6000,6009,1821,38,3,113,13,808,20,2818,20,3695,0,20,470,2822,1043,3403,18006,0,0,0,0,0
6200,6209,1877,40,2,107,15,817,20,2880,20,3819,0,20,565,2868,1053,3360,18609,0,0,0,0,0
6400,6409,1943,36,0,110,8,827,20,2971,20,3935,0,20,611,2949,1083,4084,19688,0,0,0,0,0
6600,6609,2004,37,0,114,15,818,20,2977,20,4053,0,20,612,2979,1079,3313,19600,0,0,0,0,0
6800,6809,2057,36,3,114,9,823,20,3071,20,4194,0,20,600,3070,1139,3402,20085,0,0,0,0,0
7000,7009,2123,40,3,111,10,837,20,3144,20,4311,0,20,607,3116,1149,3684,20739,0,0,0,0,0
7200,7209,2176,36,2,110,13,797,20,3226,20,4444,0,20,550,3167,1210,3865,21417,0,0,0,0,0
7400,7409,2238,41,4,112,14,841,20,3274,20,4564,0,20,620,3284,1213,3967,22049,0,0,0,0,0
7600,7609,2308,41,2,112,7,842,19,3331,20,4693,0,20,635,3364,1249,3983,22494,0,0,0,0,0
7800,7809,2368,43,2,110,13,853,20,3362,20,4807,0,20,619,3378,1292,4054,23053,0,0,0,0,0
8000,8009,2437,45,1,106,14,859,20,3405,20,4949,0,20,636,3482,1359,4186,23680,0,0,0,0,0
8200,8209,2493,43,2,112,14,859,20,3510,20,5078,0,20,758,3521,1404,4407,24476,0,0,0,0,0
8400,8409,2540,42,0,112,13,881,20,3602,20,5240,0,20,698,3561,1411,4067,24672,0,0,0,0,0
8600,8609,2595,43,4,113,15,868,20,3659,20,5354,0,20,733,3665,1615,4931,26002,0,0,0,0,0
8800,8809,2660,43,0,112,6,874,20,3694,20,5501,0,20,771,3637,1476,4407,26311,0,0,0,0,0
9000,9009,2721,46,3,112,11,853,20,3725,20,5631,0,20,658,3757,1417,3861,26230,0,0,0,0,0
9200,9209,2776,46,0,110,9,863,20,3801,20,5749,0,20,851,3793,1604,4709,27301,0,0,0,0,0
9400,9409,2835,45,4,112,9,861,20,3844,20,5892,0,20,728,3852,1695,4806,27925,0,0,0,0,0
9600,9609,2899,45,2,111,8,857,20,3925,20,6011,0,20,721,3910,1604,4483,28368,0,0,0,0,0
9800,9809,2946,46,1,110,10,867,20,3939,20,6141,0,20,863,3908,1612,4239,28665,0,0,0,0,0
10000,10009,3003,45,1,114,12,873,20,4038,20,6260,0,20,732,3967,1884,5410,30170,0,0,0,0,0
10200,10209,3066,43,2,112,9,876,20,4053,20,6392,0,20,779,4024,1746,5142,30869,0,0,0,0,0
10400,10409,3121,44,2,112,12,862,20,4051,20,6520,0,20,831,4014,1694,4326,30635,0,0,0,0,0
10600,10609,3182,46,0,112,10,873,19,4137,20,6646,0,20,769,4201,1962,5575,32016,0,0,0,0,0
10800,10809,3240,44,2,111,12,853,20,4150,20,6800,0,20,771,4191,1754,4337,31716,0,0,0,0,0
11000,11009,3294,45,1,114,12,873,20,4273,20,6941,0,20,875,4243,1996,5551,33123,0,0,0,0,0
11200,11209,3349,44,3,112,14,914,20,4293,20,7072,0,20,907,4320,1910,5389,33855,0,0,0,0,0
11400,11409,3400,46,0,114,10,896,20,4327,20,7218,0,20,760,4286,1951,5096,34082,0,0,0,0,0
11600,11609,3455,43,2,112,10,888,19,4362,20,7325,0,20,766,4357,1974,5223,34740,0,0,0,0,0
11800,11809,3519,41,2,112,4,904,20,4411,20,7418,0,20,771,4356,2016,5107,35192,0,0,0,0,0
12000,12009,3576,40,0,113,3,902,20,4326,20,7566,0,20,911,4429,2010,4843,35437,0,0,0,0,0
12200,12209,3624,43,2,114,9,873,20,4409,20,7687,0,20,813,4411,1910,4476,35442,0,0,0,0,0
12400,12409,3685,47,2,112,6,872,20,4472,20,7839,0,20,874,4484,2077,5510,36437,0,0,0,0,0
12600,12609,3745,47,2,113,12,871,20,4505,20,7974,0,20,847,4475,2117,5719,36972,0,0,0,0,0
12800,12809,3815,44,2,113,9,900,19,4535,20,8107,0,20,918,4612,2328,6259,38141,0,0,0,0,0
13000,13009,3887,45,0,111,11,897,20,4614,20,8224,0,20,837,4588,2182,5333,38183,0,0,0,0,0
13200,13209,3947,47,1,112,9,893,18,4637,20,8340,0,20,879,4591,2192,4796,38101,0,0,0,0,0
13400,13409,4003,46,1,112,11,908,20,4652,20,8456,0,20,884,4579,2237,5209,38746,0,0,0,0,0
13600,13609,4062,46,0,112,9,894,19,4597,20,8556,0,20,840,4609,2302,5737,39588,0,0,0,0,0
13800,13809,4126,46,1,114,8,889,20,4686,20,8678,0,20,1030,4625,2208,5131,39518,0,0,0,0,0
