step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,entK,entC,entL,holderEntryRule
200,209,59,-1,0,59,0,106,0,114,0,118,0,11,15,118,6,6,573,0,0,0,0,0
400,409,110,-1,0,70,0,170,0,215,0,224,0,18,45,212,8,8,1143,0,0,0,0,0
600,609,167,-1,0,78,0,221,0,310,0,330,0,16,50,309,8,8,1696,0,0,0,0,0
800,809,237,-1,0,81,0,249,0,379,0,421,0,19,86,382,8,8,2265,0,0,0,0,0
1000,1009,297,-1,0,84,0,280,0,456,0,515,0,20,82,452,8,8,2840,0,0,0,1,0
1200,1209,347,-1,0,89,0,315,0,523,0,617,0,19,110,532,8,8,3418,0,0,0,0,0
1400,1409,401,-1,0,91,0,341,0,596,0,711,0,20,109,601,8,8,4009,0,0,0,1,0
1600,1609,471,-1,0,91,0,361,0,646,0,792,0,20,125,642,8,8,4590,0,0,0,0,0
1800,1809,538,-1,0,85,0,357,0,693,0,876,0,20,122,692,8,8,5164,0,0,0,0,0
2000,2009,589,-1,0,89,0,376,0,750,0,955,0,20,136,754,7,7,5758,0,1,0,0,0
2200,2209,651,-1,0,94,0,394,0,827,0,1082,0,20,176,822,8,8,6346,0,0,0,0,0
2400,2409,716,-1,0,92,0,409,0,866,0,1165,0,20,176,866,8,8,6917,0,3,0,0,0
2600,2609,769,-1,0,91,0,421,0,933,0,1261,0,20,176,925,8,8,7509,0,2,0,1,0
2800,2809,829,-1,0,97,0,439,0,977,0,1366,0,20,200,1004,8,8,8086,0,1,0,1,0
3000,3009,882,3,0,93,1,457,7,1037,9,1450,0,20,212,1027,8,8,8674,0,0,0,1,0
3200,3209,948,3,0,99,1,468,8,1105,8,1547,0.0164,20,228,1093,7,7,9248,0,1,0,1,0
3400,3409,1013,3,0,96,1,465,5,1122,7,1606,0.0128,20,214,1112,7,7,9834,0,1,0,0,0
3600,3609,1076,3,0,97,3,480,7,1162,8,1695,0.0099,20,227,1157,8,8,10420,0,2,0,0,0
3800,3809,1123,3,0,94,1,491,3,1222,7,1781,0.0276,20,218,1202,8,8,11006,0,1,0,0,0
4000,4009,1177,3,1,97,0,493,1,1254,6,1871,0.0414,20,270,1257,8,8,11584,0,0,0,0,0
4200,4209,1225,4,2,98,1,505,9,1311,12,1999,0.0458,20,259,1319,8,8,12170,1,1,0,0,1
4400,4409,1287,5,0,99,1,529,9,1399,12,2106,0.0601,20,291,1379,7,7,12745,1,0,0,2,1
4600,4609,1351,5,0,98,3,518,8,1436,13,2208,0.0651,20,278,1441,8,8,13322,1,1,0,1,1
4800,4809,1412,5,1,100,4,538,10,1509,11,2323,0.0908,20,298,1487,8,8,13877,1,0,0,0,1
5000,5009,1481,5,2,98,1,554,4,1527,17,2405,0.0925,20,257,1532,8,8,14461,1,0,0,0,1
5200,5209,1544,5,0,96,1,552,7,1552,12,2466,0.0871,20,306,1525,8,8,15052,1,0,0,0,1
5400,5409,1616,5,0,97,2,558,7,1569,17,2523,0.0951,20,331,1597,8,8,15640,1,0,0,0,1
5600,5609,1677,5,0,97,2,571,5,1625,18,2636,0.0903,20,309,1590,7,7,16220,1,0,0,2,1
5800,5809,1736,5,0,96,2,578,6,1634,11,2683,0.1085,20,344,1620,8,8,16811,1,0,0,1,1
6000,6009,1800,5,0,98,3,572,7,1653,10,2757,0.0856,20,331,1652,8,8,17400,1,0,0,1,1
6200,6209,1860,5,1,99,3,558,6,1684,8,2851,0.1006,20,345,1661,8,8,17989,1,0,0,0,1
6400,6409,1926,5,0,100,0,568,12,1671,12,2914,0.1263,20,347,1682,8,8,18579,1,0,0,0,1
6600,6609,1995,5,0,99,1,595,3,1706,12,2982,0.146,20,327,1710,8,8,19171,1,1,0,0,1
6800,6809,2046,5,0,102,3,561,3,1713,12,3013,0.1956,20,376,1689,8,8,19767,1,0,0,0,1
7000,7009,2111,6,0,99,2,576,6,1728,14,3074,0.1819,20,342,1726,8,8,20361,1,1,0,0,1
7200,7209,2170,6,0,100,4,583,5,1772,16,3168,0.1665,20,360,1746,8,8,20955,1,0,0,0,1
7400,7409,2223,7,1,103,0,581,6,1755,16,3281,0.1987,20,350,1805,8,8,21543,1,0,0,0,1
7600,7609,2276,10,2,99,6,575,9,1822,18,3345,0.2244,20,354,1793,8,8,22134,1,1,0,0,1
