step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,entK,entC,entL,holderEntryRule
200,209,48,-1,0,58,0,109,0,122,0,125,0,11,14,123,0,0,575,0,0,0,0,0
400,409,99,-1,0,70,0,176,0,219,0,233,0,14,32,222,0,0,1155,0,0,0,0,0
600,609,160,-1,0,75,0,231,0,311,0,338,0,19,61,316,0,0,1715,0,0,0,0,0
800,809,222,-1,0,86,0,251,0,392,0,426,0,20,62,391,0,0,2274,0,0,0,0,0
1000,1009,267,-1,0,84,0,292,0,458,0,529,0,20,95,457,1,2,2858,0,0,0,1,0
1200,1209,316,-1,0,86,0,313,0,521,0,610,0,20,90,517,2,4,3448,0,0,0,1,0
1400,1409,383,-1,0,87,0,331,0,577,0,701,0,20,102,577,2,4,4031,0,0,0,0,0
1600,1609,446,-1,0,89,0,344,0,628,0,782,0,20,146,633,0,0,4613,0,0,0,0,0
1800,1809,505,-1,0,92,0,387,0,739,0,939,0,20,154,741,0,0,5156,0,0,0,0,0
2000,2009,560,-1,0,96,0,385,0,788,0,1010,0,20,160,788,0,0,5739,0,0,0,0,0
2200,2209,629,-1,0,92,0,410,0,854,0,1118,0,20,158,844,0,0,6299,0,0,0,0,0
2400,2409,685,-1,0,94,0,423,0,898,0,1204,0,20,181,913,0,0,6869,0,0,0,0,0
2600,2609,742,-1,0,91,0,434,0,937,0,1278,0,20,195,933,0,0,7448,0,0,0,0,0
2800,2809,799,3,0,94,1,430,5,957,15,1353,0,20,190,949,0,0,8033,0,0,0,0,0
3000,3009,859,3,2,93,4,440,7,990,17,1408,0,20,205,990,0,0,8618,0,0,0,0,0
3200,3209,922,3,1,92,1,453,11,1041,16,1501,0,20,196,1034,0,0,9202,0,0,0,0,0
3400,3409,982,3,0,93,0,460,5,1064,14,1602,0.0117,20,196,1087,0,0,9779,0,0,0,0,0
3600,3609,1040,3,2,94,2,464,10,1143,13,1687,0.0268,20,241,1123,3,6,10369,0,0,0,3,0
3800,3809,1108,3,0,98,1,481,8,1207,12,1813,0.0109,20,239,1234,3,6,10918,0,0,0,0,0
4000,4009,1167,3,1,97,1,509,11,1273,14,1917,0,20,255,1274,2,4,11499,0,0,0,0,0
4200,4209,1232,3,0,97,2,499,7,1279,12,1968,0,20,253,1289,3,6,12079,0,0,0,1,0
4400,4409,1300,3,0,98,2,509,8,1289,10,2042,0,20,260,1322,3,6,12672,0,0,0,0,0
4600,4609,1355,3,0,93,2,507,7,1324,12,2125,0.0127,20,264,1353,3,6,13264,0,0,0,1,0
4800,4809,1416,3,2,100,2,519,10,1394,13,2226,0.0298,20,270,1378,3,6,13847,0,0,0,1,0
5000,5009,1481,3,0,99,1,518,6,1409,13,2272,0.0431,20,269,1404,1,2,14436,0,0,0,0,0
5200,5209,1530,5,0,99,3,544,11,1436,15,2360,0.0633,20,279,1412,2,4,15030,1,0,0,1,3
5400,5409,1596,7,1,97,3,536,10,1455,15,2407,0.0502,20,317,1460,1,2,15619,1,0,0,0,3
5600,5609,1654,9,0,99,3,527,8,1489,19,2517,0.0456,20,326,1483,1,2,16209,1,0,0,0,3
5800,5809,1722,11,0,101,5,529,14,1495,19,2586,0.041,20,277,1463,1,2,16789,1,0,0,0,3
6000,6009,1776,14,0,97,4,529,12,1531,19,2632,0.0835,20,307,1528,1,2,17373,1,0,0,0,3
6200,6209,1837,16,2,96,6,540,14,1541,17,2744,0.1043,20,288,1547,1,2,17962,1,0,0,0,3
6400,6409,1893,18,2,97,5,541,13,1584,20,2805,0.093,20,357,1589,1,2,18554,1,0,0,0,3
6600,6609,1958,21,1,97,9,540,16,1591,20,2848,0.0887,20,331,1604,1,2,19143,1,0,0,0,3
6800,6809,2027,23,2,96,6,546,17,1598,20,2918,0.1271,20,328,1614,2,4,19729,1,0,0,1,3
