degree,count
3,4462
4,1608
5,941
6,530
7,410
8,306
9,212
10,168
11,150
12,113
13,87
14,64
15,71
16,66
17,47
18,43
19,58
20,36
21,38
22,39
23,27
24,30
25,27
26,28
27,13
28,17
29,21
30,19
31,14
32,12
33,10
34,17
35,18
36,8
37,6
38,4
39,8
40,8
41,6
42,8
43,8
44,6
45,4
46,8
47,6
48,9
49,5
50,6
51,5
52,3
53,5
54,5
55,4
56,3
57,8
58,6
59,7
60,6
61,4
62,3
63,4
64,4
65,5
66,4
67,3
68,3
69,2
70,1
71,2
72,1
73,2
74,2
76,2
77,4
78,1
79,2
80,2
82,2
83,4
84,1
85,4
86,2
87,1
88,1
90,2
91,4
92,1
93,2
96,1
97,1
99,1
100,1
101,3
102,2
103,1
104,3
105,3
106,3
107,1
108,1
111,1
114,1
115,2
117,1
121,1
122,1
125,1
127,1
128,1
131,1
133,1
135,1
139,1
141,2
144,1
146,2
150,2
155,1
158,1
159,1
163,2
175,1
176,2
178,1
181,2
183,1
186,1
198,1
203,1
212,1
215,1
222,1
227,1
234,1
237,1
238,1
247,1
256,1
260,2
261,1
271,1
280,1
288,2
315,1
327,1
335,1
339,1
342,1
361,1
382,1
401,1
441,1
