degree,count
3,4422
4,1624
5,826
6,584
7,427
8,326
9,216
10,177
11,152
12,107
13,95
14,78
15,63
16,58
17,57
18,52
19,48
20,46
21,37
22,45
23,36
24,23
25,16
26,32
27,23
28,20
29,16
30,16
31,12
32,17
33,9
34,19
35,16
36,15
37,17
38,15
39,9
40,5
41,7
42,7
43,6
44,14
45,10
46,7
47,5
48,6
49,9
50,4
51,3
52,7
53,6
54,5
55,6
56,2
57,3
58,1
59,2
60,5
61,4
62,4
63,3
64,3
65,5
66,2
68,1
69,2
70,4
71,4
72,7
73,2
74,2
76,1
77,3
79,1
80,2
82,1
83,1
84,3
85,2
87,1
89,1
92,3
93,2
94,1
95,3
96,1
98,2
101,2
103,1
104,1
105,3
106,1
108,1
112,1
116,1
117,1
118,1
119,1
120,1
123,1
125,2
129,1
138,1
139,1
141,1
142,1
145,1
146,1
148,1
153,1
155,2
159,1
160,1
161,1
162,1
166,1
169,1
177,1
179,1
183,1
185,1
188,1
190,1
193,1
197,1
213,1
224,1
230,1
232,2
235,1
238,1
241,2
246,1
260,1
266,1
271,1
306,1
314,1
325,1
335,1
351,1
356,1
372,2
434,1
436,1
441,1
458,1
