degree,count
3,3369
4,1492
5,861
6,595
7,435
8,351
9,279
10,248
11,162
12,165
13,151
14,153
15,114
16,103
17,128
18,78
19,86
20,72
21,56
22,65
23,67
24,62
25,43
26,46
27,39
28,27
29,29
30,34
31,24
32,23
33,21
34,31
35,23
36,16
37,23
38,19
39,17
40,16
41,18
42,27
43,15
44,18
45,20
46,13
47,12
48,8
49,10
50,5
51,7
52,16
53,6
54,7
55,10
56,9
57,7
58,2
59,7
60,9
61,2
62,9
63,8
64,6
65,6
66,8
67,6
68,3
69,8
70,7
71,4
72,6
73,2
74,3
75,7
76,2
77,5
78,3
79,4
80,1
81,2
82,5
83,2
84,3
85,1
86,1
87,3
88,3
90,1
91,3
92,3
93,2
95,2
96,4
97,1
98,2
99,1
100,1
101,2
102,1
103,2
104,1
105,2
106,1
108,1
109,3
111,1
114,3
115,1
117,2
119,4
120,3
121,1
122,2
124,3
125,2
126,1
127,1
128,2
129,1
131,3
133,6
137,3
138,3
141,1
142,4
143,3
144,1
150,1
154,4
157,1
158,1
165,1
166,1
168,1
172,1
173,1
174,1
175,1
182,2
185,1
188,1
193,1
194,2
197,1
203,1
206,1
216,1
223,1
224,1
227,1
235,1
236,1
239,1
240,1
241,1
243,1
253,1
266,1
267,1
293,1
297,1
309,1
313,1
315,1
323,1
339,1
346,1
355,1
363,1
371,1
374,1
375,1
379,1
381,1
413,1
428,1
574,1
672,1
697,1
763,1
