step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,entK,entC,entL,holderEntryRule
200,209,66,-1,0,57,0,103,0,111,0,114,0,15,27,112,4,8,561,0,0,0,0,0
400,409,122,-1,0,71,0,161,0,204,0,212,0,17,40,199,4,8,1129,0,0,0,0,0
600,609,189,-1,0,78,0,207,0,285,0,308,0,19,63,278,4,8,1701,0,0,0,1,0
800,809,245,-1,0,82,0,241,0,368,0,409,0,19,82,369,4,8,2276,0,0,0,0,0
1000,1009,317,-1,0,85,0,285,0,458,0,522,0,20,80,459,4,8,2833,0,0,0,0,0
1200,1209,364,-1,0,83,0,313,0,529,0,624,0,19,101,529,4,8,3422,0,0,0,0,0
1400,1409,427,-1,0,89,0,350,0,608,0,712,0,20,111,615,4,8,3988,0,0,0,0,0
1600,1609,490,-1,0,90,0,365,0,674,0,805,0,20,115,673,4,8,4569,0,0,0,0,0
1800,1809,543,-1,0,94,0,388,0,726,0,895,0,20,146,732,4,8,5160,0,1,0,1,0
2000,2009,602,-1,0,91,0,408,0,777,0,998,0,20,148,781,4,8,5738,0,0,0,0,0
2200,2209,654,-1,0,95,0,434,0,851,0,1109,0,20,189,878,4,8,6305,0,0,0,0,0
2400,2409,707,-1,0,96,0,430,0,905,0,1184,0,20,179,898,4,8,6890,0,1,0,0,0
2600,2609,774,-1,0,92,0,433,0,953,0,1231,0,20,180,944,4,8,7476,0,0,0,1,0
2800,2809,837,-1,0,94,0,442,0,985,0,1329,0,20,216,1003,4,8,8060,0,1,0,0,0
3000,3009,902,3,0,93,2,449,3,1023,13,1388,0,20,208,1025,4,8,8647,0,0,0,1,0
3200,3209,960,3,0,94,3,450,4,1067,9,1471,0,20,222,1041,4,8,9238,0,1,0,1,0
3400,3409,1023,3,0,95,5,458,5,1087,4,1572,0,20,227,1115,4,8,9826,0,0,0,0,0
3600,3609,1079,3,0,95,0,491,7,1167,3,1697,0,20,238,1175,4,8,10405,0,2,0,0,0
3800,3809,1143,3,0,99,2,499,4,1190,6,1745,0,20,235,1196,4,8,10994,0,0,0,0,0
4000,4009,1208,3,0,95,2,490,2,1242,3,1825,0,20,215,1231,4,8,11586,0,0,0,0,0
4200,4209,1264,3,0,100,3,486,0,1232,4,1899,0.0223,20,230,1230,4,8,12182,0,0,0,0,0
4400,4409,1326,3,1,100,0,501,3,1243,8,1971,0.0013,20,233,1274,4,8,12764,0,0,0,0,0
4600,4609,1370,3,0,99,1,503,1,1304,2,2034,0.0263,20,249,1296,4,8,13358,1,1,0,2,3
4800,4809,1434,3,0,95,1,511,4,1331,3,2092,0.005,20,245,1321,4,8,13960,1,3,0,0,3
5000,5009,1480,3,0,98,0,510,3,1385,3,2234,0,20,294,1388,4,8,14543,0,1,0,0,3
5200,5209,1533,3,0,97,1,521,2,1398,1,2313,0.0584,20,275,1423,4,8,15138,0,0,0,0,3
5400,5409,1587,3,0,99,4,525,5,1445,4,2385,0.0294,20,317,1429,4,8,15728,0,1,0,1,3
5600,5609,1645,3,0,98,3,528,2,1480,1,2461,0.0855,20,300,1467,4,8,16318,1,2,0,1,3
5800,5809,1708,3,1,96,2,534,5,1494,4,2541,0.0774,20,292,1497,4,8,16907,1,0,0,1,3
6000,6009,1766,3,1,94,1,541,4,1526,3,2603,0.0859,20,300,1502,4,8,17498,1,0,0,0,3
6200,6209,1832,3,0,98,0,555,4,1596,8,2732,0.0777,20,310,1600,4,8,18064,1,2,0,1,3
6400,6409,1893,3,1,99,2,553,4,1638,6,2853,0.1007,20,293,1614,4,8,18632,1,0,0,0,3
6600,6609,1948,3,0,98,2,574,4,1640,10,2914,0.1146,20,363,1631,4,8,19228,1,1,0,1,3
6800,6809,2002,3,0,99,0,567,1,1689,10,3002,0.1042,20,337,1683,4,8,19825,1,0,0,0,3
7000,7009,2062,3,0,99,0,563,5,1704,8,3082,0.096,20,351,1700,4,8,20420,1,1,0,0,3
7200,7209,2123,3,0,98,2,576,4,1699,9,3142,0.0941,20,360,1699,4,8,21012,1,3,0,2,3
7400,7409,2178,3,0,101,0,563,5,1717,10,3229,0.1208,20,360,1729,4,8,21616,1,0,0,0,3
7600,7609,2236,3,0,97,1,553,6,1750,12,3289,0.0807,20,334,1742,4,8,22217,1,0,0,1,3
7800,7809,2305,3,0,99,1,584,3,1749,10,3318,0.1091,20,349,1761,4,8,22813,1,0,0,0,3
