degree,count
3,2203
4,396
5,240
6,398
7,662
8,991
9,1183
10,1111
11,925
12,620
13,430
14,288
15,184
16,112
17,83
18,58
19,38
20,30
21,19
22,12
23,5
24,4
25,2
26,2
27,3
29,1
30,3
34,1
36,1
38,1
40,2
45,1
46,1
47,1
