degree,count
3,4206
4,1696
5,889
6,549
7,405
8,314
9,236
10,188
11,151
12,126
13,98
14,94
15,73
16,60
17,57
18,56
19,67
20,55
21,34
22,35
23,33
24,23
25,25
26,33
27,25
28,26
29,25
30,18
31,15
32,17
33,12
34,13
35,14
36,13
37,16
38,14
39,13
40,6
41,13
42,9
43,9
44,7
45,5
46,9
47,5
48,8
49,3
50,5
51,6
52,5
53,7
54,7
55,4
56,5
57,4
58,4
59,3
60,4
61,4
62,3
63,6
64,4
65,2
67,3
68,3
69,3
70,3
71,2
72,2
73,2
74,4
75,2
76,4
78,2
79,3
81,4
82,1
83,1
84,2
85,2
87,1
88,2
90,3
91,2
92,1
93,2
94,1
95,1
96,1
97,1
98,3
100,3
101,1
102,2
104,1
105,3
106,2
107,1
108,1
114,2
115,2
117,1
118,1
120,1
123,2
124,1
125,2
127,2
128,1
130,1
131,2
132,1
133,2
140,1
142,1
145,2
147,1
148,1
153,1
164,3
166,1
167,1
175,1
180,1
187,1
189,1
196,1
197,1
199,1
203,1
208,1
211,1
225,1
227,1
230,1
231,2
240,1
247,1
252,2
255,1
259,1
260,1
284,1
292,1
302,1
342,1
379,1
456,1
496,1
499,1
524,1
547,1
