step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,entK,entC,entL,holderEntryRule
200,209,62,-1,0,57,0,93,0,103,0,106,0,10,21,104,19,447,605,0,0,0,0,0
400,409,124,-1,0,76,0,175,0,210,0,222,0,19,43,213,35,688,1142,0,0,0,0,0
600,609,177,-1,0,87,0,244,0,315,0,329,0,20,69,317,60,996,1689,0,0,0,0,0
800,809,229,-1,0,93,0,314,0,426,0,450,0,20,71,428,91,1331,2381,0,0,0,0,0
1000,1009,287,-1,0,95,0,364,0,526,0,561,0,20,103,528,122,1444,3007,0,0,0,0,0
1200,1209,350,-1,0,99,0,409,0,635,0,673,0,20,106,632,187,2101,3957,0,0,0,0,0
1400,1409,422,-1,0,101,0,459,0,740,0,787,0,20,158,743,185,1676,4235,0,0,0,0,0
1600,1609,484,-1,0,103,0,493,0,850,0,910,0,20,136,846,241,1871,4888,0,0,0,0,0
1800,1809,537,-1,0,106,0,532,0,967,0,1038,0,20,182,971,282,2413,5890,0,0,0,0,0
2000,2009,596,-1,0,107,0,579,0,1067,0,1159,0,20,192,1063,283,2158,6306,0,0,0,0,0
2200,2209,655,-1,0,106,0,597,0,1171,0,1277,0,20,276,1167,382,2584,7271,0,0,0,0,0
2400,2409,709,-1,0,106,0,601,0,1263,0,1407,0,20,263,1271,367,2144,7512,0,0,0,0,0
2600,2609,771,-1,0,108,0,641,0,1377,0,1533,0,20,259,1386,444,2847,8509,0,0,0,0,0
2800,2809,824,-1,0,112,0,669,0,1492,0,1676,0,20,285,1497,492,3016,9432,0,0,0,0,0
3000,3009,881,3,0,108,1,675,10,1586,8,1806,0,20,329,1587,488,2327,9506,0,0,0,0,0
3200,3209,938,18,2,109,9,695,20,1664,20,1915,0,20,342,1675,529,2412,10129,0,0,0,0,0
3400,3409,990,18,1,110,11,692,20,1750,20,2045,0,20,309,1756,536,2665,10822,0,0,0,0,0
3600,3609,1048,18,3,107,13,717,20,1861,20,2169,0,20,327,1848,605,3016,11592,0,0,0,0,0
3800,3809,1113,20,2,110,10,733,20,1953,20,2300,0,20,351,1944,623,2855,12166,0,0,0,0,0
4000,4009,1175,18,2,109,12,734,20,2024,20,2434,0,20,419,2044,600,2725,12529,0,0,0,0,0
4200,4209,1239,19,2,111,8,752,20,2165,20,2568,0,20,416,2158,765,3659,13705,0,0,0,0,0
4400,4409,1302,20,2,110,9,758,20,2211,20,2681,0,20,434,2213,709,2989,14020,0,0,0,0,0
4600,4609,1364,23,0,112,9,783,20,2274,20,2818,0,20,418,2309,799,3240,14679,0,0,0,0,0
4800,4809,1422,27,2,110,14,791,19,2397,20,2949,0,20,469,2392,810,3142,15151,0,0,0,0,0
