step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,entK,entC,entL,holderEntryRule
200,209,61,-1,0,57,0,100,0,114,0,116,0,14,23,113,4,8,584,0,0,0,0,0
400,409,123,-1,0,75,0,176,0,212,0,220,0,16,38,214,4,8,1102,0,0,0,0,0
600,609,181,-1,0,77,0,218,0,302,0,319,0,18,49,299,4,8,1669,0,0,0,0,0
800,809,233,-1,0,82,0,261,0,380,0,423,0,19,76,389,4,8,2255,0,0,0,0,0
1000,1009,300,-1,0,85,0,282,0,452,0,508,0,20,87,451,4,8,2813,0,0,0,1,0
1200,1209,356,-1,0,90,0,321,0,536,0,618,0,20,122,530,4,8,3387,0,1,0,0,0
1400,1409,421,-1,0,90,0,335,0,597,0,710,0,20,118,593,4,8,3959,0,0,0,0,0
1600,1609,478,-1,0,90,0,361,0,655,0,795,0,20,102,658,4,8,4543,0,0,0,0,0
1800,1809,543,-1,0,90,0,365,0,682,0,863,0,20,144,701,4,8,5137,0,0,0,0,0
2000,2009,603,-1,0,95,0,409,0,783,0,988,0,20,158,791,4,8,5688,0,0,0,0,0
2200,2209,658,-1,0,92,0,401,0,831,0,1064,0,20,152,831,4,8,6286,0,0,0,0,0
2400,2409,718,-1,0,95,0,412,0,886,0,1164,0,20,154,871,4,8,6879,0,1,0,0,0
2600,2609,775,-1,0,94,0,436,0,928,0,1258,0,20,198,947,4,8,7462,0,2,0,0,0
2800,2809,830,-1,0,94,0,450,0,979,0,1354,0,20,174,983,4,8,8053,0,0,0,1,0
3000,3009,894,3,0,95,2,448,1,1013,0,1423,0,20,221,1010,4,8,8637,0,0,0,0,0
3200,3209,958,3,1,96,1,463,4,1058,3,1491,0,20,208,1063,4,8,9223,0,0,0,1,0
3400,3409,1014,3,0,97,2,468,2,1098,2,1576,0,20,229,1090,4,8,9816,0,1,0,1,0
