step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,entK,entC,entL,holderEntryRule
200,209,44,-1,0,63,0,114,0,130,0,133,0,13,20,131,4,8,593,0,0,0,0,0
400,409,102,-1,0,71,0,180,0,219,0,234,0,19,46,224,4,8,1161,0,0,0,0,0
600,609,172,-1,0,81,0,226,0,306,0,329,0,18,70,310,4,8,1725,0,0,0,0,0
800,809,230,-1,0,83,0,254,0,384,0,420,0,20,84,380,4,8,2304,0,0,0,0,0
1000,1009,289,-1,0,87,0,291,0,460,0,512,0,19,83,463,4,8,2867,0,1,0,0,0
1200,1209,355,-1,0,86,0,301,0,500,0,587,0,19,76,494,4,8,3457,0,0,0,1,0
1400,1409,419,-1,0,87,0,318,0,559,0,673,0,20,109,557,4,8,4043,0,0,0,0,0
1600,1609,474,-1,0,90,0,343,0,614,0,773,0,20,146,633,4,8,4627,0,0,0,0,0
1800,1809,526,-1,0,88,0,360,0,675,0,866,0,20,128,675,4,8,5221,0,0,0,1,0
2000,2009,587,-1,0,91,0,380,0,757,0,957,0,20,138,730,4,8,5797,0,0,0,0,0
2200,2209,651,-1,0,90,0,380,0,778,0,1027,0,20,161,782,4,8,6386,0,0,0,0,0
2400,2409,709,-1,0,94,0,393,0,827,0,1112,0,20,158,826,4,8,6984,0,1,0,1,0
2600,2609,768,-1,0,92,0,409,0,881,0,1208,0,20,157,878,4,8,7581,0,4,0,2,0
2800,2809,828,-1,0,91,0,412,0,941,0,1311,0,20,173,932,4,8,8168,0,1,0,0,0
3000,3009,899,3,0,96,1,444,3,991,10,1412,0,20,199,994,4,8,8748,0,1,0,0,0
3200,3209,956,3,0,96,1,459,4,1048,7,1505,0,20,215,1045,4,8,9334,0,0,0,1,0
3400,3409,1004,3,0,96,1,441,5,1068,6,1582,0,20,210,1067,4,8,9933,0,0,0,0,0
3600,3609,1062,3,0,93,2,475,4,1101,8,1654,0.036,20,234,1124,4,8,10528,0,2,0,0,0
3800,3809,1124,3,0,93,2,474,7,1164,6,1722,0.0281,20,240,1165,4,8,11116,0,0,0,0,0
4000,4009,1193,3,0,94,0,465,6,1182,5,1817,0.0218,20,227,1187,4,8,11704,0,0,0,0,0
4200,4209,1254,3,0,96,2,488,5,1193,8,1897,0.0331,20,246,1233,4,8,12306,0,0,0,1,0
4400,4409,1315,3,1,97,1,471,4,1240,7,1951,0.0255,20,230,1242,4,8,12898,0,0,0,0,0
4600,4609,1368,3,0,95,1,497,4,1298,8,2039,0.0394,20,246,1310,4,8,13481,0,0,0,1,0
4800,4809,1429,3,0,92,1,488,6,1302,5,2123,0.0301,20,255,1281,4,8,14076,0,1,0,1,0
5000,5009,1492,3,0,96,2,533,2,1355,5,2245,0.0228,20,270,1378,4,8,14656,0,0,0,1,0
5200,5209,1551,3,0,96,2,503,5,1350,9,2296,0.0769,20,273,1382,4,8,15246,0,0,0,0,0
5400,5409,1609,3,1,95,3,509,4,1377,6,2354,0.095,20,283,1422,4,8,15837,1,1,0,0,1
5600,5609,1670,3,0,98,0,552,5,1462,2,2473,0.1363,20,300,1448,4,8,16425,1,1,0,0,1
5800,5809,1727,3,0,97,1,527,1,1477,6,2550,0.1396,20,309,1494,4,8,17017,1,0,0,0,1
6000,6009,1786,3,0,98,2,543,3,1555,5,2690,0.1375,20,317,1564,4,8,17596,1,0,0,2,1
6200,6209,1840,3,0,100,0,560,4,1600,5,2760,0.138,20,323,1584,4,8,18190,1,0,0,0,1
6400,6409,1909,3,0,97,0,554,2,1610,5,2845,0.1362,20,310,1577,4,8,18782,1,0,0,0,1
6600,6609,1970,3,0,98,2,565,3,1645,4,2932,0.1062,20,315,1658,4,8,19364,1,2,0,0,1
6800,6809,2028,3,0,97,1,560,8,1680,4,3057,0.1822,20,333,1705,4,8,19937,1,0,0,1,1
7000,7009,2081,3,0,98,0,559,5,1665,5,3113,0.143,20,367,1712,4,8,20532,1,1,0,0,1
7200,7209,2149,3,0,100,1,567,2,1709,6,3153,0.145,20,349,1701,4,8,21128,1,0,0,0,1
7400,7409,2217,3,0,103,1,569,2,1702,5,3202,0.1132,20,356,1743,4,8,21726,1,3,0,0,1
7600,7609,2282,3,0,98,0,550,0,1747,4,3264,0.1278,20,360,1756,4,8,22321,1,0,0,1,1
7800,7809,2346,3,0,96,1,590,4,1778,8,3329,0.1995,20,360,1780,4,8,22921,1,0,0,0,1
8000,8009,2393,3,0,99,0,597,2,1785,2,3427,0.1854,20,366,1788,4,8,23514,1,0,0,1,1
8200,8209,2455,3,0,98,3,588,2,1821,3,3500,0.2122,20,414,1839,4,8,24102,1,1,0,0,1
8400,8409,2514,3,0,102,1,583,2,1834,3,3593,0.2337,20,364,1835,4,8,24702,1,2,0,0,1
8600,8609,2582,3,0,100,2,591,5,1890,3,3711,0.2128,20,403,1875,4,8,25270,1,2,0,0,1
8800,8809,2645,3,0,102,0,589,5,1884,4,3797,0.2074,20,387,1921,4,8,25861,1,1,0,0,1
9000,9009,2706,3,0,100,1,584,2,1929,3,3849,0.1965,20,398,1910,4,8,26456,1,0,0,2,1
9200,9209,2776,3,0,101,0,615,2,1970,3,3956,0.1545,20,392,1992,4,8,27036,1,0,0,0,1
9400,9409,2828,3,0,100,0,607,1,1962,1,4012,0.2208,20,410,1956,4,8,27636,1,0,0,0,1
9600,9609,2891,3,1,104,0,608,1,1998,2,4083,0.1739,20,348,2017,4,8,28226,1,0,0,0,1
9800,9809,2956,3,0,99,1,606,5,2059,6,4145,0.1863,20,372,2085,4,8,28823,1,1,1,1,1
10000,10009,3019,3,0,100,0,591,1,2072,3,4196,0.1963,20,404,2002,4,8,29414,1,0,0,0,1
10200,10209,3076,3,0,102,0,608,2,2088,4,4286,0.1543,20,461,2010,4,8,30011,1,0,0,0,1
10400,10409,3152,3,0,103,0,590,3,2030,7,4307,0.1873,20,396,2040,4,8,30600,1,1,0,0,1
10600,10609,3201,3,0,104,1,610,1,2065,5,4409,0.2582,20,413,2075,4,8,31197,1,0,0,0,1
10800,10809,3257,3,0,102,1,593,1,2061,5,4441,0.2705,20,429,2056,4,8,31795,1,0,0,0,1
11000,11009,3329,3,0,101,0,593,4,2074,3,4497,0.247,20,404,2077,4,8,32388,1,0,0,1,1
11200,11209,3395,3,0,101,0,608,2,2163,5,4547,0.1948,20,408,2108,4,8,32984,1,1,0,2,1
11400,11409,3446,3,0,100,0,608,1,2106,3,4626,0.2131,20,430,2085,4,8,33578,1,0,0,0,1
11600,11609,3502,3,0,101,2,631,4,2127,3,4689,0.2877,20,437,2114,4,8,34177,1,3,0,0,1
11800,11809,3555,3,0,99,0,629,1,2211,8,4797,0.4274,20,409,2170,4,8,34753,1,2,0,0,1
12000,12009,3619,3,0,101,0,644,1,2192,7,4879,0.3642,20,454,2195,4,8,35344,1,1,0,1,1
12200,12209,3679,3,0,102,1,626,4,2200,9,4916,0.3386,20,429,2195,4,8,35941,1,0,0,0,1
12400,12409,3741,3,0,100,3,604,2,2180,9,4964,0.3348,20,491,2203,4,8,36536,1,1,0,0,1
12600,12609,3821,3,0,103,0,621,2,2220,9,5024,0.305,20,442,2171,4,8,37132,1,2,0,0,1
12800,12809,3879,3,0,103,0,625,2,2216,4,5084,0.2413,20,457,2231,4,8,37723,1,0,0,0,1
13000,13009,3939,3,0,100,0,628,2,2222,5,5191,0.2474,20,432,2222,4,8,38321,1,0,0,0,1
13200,13209,3993,3,0,100,3,651,5,2220,3,5255,0.1952,20,474,2243,4,8,38915,1,0,0,0,1
13400,13409,4051,3,0,96,2,619,3,2266,4,5332,0.1784,20,499,2269,4,8,39513,1,2,0,1,1
13600,13609,4108,3,0,102,0,626,3,2288,5,5391,0.1399,20,487,2253,4,8,40110,1,0,0,0,1
13800,13809,4177,3,0,99,0,623,4,2301,5,5461,0.2425,20,479,2312,4,8,40715,1,0,0,1,1
14000,14009,4233,3,0,104,0,629,5,2311,7,5527,0.2484,20,509,2280,4,8,41319,1,0,0,0,1
14200,14209,4291,3,0,101,1,632,2,2321,9,5560,0.2245,20,495,2347,4,8,41923,1,1,0,2,1
