step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,entK,entC,entL,holderEntryRule
200,209,44,-1,0,59,0,103,0,114,0,114,0,12,19,114,22,528,673,0,0,0,0,0
400,409,106,-1,0,73,0,185,0,232,0,240,0,20,49,233,40,497,1004,0,0,0,0,0
600,609,171,-1,0,84,0,258,0,342,0,361,0,19,65,342,68,897,1544,0,0,0,0,0
800,809,239,-1,0,95,0,309,0,424,0,445,0,20,89,425,93,1139,2246,0,0,0,0,0
1000,1009,290,-1,0,96,0,368,0,533,0,559,0,20,117,536,113,1237,2831,0,0,0,0,0
1200,1209,350,-1,0,97,0,409,0,642,0,688,0,20,115,642,160,1558,3507,0,0,0,0,0
1400,1409,402,-1,0,101,0,469,0,754,0,811,0,20,138,755,186,1779,4385,0,0,0,0,0
1600,1609,457,-1,0,105,0,504,0,864,0,928,0,20,177,867,234,2045,5219,0,0,0,0,0
1800,1809,519,-1,0,104,0,541,0,976,0,1056,0,20,177,978,247,1876,5558,0,0,0,0,0
2000,2009,574,-1,0,105,0,567,0,1073,0,1169,0,20,182,1075,295,2148,6418,0,0,0,0,0
2200,2209,623,-1,0,108,0,591,0,1187,0,1312,0,20,268,1183,377,2403,7216,0,0,0,0,0
2400,2409,678,-1,0,107,0,603,0,1281,0,1423,0,20,232,1290,389,2407,7925,0,0,0,0,0
2600,2609,730,-1,0,107,0,641,0,1392,0,1565,0,20,276,1410,418,2415,8462,0,0,0,0,0
2800,2809,786,80,7,108,20,651,20,1506,20,1703,0,20,281,1502,506,2902,9503,0,0,0,0,0
3000,3009,839,29,3,109,17,692,20,1640,20,1836,0,20,350,1628,510,2586,9953,0,0,0,0,0
3200,3209,897,25,2,111,13,702,19,1696,20,1961,0,20,347,1710,539,2497,10616,0,0,0,0,0
3400,3409,967,20,1,108,13,705,20,1774,20,2067,0,20,319,1765,547,2482,10963,0,0,0,0,0
3600,3609,1027,24,1,108,8,719,20,1856,20,2195,0,20,358,1843,599,3002,11883,0,0,0,0,0
3800,3809,1090,20,0,112,10,738,20,1935,20,2321,0,20,351,1965,610,3247,12599,0,0,0,0,0
4000,4009,1145,24,0,109,12,735,20,2052,20,2462,0,20,376,2043,672,2811,12737,0,0,0,0,0
4200,4209,1202,21,1,110,8,770,20,2178,20,2593,0,20,437,2161,798,3401,13961,0,0,0,0,0
4400,4409,1264,20,4,112,11,763,20,2263,20,2716,0,20,424,2231,721,3320,14651,0,0,0,0,0
4600,4609,1323,23,2,111,10,773,20,2328,20,2840,0,20,448,2346,740,3210,15111,0,0,0,0,0
4800,4809,1381,26,1,113,12,762,20,2441,20,2987,0,20,527,2425,843,2999,15452,0,0,0,0,0
5000,5009,1446,23,4,110,10,796,20,2493,20,3106,0,20,524,2481,882,3549,16514,0,0,0,0,0
5200,5209,1513,27,0,113,13,793,20,2555,20,3246,0,20,524,2571,830,3078,16653,0,0,0,0,0
5400,5409,1570,29,2,111,8,806,20,2657,20,3368,0,20,537,2668,991,3536,17412,0,0,0,0,0
5600,5609,1625,32,5,112,8,790,20,2741,20,3497,0,20,526,2740,914,3199,17941,0,0,0,0,0
5800,5809,1676,32,2,111,11,825,20,2807,20,3648,0,20,606,2800,995,3239,18454,0,0,0,0,0
6000,6009,1731,31,2,114,11,816,20,2883,20,3758,0,20,518,2853,1008,3094,18824,0,0,0,0,0
6200,6209,1785,33,1,109,12,818,19,2942,20,3877,0,20,581,2931,998,2964,19093,0,0,0,0,0
6400,6409,1848,33,1,110,12,822,20,3028,20,4025,0,20,598,3012,1124,3676,20047,0,0,0,0,0
6600,6609,1896,34,0,112,10,798,20,3088,20,4157,0,20,614,3069,1136,3460,20574,0,0,0,0,0
6800,6809,1958,30,3,111,11,834,20,3093,20,4280,0,20,622,3136,1162,3652,21281,0,0,0,0,0
7000,7009,2006,35,3,110,11,807,20,3178,20,4407,0,20,667,3197,1128,2992,21266,0,0,0,0,0
7200,7209,2059,36,2,111,10,832,20,3296,20,4547,0,20,585,3274,1210,3835,22396,0,0,0,0,0
7400,7409,2126,35,1,112,11,871,20,3364,20,4669,0,20,676,3322,1304,4053,23278,0,0,0,0,0
7600,7609,2186,38,2,112,10,855,19,3375,20,4793,0,20,646,3357,1216,3088,23004,0,0,0,0,0
7800,7809,2250,39,4,112,9,839,20,3455,20,4947,0,20,627,3441,1373,3920,24025,0,0,0,0,0
8000,8009,2318,37,3,111,9,850,20,3480,20,5080,0,20,669,3479,1276,3419,24180,0,0,0,0,0
8200,8209,2370,38,0,114,12,845,20,3553,20,5205,0,20,763,3566,1394,3975,25111,0,0,0,0,0
8400,8409,2427,39,0,110,9,840,20,3593,20,5324,0,20,671,3620,1436,4259,25963,0,0,0,0,0
8600,8609,2494,40,2,112,11,857,20,3701,20,5459,0,20,778,3691,1485,3833,26177,0,0,0,0,0
8800,8809,2555,38,0,114,9,869,20,3698,20,5574,0,20,819,3769,1533,4349,27096,0,0,0,0,0
9000,9009,2619,41,1,111,7,868,20,3752,20,5689,0,20,659,3722,1433,3493,26920,0,0,0,0,0
9200,9209,2675,37,1,110,8,899,20,3842,20,5851,0,20,855,3860,1675,4544,28147,0,0,0,0,0
9400,9409,2740,40,3,109,9,852,20,3842,20,5964,0,20,738,3872,1563,4083,28444,0,0,0,0,0
9600,9609,2804,41,1,114,7,875,20,3887,20,6089,0,20,666,3943,1696,4785,29639,0,0,0,0,0
9800,9809,2855,42,1,113,8,866,20,4009,20,6213,0,20,781,3939,1588,3849,29574,0,0,0,0,0
10000,10009,2925,42,1,113,10,866,20,4059,20,6345,0,20,724,3962,1806,4484,30432,0,0,0,0,0
10200,10209,2991,41,2,112,12,882,20,4052,20,6475,0,20,817,4004,1585,3402,30119,0,0,0,0,0
10400,10409,3048,41,0,112,7,868,20,4053,20,6590,0,20,811,4079,1725,3898,30865,0,0,0,0,0
10600,10609,3103,42,1,111,8,890,20,4186,20,6736,0,20,779,4110,1714,4162,31546,0,0,0,0,0
10800,10809,3154,44,2,110,7,873,20,4201,20,6871,0,20,848,4182,1799,4581,32472,0,0,0,0,0
11000,11009,3202,43,3,112,12,891,20,4282,20,7011,0,20,823,4246,1882,5058,33539,0,0,0,0,0
11200,11209,3263,44,2,110,9,896,19,4258,20,7144,0,20,885,4331,1851,4628,33776,0,0,0,0,0
11400,11409,3322,44,0,114,11,899,20,4368,20,7277,0,20,782,4335,1888,4551,34111,0,0,0,0,0
11600,11609,3385,45,2,112,10,888,19,4388,20,7396,0,20,765,4394,1983,4510,34444,0,0,0,0,0
11800,11809,3452,43,2,109,8,896,20,4417,20,7508,0,20,771,4351,1907,4352,35071,0,0,0,0,0
12000,12009,3501,42,2,111,5,863,19,4372,20,7637,0,20,894,4407,1887,4476,35550,0,0,0,0,0
12200,12209,3547,47,2,113,8,866,20,4475,20,7778,0,20,788,4401,1940,4232,35793,0,0,0,0,0
12400,12409,3605,46,2,109,7,870,20,4521,20,7934,0,20,907,4526,2081,4739,36674,0,0,0,0,0
12600,12609,3650,47,3,113,9,903,20,4512,20,8065,0,20,909,4571,2121,5075,37679,0,0,0,0,0
12800,12809,3703,43,2,113,9,914,19,4660,20,8209,0,20,934,4611,2052,4956,38156,0,0,0,0,0
13000,13009,3758,43,1,113,7,881,20,4540,20,8344,0,20,854,4602,2130,4738,38421,0,0,0,0,0
13200,13209,3819,43,1,113,7,865,18,4658,20,8481,0,20,924,4723,2230,4904,39075,0,0,0,0,0
13400,13409,3871,43,1,112,6,896,20,4659,20,8590,0,20,933,4712,2206,4822,39683,0,0,0,0,0
13600,13609,3946,44,0,112,11,882,19,4752,20,8692,0,20,897,4744,2224,5352,40648,0,0,0,0,0
