degree,count
3,4386
4,1573
5,882
6,543
7,441
8,317
9,211
10,191
11,166
12,103
13,111
14,83
15,77
16,65
17,62
18,63
19,57
20,43
21,40
22,35
23,34
24,31
25,30
26,26
27,16
28,19
29,12
30,22
31,7
32,17
33,13
34,8
35,13
36,16
37,9
38,8
39,11
40,6
41,14
42,4
43,5
44,5
45,10
46,8
47,2
48,6
49,9
50,10
51,5
52,6
53,5
54,5
55,5
56,6
57,4
58,3
59,2
61,2
62,4
63,5
64,3
65,4
66,4
67,3
68,3
69,3
70,1
71,3
74,2
75,6
76,2
77,2
79,4
80,3
81,1
82,4
83,1
84,1
85,1
86,3
87,1
88,1
89,1
90,1
92,1
94,2
96,3
97,1
98,1
99,2
101,2
102,1
103,1
105,2
107,2
108,2
109,1
110,1
111,1
112,2
113,1
115,2
116,2
118,1
120,1
121,1
122,3
123,1
126,1
127,1
129,1
136,1
138,2
144,1
148,1
151,1
152,2
154,2
158,1
163,1
171,1
177,2
180,1
187,1
191,1
194,1
195,1
198,1
211,1
223,1
237,2
242,1
249,1
252,1
256,1
284,1
291,1
310,1
339,1
346,2
347,1
372,1
396,1
398,1
430,1
529,1
