step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,entK,entC,entL,holderEntryRule,deg1,s8i1,trending1,deg2,s8i2,trending2,deg3,s8i3,trending3,deg4,s8i4,trending4
3600,3609,1118,-1,0,96,0,450,0,1086,0,1585,0,20,216,1079,2,4,10458,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
3800,3809,1170,-1,0,95,0,460,0,1122,0,1663,0,20,211,1107,1,2,11053,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
4000,4009,1234,-1,0,96,0,456,0,1130,0,1731,0,20,204,1148,3,6,11637,0,3,0,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
4200,4209,1292,-1,0,94,0,459,0,1163,0,1802,0,20,245,1165,5,10,12229,0,0,0,2,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
4400,4409,1345,-1,0,97,0,506,0,1281,0,1983,0,20,256,1269,6,12,12789,0,1,0,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
4600,4609,1410,-1,0,100,0,503,0,1318,0,2070,0,20,277,1322,7,14,13370,0,3,0,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
4800,4809,1474,-1,0,97,0,511,0,1362,0,2153,0,20,271,1345,7,14,13973,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
5000,5009,1533,-1,0,99,0,529,0,1387,0,2201,0,20,278,1370,8,16,14580,0,0,0,1,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
5200,5209,1594,-1,0,99,0,501,0,1400,0,2286,0,20,285,1401,8,16,15182,0,1,0,1,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
5400,5409,1649,-1,0,97,0,509,0,1459,0,2374,0,20,295,1427,8,16,15783,0,1,0,2,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
5600,5609,1718,-1,0,99,0,531,0,1460,0,2433,0,20,278,1419,8,16,16385,0,1,0,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
5800,5809,1781,-1,0,101,0,530,0,1476,0,2499,0,20,296,1473,6,12,16988,0,1,0,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
6000,6009,1840,-1,0,99,0,529,0,1497,0,2572,0,20,302,1500,8,16,17587,0,1,0,1,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
6200,6209,1898,-1,0,101,0,551,0,1524,0,2633,0,20,323,1523,6,12,18183,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
6400,6409,1965,-1,0,97,0,545,0,1546,0,2719,0,20,310,1595,8,16,18782,0,1,0,1,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
6600,6609,2028,-1,0,97,0,530,0,1604,0,2832,0,20,317,1588,7,14,19373,0,1,0,1,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
6800,6809,2082,-1,0,99,0,560,0,1622,0,2918,0,20,344,1600,6,12,19972,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
7000,7009,2144,-1,0,97,0,545,0,1645,0,2967,0,20,344,1635,7,14,20569,0,1,0,1,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
7200,7209,2210,-1,0,102,0,552,0,1644,0,3041,0,20,341,1636,5,10,21163,0,0,0,1,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
7400,7409,2264,-1,0,103,0,546,0,1672,0,3111,0,20,375,1667,6,12,21758,0,2,0,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
7600,7609,2317,-1,0,97,0,559,0,1679,0,3193,0,20,366,1707,7,14,22366,0,2,0,1,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
7800,7809,2385,-1,0,100,0,553,0,1700,0,3204,0,20,362,1689,7,14,22968,0,1,0,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
8000,8009,2452,-1,0,99,0,548,0,1726,0,3332,0,20,348,1750,8,16,23554,0,0,0,1,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
8200,8209,2513,-1,0,102,0,562,0,1786,0,3405,0,20,365,1789,9,18,24153,0,1,1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
8400,8409,2579,-1,0,98,0,582,0,1805,0,3473,0,20,376,1829,9,18,24751,0,1,0,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
8600,8609,2639,-1,0,99,0,599,0,1846,0,3572,0,20,378,1794,10,20,25341,0,0,0,2,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
8800,8809,2701,-1,0,102,0,578,0,1873,0,3670,0,20,378,1854,10,20,25941,0,2,0,2,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
9000,9009,2755,-1,0,99,0,605,0,1865,0,3736,0,20,416,1903,8,16,26541,0,0,0,1,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
9200,9209,2814,-1,0,102,0,591,0,1929,0,3848,0,20,408,1939,10,20,27140,0,2,0,1,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
9400,9409,2863,-1,0,102,0,597,0,1934,0,3936,0,20,363,1859,7,14,27744,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
9600,9609,2932,-1,0,100,0,584,0,1929,0,3983,0,20,354,1886,4,8,28347,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
9800,9809,2985,-1,0,100,0,603,0,1962,0,4052,0,20,367,1952,6,12,28946,0,0,1,1,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
10000,10009,3036,-1,0,101,0,582,0,1996,0,4154,0,20,405,1981,7,14,29551,0,0,2,2,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
10200,10209,3102,-1,0,100,0,599,0,1965,0,4210,0,20,418,2009,6,12,30147,0,0,0,1,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
10400,10409,3150,-1,0,98,0,602,0,2018,0,4296,0,20,386,2003,7,14,30746,0,2,0,1,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
10600,10609,3208,-1,0,100,0,580,0,2013,0,4380,0,20,424,2028,8,16,31351,0,0,0,2,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
10800,10809,3279,-1,0,103,0,617,0,2030,0,4463,0,20,435,2095,9,18,31949,0,0,1,1,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
11000,11009,3334,-1,0,101,0,604,0,2096,0,4523,0,20,438,2054,10,20,32555,0,1,0,1,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
11200,11209,3394,-1,0,100,0,601,0,2045,0,4560,0,20,388,2118,10,20,33165,0,1,0,1,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
11400,11409,3455,-1,0,104,0,606,0,2110,0,4643,0,20,411,2068,9,18,33770,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
11600,11609,3521,-1,0,102,0,607,0,2144,0,4667,0,20,451,2108,7,14,34375,0,1,0,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
11800,11809,3582,-1,0,102,0,616,0,2132,0,4735,0,20,385,2103,8,16,34979,0,2,0,1,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
12000,12009,3645,-1,0,99,0,623,0,2143,0,4818,0,20,429,2111,10,20,35591,0,1,0,2,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
12200,12209,3690,-1,0,101,0,604,0,2152,0,4891,0,20,447,2131,11,22,36207,0,1,0,1,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
12400,12409,3764,-1,0,101,0,631,0,2216,0,5036,0,20,448,2160,9,18,36795,0,0,0,1,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
12600,12609,3829,-1,0,101,0,608,0,2163,0,5093,0,20,471,2249,8,16,37402,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
12800,12809,3889,-1,0,102,0,641,0,2213,0,5116,0,20,472,2244,5,10,37999,0,0,0,1,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
13000,13009,3936,-1,0,102,0,623,0,2259,0,5178,0,20,479,2216,9,18,38612,0,2,0,3,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
13200,13209,4005,-1,0,103,0,639,0,2270,0,5312,0,20,507,2262,8,16,39211,0,1,0,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
13400,13409,4058,-1,0,99,0,639,0,2246,0,5359,0,20,488,2284,7,14,39808,0,0,0,1,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
13600,13609,4124,-1,0,103,0,626,0,2285,0,5395,0,20,503,2299,6,12,40412,0,1,0,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
13800,13809,4182,-1,0,99,0,624,0,2240,0,5460,0,20,502,2309,7,14,41013,0,1,0,1,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
14000,14009,4248,-1,0,100,0,635,0,2335,0,5494,0,20,480,2239,8,16,41620,0,0,0,1,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
14200,14209,4299,-1,0,100,0,642,0,2297,0,5590,0,20,483,2329,11,22,42222,0,2,0,2,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
14400,14366,4356,-1,0,100,0,630,0,2366,0,5622,0,20,490,2332,11,22,42638,0,1,0,2,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
14600,14426,4416,-1,0,106,0,616,0,2338,0,5584,0,20,495,2330,13,26,42664,0,0,0,3,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
14800,14496,4486,-1,0,104,0,633,0,2251,0,5618,0,20,435,2301,12,24,42688,0,1,0,3,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
15000,14562,4552,-1,0,104,0,642,0,2345,0,5600,0,20,514,2319,10,20,42708,0,1,0,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
15200,14616,4606,3,0,100,1,622,2,2323,13,5645,0,20,476,2311,8,16,42724,0,2,0,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
15400,14672,4662,3,0,101,2,624,1,2341,10,5627,0,20,490,2311,9,18,42742,0,2,0,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
15600,14730,4720,3,0,103,1,648,2,2274,13,5652,0,20,441,2265,11,22,42764,0,1,0,2,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
15800,14792,4782,3,0,98,1,634,4,2336,12,5664,0,20,476,2307,12,24,42788,0,0,0,2,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
16000,14843,4833,3,0,100,0,618,4,2337,12,5617,0,20,485,2364,11,22,42810,0,0,0,1,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
16200,14893,4883,3,0,98,0,648,7,2358,14,5636,0,20,505,2307,14,28,42838,0,2,0,1,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
16400,14947,4937,3,0,103,0,633,2,2358,12,5641,0.036,20,527,2379,9,18,42856,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
16600,15001,4991,3,0,103,0,637,4,2305,13,5619,0.0881,20,457,2340,8,16,42872,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
16800,15073,5063,3,1,103,2,640,2,2311,14,5632,0.0686,20,462,2336,6,12,42884,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0
17000,15135,5125,5,0,101,0,650,4,2357,13,5642,0.098,20,513,2314,7,14,42898,1,2,0,0,1,-1,0,0,-1,0,0,-1,0,0,-1,0,0
17200,15193,5183,7,0,101,1,630,8,2360,14,5609,0.0801,20,516,2343,7,14,42912,1,1,0,2,1,-1,0,0,-1,0,0,-1,0,0,-1,0,0
17400,15254,5244,9,0,103,3,621,8,2334,14,5656,0.0928,20,488,2307,6,12,42924,1,0,0,0,1,-1,0,0,-1,0,0,-1,0,0,-1,0,0
17600,15314,5304,11,0,101,0,631,8,2369,20,5640,0.1277,20,492,2299,5,10,42934,1,0,0,0,1,-1,0,0,-1,0,0,-1,0,0,-1,0,0
17800,15363,5353,13,0,102,2,647,10,2327,19,5633,0.1376,20,423,2338,5,10,42944,1,1,0,1,1,-1,0,0,-1,0,0,-1,0,0,-1,0,0
18000,15416,5406,15,0,102,2,629,16,2278,19,5674,0.1291,20,493,2365,6,12,42956,1,1,0,1,1,-1,0,0,-1,0,0,-1,0,0,-1,0,0
18200,15475,5465,17,1,101,4,639,8,2328,19,5650,0.1262,20,458,2294,6,12,42968,1,0,0,0,1,3,1,0,-1,0,0,-1,0,0,-1,0,0
18400,15538,5528,19,0,98,2,624,14,2322,20,5655,0.1072,20,477,2355,6,12,42980,1,2,0,0,1,3,1,0,-1,0,0,-1,0,0,-1,0,0
18600,15601,5591,21,4,100,2,631,12,2323,20,5659,0.0917,20,505,2325,6,12,42992,1,0,0,0,1,3,4,0,-1,0,0,-1,0,0,-1,0,0
18800,15648,5638,23,1,101,5,639,10,2324,19,5690,0.0927,20,489,2301,6,12,43004,1,0,0,0,1,3,7,0,-1,0,0,-1,0,0,-1,0,0
19000,15703,5693,25,1,100,1,666,17,2317,20,5628,0.0721,20,465,2304,7,14,43018,1,1,0,2,1,3,10,0,-1,0,0,-1,0,0,-1,0,0
19200,15763,5753,27,0,103,5,639,16,2318,20,5646,0.0556,20,465,2302,8,16,43034,1,0,0,1,1,3,2,0,-1,0,0,-1,0,0,-1,0,0
19400,15824,5814,29,0,101,5,635,13,2328,19,5657,0.0424,20,489,2322,8,16,43050,1,1,0,0,1,3,6,0,-1,0,0,-1,0,0,-1,0,0
19600,15891,5881,31,0,101,3,657,15,2340,20,5632,0.0318,20,463,2326,8,16,43066,1,1,0,0,1,3,2,0,-1,0,0,-1,0,0,-1,0,0
19800,15948,5938,33,0,101,4,646,16,2306,20,5646,0.0234,20,480,2306,3,6,43072,1,1,0,0,1,3,5,0,-1,0,0,-1,0,0,-1,0,0
20000,16012,6002,33,0,104,7,627,15,2393,20,5668,0,20,515,2308,2,4,43076,0,0,0,0,1,3,2,0,-1,0,0,-1,0,0,-1,0,0
20200,16081,6071,33,2,101,5,634,15,2340,20,5652,0,20,450,2353,2,4,43080,0,0,0,0,1,3,1,0,-1,0,0,-1,0,0,-1,0,0
20400,16148,6138,33,0,103,5,653,16,2303,19,5655,0,20,477,2352,3,6,43086,0,0,0,1,1,3,3,0,-1,0,0,-1,0,0,-1,0,0
20600,16209,6199,33,0,100,6,659,15,2358,20,5640,0,20,510,2363,5,10,43096,0,1,0,1,1,5,8,1,-1,0,0,-1,0,0,-1,0,0
20800,16272,6262,33,0,101,6,644,16,2374,20,5643,0,20,471,2344,6,12,43108,0,1,0,0,1,7,6,1,-1,0,0,-1,0,0,-1,0,0
21000,16336,6326,33,3,103,4,627,13,2369,20,5639,0,20,529,2319,3,6,43114,0,0,0,0,1,9,5,1,-1,0,0,-1,0,0,-1,0,0
21200,16397,6387,33,2,101,4,628,17,2354,20,5610,0,20,451,2309,3,6,43120,0,0,0,0,1,11,10,1,3,1,0,-1,0,0,-1,0,0
21400,16477,6467,33,1,105,5,628,15,2338,19,5615,0,20,479,2313,4,8,43128,0,1,0,0,1,13,8,1,3,2,0,-1,0,0,-1,0,0
21600,16533,6523,33,1,102,2,635,17,2364,20,5652,0,20,457,2344,6,12,43140,0,1,0,1,1,15,12,1,3,1,0,-1,0,0,-1,0,0
21800,16589,6579,33,2,102,9,643,16,2294,20,5663,0,20,506,2328,9,18,43158,0,1,0,2,1,17,12,1,3,1,0,-1,0,0,-1,0,0
22000,16645,6635,33,2,101,7,638,15,2341,20,5672,0,20,468,2341,9,18,43176,0,0,0,0,1,19,11,1,3,1,0,-1,0,0,-1,0,0
22200,16704,6694,33,0,101,5,645,17,2370,20,5663,0,20,491,2352,7,14,43190,0,0,1,2,1,21,13,1,3,1,0,-1,0,0,-1,0,0
22400,16756,6746,33,1,102,3,619,12,2314,20,5601,0,20,449,2343,5,10,43200,0,0,0,0,1,23,13,1,3,1,0,-1,0,0,-1,0,0
22600,16814,6804,33,1,103,6,625,16,2318,20,5634,0,20,461,2370,4,8,43208,0,0,0,1,1,25,12,1,3,0,0,-1,0,0,-1,0,0
22800,16880,6870,33,1,103,5,633,14,2356,20,5635,0,20,489,2398,5,10,43218,0,1,0,0,1,27,13,1,3,1,0,-1,0,0,-1,0,0
23000,16939,6929,33,0,104,5,639,12,2322,19,5654,0,20,506,2389,3,6,43224,0,0,0,0,1,27,14,0,3,1,0,-1,0,0,-1,0,0
23200,16990,6980,33,1,103,3,639,17,2334,20,5639,0,20,469,2335,3,6,43230,0,0,0,0,1,27,17,0,3,3,0,-1,0,0,-1,0,0
23400,17041,7031,33,0,103,4,634,17,2357,20,5665,0,20,499,2343,3,6,43236,0,0,0,1,1,27,12,0,3,1,0,-1,0,0,-1,0,0
23600,17104,7094,33,0,101,6,637,15,2338,20,5652,0,20,506,2358,5,10,43246,0,0,0,3,1,27,13,0,3,0,0,-1,0,0,-1,0,0
23800,17162,7152,33,3,104,7,620,18,2365,20,5632,0,20,418,2345,4,8,43254,0,0,0,0,1,27,15,0,3,4,0,-1,0,0,-1,0,0
24000,17215,7205,33,0,104,3,646,16,2324,20,5655,0,20,448,2320,3,6,43260,0,0,0,0,1,27,13,0,3,1,0,-1,0,0,-1,0,0
24200,17266,7256,33,0,102,6,627,17,2316,20,5643,0,20,451,2374,3,6,43266,0,1,0,0,1,27,15,0,3,4,0,3,3,0,-1,0,0
24400,17342,7332,33,2,100,7,637,11,2369,20,5683,0,20,475,2376,3,6,43272,0,0,1,1,1,27,16,0,3,0,0,3,6,0,-1,0,0
24600,17395,7385,33,0,97,5,643,16,2345,20,5660,0,20,443,2332,3,6,43278,0,0,0,0,1,27,12,0,3,0,0,3,2,0,-1,0,0
24800,17454,7444,33,1,101,5,639,18,2393,20,5614,0,20,430,2366,3,6,43284,0,0,0,1,1,27,15,0,3,0,0,3,2,0,-1,0,0
25000,17505,7495,33,1,104,7,650,15,2360,20,5649,0,20,457,2296,4,8,43292,0,0,0,1,1,27,14,0,3,1,0,3,2,0,-1,0,0
25200,17568,7558,33,1,99,9,641,15,2405,20,5642,0,20,444,2392,5,10,43302,0,1,0,1,1,27,14,0,3,0,0,3,4,0,-1,0,0
25400,17628,7618,33,2,102,4,630,16,2395,20,5639,0,20,516,2315,3,6,43308,0,0,0,0,1,27,15,0,3,1,0,3,2,0,-1,0,0
25600,17702,7692,33,0,103,4,620,18,2356,20,5672,0,20,476,2338,4,8,43316,0,0,0,1,1,27,18,0,3,2,0,3,0,0,-1,0,0
25800,17768,7758,33,0,99,7,627,11,2323,20,5662,0,20,477,2334,3,6,43322,0,0,0,0,1,27,15,0,3,2,0,3,1,0,-1,0,0
26000,17819,7809,33,2,103,3,645,15,2325,20,5650,0,20,496,2337,3,6,43328,0,1,0,1,1,27,15,0,3,0,0,3,0,0,-1,0,0
26200,17876,7866,33,0,98,3,638,16,2349,20,5642,0,20,510,2357,6,12,43340,0,0,0,3,1,27,16,0,3,2,0,5,4,1,-1,0,0
26400,17943,7933,33,1,104,8,631,12,2354,20,5665,0,20,479,2340,6,12,43352,0,1,0,0,1,27,13,0,3,2,0,7,2,1,-1,0,0
26600,18001,7991,33,2,101,4,647,16,2354,20,5658,0,20,485,2362,5,10,43362,0,0,0,0,1,27,13,0,3,1,0,9,6,1,-1,0,0
26800,18067,8057,33,2,102,6,630,15,2368,20,5651,0,20,445,2345,5,10,43372,0,0,0,2,1,27,15,0,3,5,0,11,9,1,-1,0,0
27000,18120,8110,33,0,103,5,648,16,2312,20,5624,0,20,492,2317,6,12,43384,0,2,0,0,1,27,12,0,3,1,0,13,12,1,-1,0,0
27200,18183,8173,33,1,102,5,665,14,2372,20,5660,0,20,511,2375,7,14,43398,0,1,0,1,1,27,15,0,3,1,0,15,10,1,3,3,0
27400,18249,8239,33,1,105,8,637,16,2340,20,5655,0,20,476,2327,7,14,43412,0,0,0,1,1,27,13,0,3,3,0,17,8,1,3,2,0
27600,18310,8300,33,0,101,5,641,16,2372,20,5661,0,20,442,2407,7,14,43426,0,0,0,1,1,27,14,0,3,2,0,19,13,1,3,2,0
27800,18367,8357,33,0,102,3,658,19,2397,20,5697,0,20,506,2394,5,10,43436,0,0,0,0,1,27,16,0,3,0,0,21,12,1,3,3,0
28000,18429,8419,33,1,104,2,647,16,2341,20,5651,0,20,515,2362,8,16,43452,0,1,0,2,1,27,16,0,3,2,0,23,11,1,3,2,0
28200,18485,8475,33,1,103,6,650,16,2342,20,5659,0,20,470,2344,6,12,43464,0,0,0,0,1,27,12,0,3,0,0,25,11,1,3,2,0
28400,18547,8537,33,1,102,3,647,16,2395,20,5692,0,20,448,2389,8,16,43480,0,1,0,3,1,27,14,0,3,1,0,27,12,1,3,4,0
28600,18608,8598,33,1,100,3,643,15,2349,20,5669,0,20,477,2325,7,14,43494,0,0,0,0,1,27,14,0,3,1,0,29,19,1,3,2,0
28800,18668,8658,33,1,100,3,642,19,2374,20,5665,0,20,518,2383,3,6,43500,0,0,0,0,1,27,16,0,3,1,0,29,11,0,3,5,0
29000,18727,8717,33,1,104,5,627,16,2360,20,5679,0,20,437,2361,5,10,43510,0,0,0,2,1,27,16,0,3,3,0,29,15,0,3,2,0
29200,18784,8774,33,0,100,4,656,18,2342,20,5682,0,20,453,2353,3,6,43516,0,0,0,0,1,27,14,0,3,1,0,29,14,0,3,2,0
29400,18843,8833,33,2,101,7,637,15,2357,20,5654,0,20,505,2331,2,4,43520,0,0,0,0,1,27,14,0,3,4,0,29,15,0,3,3,0
29600,18906,8896,33,0,101,2,638,17,2335,20,5646,0,20,515,2337,2,4,43524,0,1,0,0,1,27,18,0,3,1,0,29,16,0,5,2,1
29800,18956,8946,33,1,101,8,656,17,2384,20,5687,0,20,498,2355,4,8,43532,0,1,0,1,1,27,16,0,3,1,0,29,16,0,7,9,1
30000,19015,9005,33,0,101,4,666,16,2367,19,5664,0,20,484,2352,5,10,43542,0,0,0,2,1,27,14,0,3,3,0,29,15,0,9,4,1
30200,19081,9071,33,0,102,5,643,17,2362,20,5656,0,20,452,2344,6,12,43554,0,1,0,0,1,27,15,0,3,0,0,29,15,0,11,7,1
30400,19140,9130,33,3,103,4,647,15,2401,20,5646,0,20,512,2382,5,10,43564,0,0,0,0,1,27,18,0,3,1,0,29,15,0,13,10,1
30600,19200,9190,33,2,103,4,648,13,2269,20,5680,0,20,474,2405,3,6,43570,0,0,0,0,1,27,16,0,3,0,0,29,15,0,15,8,1
30800,19253,9243,33,3,102,7,639,13,2357,20,5656,0,20,450,2338,5,10,43580,0,1,0,1,1,27,11,0,3,1,0,29,13,0,17,14,1
31000,19319,9309,33,1,99,6,647,17,2343,20,5684,0,20,515,2401,5,10,43590,0,0,0,0,1,27,12,0,3,2,0,29,15,0,19,15,1
31200,19383,9373,33,0,100,4,639,18,2433,20,5625,0,20,436,2364,5,10,43600,0,1,0,0,1,27,15,0,3,3,0,29,13,0,21,15,1
31400,19454,9444,33,1,104,6,647,15,2364,20,5676,0,20,493,2326,5,10,43610,0,1,0,0,1,27,14,0,3,2,0,29,14,0,23,12,1
31600,19517,9507,33,0,101,3,659,15,2375,20,5645,0,20,445,2366,7,14,43624,0,0,0,2,1,27,12,0,3,1,0,29,15,0,25,14,1
31800,19573,9563,33,1,103,7,639,16,2328,20,5693,0,20,482,2319,9,18,43642,0,0,0,3,1,27,10,0,3,2,0,29,7,0,25,12,0
32000,19624,9614,33,0,101,4,634,17,2363,20,5653,0,20,477,2327,9,18,43660,0,2,0,0,1,27,15,0,3,2,0,29,16,0,25,15,0
32200,19691,9681,33,0,103,6,635,13,2327,20,5659,0,20,484,2398,7,14,43674,0,1,0,0,1,27,16,0,3,1,0,29,14,0,25,14,0
32400,19755,9745,33,2,101,7,644,16,2354,19,5690,0,20,485,2350,5,10,43684,0,0,0,0,1,27,13,0,3,2,0,29,12,0,25,15,0
32600,19819,9809,33,0,100,8,626,15,2342,20,5648,0,20,482,2373,5,10,43694,0,0,0,0,1,27,10,0,3,0,0,29,15,0,25,13,0
32800,19878,9868,33,2,102,2,641,12,2332,20,5696,0,20,444,2373,2,4,43698,0,0,0,0,1,27,14,0,3,3,0,29,14,0,25,14,0
33000,19935,9925,33,0,101,8,631,14,2404,20,5688,0,20,445,2353,2,4,43702,0,0,0,0,1,27,13,0,3,0,0,29,16,0,25,15,0
33200,19994,9984,33,1,103,4,647,13,2357,20,5656,0,20,487,2388,2,4,43706,0,0,0,0,1,27,14,0,3,1,0,29,13,0,25,16,0
