degree,count
3,3248
4,1492
5,913
6,619
7,452
8,381
9,326
10,222
11,179
12,180
13,161
14,126
15,116
16,98
17,96
18,87
19,81
20,82
21,82
22,62
23,49
24,50
25,47
26,41
27,36
28,41
29,33
30,27
31,30
32,34
33,16
34,29
35,29
36,21
37,20
38,19
39,13
40,22
41,13
42,9
43,12
44,16
45,10
46,9
47,7
48,8
49,15
50,10
51,6
52,5
53,13
54,5
55,8
56,6
57,7
58,10
59,8
60,5
61,6
62,7
63,1
64,9
65,4
66,4
67,3
68,1
69,4
70,6
71,2
72,2
73,5
74,4
75,3
76,5
77,6
78,3
79,10
81,2
82,4
83,9
84,5
85,4
86,6
87,4
88,1
89,2
90,4
91,3
92,2
93,2
94,3
95,3
96,6
97,3
98,1
99,4
100,1
101,3
102,1
104,4
105,1
106,3
107,1
108,2
112,2
114,3
115,3
116,5
119,1
121,1
123,1
125,2
126,2
127,1
128,2
129,1
130,2
133,2
134,2
136,1
138,1
140,1
141,2
143,1
144,2
145,1
147,1
149,1
150,2
152,1
154,1
155,2
156,2
157,1
159,3
160,2
165,1
167,1
169,1
171,1
174,1
178,1
180,2
185,1
191,2
197,1
198,1
199,2
200,1
201,1
202,1
217,1
225,1
232,2
236,1
237,1
238,1
243,1
245,1
249,1
257,1
262,1
271,1
289,1
312,1
313,1
314,2
336,1
347,1
364,1
389,1
410,2
486,1
522,1
750,1
