degree,count
3,4364
4,1632
5,907
6,560
7,382
8,322
9,202
10,167
11,148
12,103
13,93
14,92
15,78
16,62
17,58
18,60
19,52
20,36
21,43
22,40
23,34
24,31
25,19
26,23
27,26
28,23
29,23
30,17
31,13
32,16
33,22
34,12
35,15
36,14
37,7
38,14
39,11
40,13
41,11
42,6
43,7
44,7
45,10
46,4
47,7
48,6
49,6
50,4
51,5
52,10
53,3
54,11
55,7
56,3
57,3
58,4
59,4
60,3
61,3
62,2
63,4
64,3
65,2
66,3
67,7
68,3
69,2
70,2
71,2
72,4
73,3
74,3
75,2
76,1
77,3
78,5
79,2
81,1
82,1
83,1
84,2
85,2
86,1
87,3
88,2
89,2
90,2
91,2
92,1
93,2
94,2
95,1
96,4
97,1
99,1
100,1
101,1
102,4
105,1
108,2
110,1
111,2
112,2
114,2
115,1
116,2
117,1
119,2
120,1
122,2
125,3
128,2
130,1
134,1
135,2
136,1
137,1
139,1
143,1
146,3
160,1
161,1
162,1
171,1
181,1
184,1
187,1
192,1
196,1
201,1
205,1
207,1
212,1
215,1
235,1
240,1
251,1
257,1
261,1
315,1
328,1
339,1
348,1
351,1
415,1
425,1
426,1
457,1
