degree,count
3,4350
4,1641
5,890
6,606
7,377
8,295
9,224
10,201
11,149
12,125
13,93
14,87
15,80
16,66
17,52
18,47
19,37
20,50
21,36
22,34
23,26
24,25
25,25
26,24
27,23
28,14
29,19
30,20
31,9
32,16
33,8
34,9
35,11
36,15
37,13
38,14
39,11
40,15
41,7
42,7
43,4
44,14
45,4
46,15
47,6
48,3
49,7
50,5
51,3
52,2
53,4
54,5
55,8
56,4
57,4
58,1
59,6
60,1
61,3
62,4
63,2
64,3
65,6
66,2
67,3
68,3
69,2
70,3
71,4
72,5
73,2
74,2
75,1
76,2
77,1
80,4
81,1
82,5
83,2
84,5
85,3
86,3
87,2
88,2
89,4
90,2
91,3
92,1
93,3
95,1
96,1
97,1
98,2
101,1
102,2
103,3
105,1
106,1
107,2
109,3
111,2
113,1
114,2
115,1
117,1
118,2
119,1
120,1
121,3
122,1
123,2
125,1
126,1
128,1
131,1
136,1
137,1
139,1
142,1
143,2
144,1
146,1
160,1
161,1
162,1
165,1
168,1
170,1
171,1
172,1
175,2
180,1
181,1
182,1
191,1
196,1
200,2
201,1
212,1
230,1
242,1
245,1
275,1
302,1
306,1
335,1
348,1
401,1
501,1
