step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,entK,entC,entL,holderEntryRule
200,209,56,-1,0,57,0,105,0,119,0,119,0,10,13,116,0,0,571,0,0,0,0,0
400,409,112,-1,0,73,0,179,0,221,0,230,0,20,50,224,0,0,1122,0,0,0,0,0
600,609,161,-1,0,79,0,230,0,318,0,334,0,19,63,317,0,0,1690,0,0,0,0,0
800,809,215,-1,0,81,0,268,0,395,0,437,0,19,77,395,0,0,2249,0,0,0,0,0
1000,1009,279,-1,0,84,0,299,0,468,0,539,0,20,95,475,0,0,2828,0,0,0,0,0
1200,1209,344,-1,0,89,0,320,0,541,0,625,0,20,112,532,0,0,3396,0,0,0,0,0
1400,1409,409,-1,0,85,0,332,0,580,0,708,0,19,125,573,0,0,3972,0,0,0,0,0
1600,1609,470,-1,0,90,0,344,0,634,0,786,0,20,126,633,0,0,4556,0,0,0,0,0
1800,1809,536,-1,0,91,0,361,0,688,0,859,0,20,147,687,0,0,5116,0,0,0,0,0
2000,2009,585,-1,0,92,0,382,0,745,0,970,0,20,178,746,0,0,5678,0,0,0,0,0
2200,2209,644,-1,0,91,0,411,0,820,0,1063,0,20,159,803,0,0,6253,0,0,0,0,0
2400,2409,706,-1,0,90,0,411,0,857,0,1139,0,20,175,853,0,0,6833,0,0,0,0,0
2600,2609,766,-1,0,94,0,418,0,893,0,1214,0,20,179,912,0,0,7414,0,0,0,0,0
2800,2809,819,-1,0,99,0,447,0,983,0,1329,0,20,189,974,0,0,7984,0,0,0,0,0
3000,3009,868,3,0,94,5,447,8,973,15,1410,0,20,200,1013,0,0,8573,0,0,0,0,0
3200,3209,928,3,0,97,2,441,10,1047,16,1503,0,20,210,1062,0,0,9147,0,0,0,0,0
3400,3409,992,3,0,96,1,478,4,1121,16,1595,0,20,234,1113,0,0,9719,0,0,0,0,0
3600,3609,1053,3,0,98,2,500,7,1191,13,1730,0,20,245,1201,0,0,10266,0,0,0,0,0
3800,3809,1105,3,0,97,4,502,9,1232,15,1821,0.024,20,260,1236,0,0,10844,0,0,0,0,0
4000,4009,1157,3,0,97,1,500,5,1274,18,1887,0.0187,20,259,1265,0,0,11434,0,0,0,0,0
4200,4209,1219,3,0,96,2,518,4,1317,12,1985,0.0145,20,230,1276,0,0,12000,0,0,0,0,0
4400,4409,1278,3,0,97,0,517,6,1336,14,2066,0.0111,20,268,1334,0,0,12582,0,0,0,0,0
4600,4609,1345,3,0,96,1,523,4,1343,14,2104,0.0445,20,256,1346,0,0,13159,0,0,0,0,0
4800,4809,1401,3,2,99,3,520,8,1414,11,2226,0.0344,20,278,1418,0,0,13731,0,0,0,0,0
5000,5009,1467,3,0,98,1,540,3,1447,11,2313,0.0264,20,266,1465,0,0,14304,0,0,0,0,0
5200,5209,1526,3,0,98,0,564,7,1484,9,2394,0.08,20,291,1487,0,0,14887,0,0,0,0,0
5400,5409,1585,3,0,97,0,547,1,1483,9,2480,0.0755,20,332,1534,0,0,15448,0,0,0,0,0
5600,5609,1636,5,0,98,0,542,4,1529,10,2518,0.1029,20,292,1523,1,2,16045,1,0,1,0,2
5800,5809,1702,7,1,101,1,565,10,1550,12,2586,0.0833,20,281,1553,1,2,16636,1,0,0,0,2
6000,6009,1757,8,0,99,3,536,6,1566,19,2680,0.0756,20,313,1557,1,2,17214,1,0,0,0,2
6200,6209,1825,10,0,98,6,550,10,1626,19,2792,0.1202,20,311,1619,1,2,17779,1,0,0,0,2
6400,6409,1889,12,0,98,4,573,12,1634,19,2852,0.1156,20,341,1624,1,2,18363,1,0,0,0,2
6600,6609,1940,15,1,100,8,558,13,1636,19,2924,0.1056,20,346,1636,1,2,18955,1,0,0,0,2
6800,6809,1990,18,0,99,7,578,15,1666,20,2989,0.1388,20,331,1697,1,2,19544,1,0,0,0,2
7000,7009,2044,22,0,102,9,573,16,1718,20,3039,0.147,20,336,1719,1,2,20144,1,0,0,0,2
7200,7209,2098,24,2,101,7,570,18,1703,20,3104,0.1319,20,333,1706,1,2,20729,1,0,0,0,2
7400,7409,2160,26,1,101,6,584,15,1710,20,3177,0.127,20,330,1736,1,2,21318,1,0,0,0,2
7600,7609,2227,29,3,98,10,575,18,1711,20,3224,0.1375,20,364,1746,1,2,21905,1,0,0,0,2
7800,7809,2282,31,2,103,7,575,17,1752,20,3340,0.1472,20,344,1746,1,2,22497,1,0,0,0,2
8000,8009,2355,33,1,99,10,588,18,1848,20,3490,0.1852,20,394,1839,1,2,23059,1,0,0,0,2
8200,8209,2410,37,2,101,4,596,19,1877,20,3572,0.1832,20,380,1852,1,2,23639,1,0,0,0,2
8400,8409,2480,40,2,101,10,603,20,1927,20,3686,0.1595,20,400,1921,2,4,24214,1,0,1,0,2
8600,8609,2540,43,2,104,10,598,18,1926,20,3760,0.1722,20,392,1936,2,4,24806,1,0,0,0,2
8800,8809,2603,46,1,101,10,606,16,1944,20,3848,0.1771,20,381,1920,2,4,25397,1,0,0,0,2
9000,9009,2660,48,2,100,10,592,17,1927,20,3877,0.1915,20,412,1956,2,4,25994,1,0,0,0,2
9200,9209,2715,50,2,100,5,586,20,1962,20,3942,0.1857,20,388,1947,1,2,26585,1,0,0,0,2
9400,9409,2766,52,1,100,12,595,20,1976,20,3978,0.1773,20,410,1978,1,2,27171,1,0,0,0,2
9600,9609,2832,55,0,100,12,612,18,1993,20,4030,0.174,20,355,1983,1,2,27756,1,0,0,0,2
9800,9809,2892,58,2,102,12,593,19,1938,20,4086,0.1621,20,407,1960,1,2,28349,1,0,0,0,2
10000,10009,2952,61,1,100,10,618,20,2053,20,4137,0.1584,20,394,1987,1,2,28933,1,0,0,0,2
10200,10209,3008,65,2,99,12,597,19,2038,20,4202,0.1489,20,417,1970,1,2,29525,1,0,0,0,2
10400,10409,3074,67,2,99,10,615,20,2001,20,4273,0.1532,20,368,2039,1,2,30112,1,0,0,0,2
10600,10609,3127,69,4,99,10,596,20,2068,20,4361,0.1647,20,422,2018,1,2,30709,1,0,0,0,2
10800,10809,3187,71,2,101,13,604,20,2066,20,4408,0.1408,20,406,2082,1,2,31297,1,0,0,0,2
11000,11009,3245,73,4,103,12,613,20,2094,20,4474,0.1662,20,445,2112,1,2,31884,1,0,0,0,2
11200,11209,3305,77,3,99,13,615,20,2032,20,4565,0.1502,20,427,2113,1,2,32466,1,0,0,0,2
11400,11409,3366,81,3,103,12,611,20,2109,20,4659,0.1532,20,417,2113,1,2,33051,1,0,0,0,2
11600,11609,3427,83,4,101,9,624,18,2171,20,4744,0.1608,20,411,2116,2,4,33644,1,0,1,0,2
11800,11809,3478,85,3,103,13,613,20,2123,20,4818,0.1925,20,447,2154,2,4,34231,1,0,0,0,2
12000,12009,3541,89,2,102,13,613,20,2185,20,4974,0.1812,20,471,2219,2,4,34802,1,0,0,0,2
12200,12209,3611,92,2,97,13,611,19,2205,20,5025,0.1871,20,453,2231,2,4,35393,1,0,0,0,2
12400,12409,3680,94,2,103,13,631,20,2251,20,5076,0.1719,20,473,2220,2,4,35979,1,0,0,0,2
12600,12609,3749,98,6,98,12,628,20,2266,20,5183,0.1874,20,465,2239,2,4,36557,1,0,0,0,2
12800,12809,3808,101,1,103,14,642,20,2263,20,5239,0.1734,20,457,2299,2,4,37148,1,0,0,0,2
13000,13009,3868,103,0,97,15,641,20,2271,20,5327,0.1959,20,445,2264,1,2,37733,1,0,0,0,2
13200,13209,3928,106,2,100,8,646,20,2297,20,5347,0.1789,20,423,2259,1,2,38320,1,0,0,0,2
13400,13409,3985,112,3,99,9,643,20,2287,20,5461,0.1603,20,485,2306,1,2,38911,1,0,0,0,2
13600,13609,4046,116,2,100,9,636,20,2252,20,5501,0.1705,20,459,2319,1,2,39503,1,0,0,0,2
13800,13809,4105,119,1,101,15,645,20,2355,20,5672,0.1786,20,511,2372,1,2,40080,1,0,0,0,2
14000,14009,4161,123,4,100,17,641,20,2367,20,5736,0.1965,20,484,2325,1,2,40668,1,0,0,0,2
14200,14209,4219,126,2,102,16,657,20,2382,20,5793,0.1944,20,482,2404,1,2,41255,1,0,0,0,2
