degree,count
3,4356
4,1626
5,880
6,622
7,416
8,298
9,241
10,185
11,143
12,128
13,96
14,83
15,77
16,57
17,63
18,47
19,40
20,33
21,35
22,38
23,29
24,27
25,24
26,26
27,21
28,17
29,23
30,13
31,13
32,15
33,17
34,9
35,8
36,11
37,10
38,4
39,5
40,15
41,9
42,6
43,6
44,4
45,7
46,6
47,3
48,10
49,6
50,6
51,8
52,2
53,5
54,4
55,7
56,4
57,4
58,4
59,1
60,2
61,7
62,3
63,3
65,3
66,3
67,2
68,1
69,3
70,1
71,1
72,6
73,3
74,4
75,2
76,5
77,3
78,1
79,2
80,1
81,2
82,3
83,1
84,2
85,1
86,3
87,1
88,2
90,1
91,2
92,2
93,1
94,1
95,2
96,4
97,3
99,2
100,3
101,2
102,1
103,1
105,1
107,1
112,1
115,2
119,1
121,2
123,1
124,1
126,1
129,1
131,1
132,2
133,1
134,2
140,1
141,1
142,1
145,2
148,2
149,1
150,1
151,1
152,1
153,2
154,1
162,1
164,1
166,1
171,1
185,1
187,1
188,1
192,1
196,1
197,1
208,1
211,1
217,2
243,1
265,1
273,1
300,1
311,1
323,1
340,1
375,1
392,1
412,1
415,1
417,1
489,1
516,1
561,1
573,1
