degree,count
3,4228
4,1692
5,923
6,570
7,398
8,307
9,202
10,165
11,144
12,127
13,103
14,100
15,85
16,76
17,76
18,55
19,49
20,53
21,34
22,39
23,34
24,33
25,29
26,20
27,22
28,23
29,17
30,19
31,16
32,8
33,12
34,19
35,13
36,7
37,4
38,6
39,13
40,9
41,10
42,12
43,11
44,5
45,5
46,5
47,8
48,10
49,5
50,9
51,4
52,3
53,3
54,6
55,3
56,4
57,3
58,4
59,2
60,4
61,3
62,5
63,6
64,1
65,2
66,2
67,4
68,1
69,2
70,4
71,5
72,1
73,2
75,2
76,1
77,5
78,4
79,3
80,1
81,2
82,7
85,4
86,1
87,1
88,1
89,1
90,2
91,1
93,3
94,2
95,1
98,3
99,2
103,6
105,1
107,1
108,3
109,2
110,1
112,1
113,1
114,2
115,1
121,1
123,3
124,2
125,2
126,1
131,1
132,1
136,1
137,2
139,1
142,1
143,1
144,1
145,1
147,1
150,1
155,1
157,2
163,1
165,3
167,1
168,1
170,1
173,1
180,1
181,1
187,1
189,1
204,1
219,1
223,1
226,1
230,1
232,1
234,1
239,1
244,1
245,1
254,1
255,1
260,1
261,1
263,1
291,1
294,2
313,1
318,1
339,1
468,1
469,1
493,1
562,1
