degree,count
3,4296
4,1625
5,940
6,563
7,397
8,281
9,259
10,175
11,158
12,116
13,95
14,90
15,74
16,73
17,68
18,55
19,62
20,41
21,36
22,36
23,33
24,20
25,33
26,19
27,20
28,30
29,19
30,22
31,14
32,20
33,13
34,9
35,11
36,10
37,11
38,10
39,10
40,3
41,9
42,11
43,10
44,9
45,2
46,6
47,10
48,5
49,4
50,8
51,3
52,3
53,6
54,6
55,3
56,3
57,4
58,4
59,7
60,3
61,3
62,2
63,3
64,1
65,3
66,2
67,2
68,2
69,2
70,4
71,1
72,3
74,1
75,3
76,1
77,4
78,2
79,2
80,3
81,2
82,1
83,1
84,2
85,1
86,1
87,4
88,2
89,1
90,1
92,2
93,1
95,3
97,2
98,2
100,1
101,1
102,3
103,2
106,1
107,1
109,1
111,1
112,2
113,1
114,1
115,2
116,2
117,1
121,1
122,1
123,1
125,2
129,1
130,2
133,1
136,1
139,1
141,2
143,1
145,1
146,1
148,1
151,1
153,1
155,3
156,1
158,2
159,1
161,1
163,1
168,1
169,1
173,1
179,1
181,1
186,1
188,1
190,1
198,1
208,1
209,1
219,1
220,1
226,2
241,1
243,2
250,1
252,1
255,1
267,1
276,1
289,1
293,1
308,1
328,1
336,1
398,1
417,1
