step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,entK,entC,entL,holderEntryRule
200,209,61,-1,0,57,0,102,0,116,0,116,0,12,21,112,17,344,524,0,0,0,0,0
400,409,121,-1,0,74,0,184,0,216,0,219,0,15,33,214,47,689,1100,0,0,0,0,0
600,609,182,-1,0,85,0,247,0,317,0,326,0,20,64,311,63,1060,1792,0,0,0,0,0
800,809,253,-1,0,91,0,300,0,406,0,431,0,19,70,406,72,1086,2208,0,0,0,0,0
1000,1009,307,-1,0,100,0,359,0,505,0,533,0,20,96,511,125,1558,3016,0,0,0,0,0
1200,1209,361,-1,0,92,0,411,0,620,0,666,0,20,125,626,142,1383,3473,0,0,0,0,0
1400,1409,420,-1,0,99,0,461,0,740,0,793,0,20,142,742,195,1688,4117,0,0,0,0,0
1600,1609,489,-1,0,105,0,495,0,844,0,904,0,20,138,848,228,1871,4885,0,0,0,0,0
1800,1809,553,-1,0,104,0,526,0,950,0,1028,0,20,206,957,246,1816,5391,0,0,0,0,0
2000,2009,623,-1,0,107,0,560,0,1041,0,1128,0,20,198,1045,278,2001,6031,0,0,0,0,0
2200,2209,684,-1,0,105,0,590,0,1155,0,1255,0,20,236,1151,346,2285,6903,0,0,0,0,0
2400,2409,746,-1,0,108,0,609,0,1252,0,1361,0,20,227,1241,372,2518,7778,0,0,0,0,0
2600,2609,813,-1,0,109,0,648,0,1347,0,1492,0,20,285,1344,420,2734,8536,0,0,0,0,0
2800,2809,879,-1,0,111,0,659,0,1444,0,1621,0,20,288,1446,444,2615,9126,0,0,0,0,0
3000,3009,932,65,11,107,20,667,20,1541,20,1748,0,20,356,1552,427,2131,9319,0,0,0,0,0
3200,3209,985,35,3,109,16,696,20,1659,20,1884,0,20,329,1642,520,2303,9903,0,0,0,0,0
3400,3409,1044,24,3,108,12,685,20,1719,20,1993,0,20,306,1709,509,2477,10614,0,0,0,0,0
3600,3609,1101,20,4,108,17,715,20,1830,20,2118,0,20,338,1816,592,2757,11372,0,0,0,0,0
3800,3809,1165,21,3,111,11,727,20,1938,20,2265,0,20,380,1930,617,3082,12201,0,0,0,0,0
4000,4009,1227,23,1,110,13,730,20,1964,20,2384,0,20,378,2009,568,2309,12123,0,0,0,0,0
4200,4209,1296,24,2,112,13,732,20,2114,20,2509,0,20,454,2103,748,3410,13517,0,0,0,0,0
4400,4409,1358,25,2,109,9,763,20,2179,20,2632,0,20,396,2183,679,3028,13956,0,0,0,0,0
4600,4609,1417,26,1,109,16,767,20,2278,20,2758,0,20,467,2293,730,2780,14121,0,0,0,0,0
4800,4809,1483,26,4,111,12,779,20,2348,20,2894,0,20,497,2372,886,3354,15156,0,0,0,0,0
5000,5009,1540,27,0,110,15,767,20,2421,20,3003,0,20,509,2421,844,3185,15731,0,0,0,0,0
5200,5209,1591,28,3,110,8,795,20,2521,20,3148,0,20,533,2517,885,3383,16591,0,0,0,0,0
5400,5409,1657,27,0,110,15,804,20,2608,20,3292,0,20,565,2588,912,3272,17047,0,0,0,0,0
5600,5609,1718,31,2,107,11,795,20,2636,20,3418,0,20,529,2663,850,2499,16904,0,0,0,0,0
5800,5809,1787,32,2,112,7,796,20,2731,20,3539,0,20,532,2763,953,3067,17607,0,0,0,0,0
6000,6009,1849,36,3,111,13,813,20,2799,20,3652,0,20,486,2795,934,3074,18124,0,0,0,0,0
6200,6209,1901,34,2,110,13,783,20,2851,20,3783,0,20,526,2863,981,2786,18190,0,0,0,0,0
6400,6409,1960,34,0,110,12,818,20,2885,20,3921,0,20,637,2904,1091,3589,19227,0,0,0,0,0
6600,6609,2014,37,2,108,13,825,20,2985,20,4044,0,20,556,2967,1049,3226,19504,0,0,0,0,0
6800,6809,2075,37,1,110,15,833,20,3070,20,4175,0,20,624,3033,1110,3675,20348,0,0,0,0,0
7000,7009,2129,37,2,111,15,829,20,3131,20,4304,0,20,595,3124,1087,3238,20576,0,0,0,0,0
7200,7209,2188,38,3,113,13,826,20,3216,20,4423,0,20,561,3202,1288,4346,22047,0,0,0,0,0
7400,7409,2247,40,2,111,13,824,20,3249,20,4531,0,20,616,3218,1190,3389,21980,0,0,0,0,0
7600,7609,2300,39,2,113,10,851,20,3282,20,4708,0,20,627,3333,1361,4273,23156,0,0,0,0,0
7800,7809,2364,41,1,114,12,855,20,3394,20,4848,0,20,628,3383,1247,3701,23489,0,0,0,0,0
8000,8009,2433,39,1,114,13,854,20,3460,20,4957,0,20,640,3440,1424,4347,24467,0,0,0,0,0
8200,8209,2498,41,1,112,10,842,20,3491,20,5098,0,20,777,3509,1256,3401,24228,0,0,0,0,0
8400,8409,2561,41,3,114,17,886,20,3617,20,5232,0,20,727,3609,1494,4506,25626,0,0,0,0,0
8600,8609,2613,41,1,114,10,862,20,3643,20,5359,0,20,775,3623,1419,3974,25936,0,0,0,0,0
8800,8809,2672,40,2,111,12,855,20,3733,20,5474,0,20,762,3675,1480,4260,26658,0,0,0,0,0
9000,9009,2725,42,1,112,13,851,19,3748,20,5621,0,20,698,3790,1491,3889,26945,0,0,0,0,0
9200,9209,2790,42,1,113,7,872,20,3802,20,5732,0,20,912,3808,1595,4342,27758,0,0,0,0,0
9400,9409,2854,41,0,115,7,879,20,3883,20,5863,0,20,717,3879,1618,4263,28409,0,0,0,0,0
9600,9609,2916,43,3,109,11,893,20,3884,20,5992,0,20,734,3881,1630,4155,28825,0,0,0,0,0
9800,9809,2980,41,6,112,10,858,20,3947,20,6122,0,20,858,3907,1579,3809,29063,0,0,0,0,0
10000,10009,3040,43,0,114,9,882,20,3967,20,6228,0,20,740,4001,1781,4720,30266,0,0,0,0,0
10200,10209,3101,44,2,109,8,883,20,4030,20,6373,0,20,773,4053,1615,4112,30334,0,0,0,0,0
10400,10409,3164,45,3,109,11,886,20,4037,20,6487,0,20,878,4066,1716,4410,31140,0,0,0,0,0
10600,10609,3227,40,0,110,12,891,20,4169,20,6614,0,20,772,4111,1826,4891,32070,0,0,0,0,0
10800,10809,3290,41,0,110,9,866,19,4153,20,6751,0,20,748,4122,1708,4045,31951,0,0,0,0,0
11000,11009,3339,44,0,112,9,911,20,4267,20,6885,0,20,791,4172,1982,4991,33129,0,0,0,0,0
11200,11209,3392,41,0,114,8,903,20,4265,20,7052,0,20,846,4268,1862,4670,33607,0,0,0,0,0
11400,11409,3443,42,2,112,6,895,19,4330,20,7172,0,20,793,4376,1852,4506,34084,0,0,0,0,0
11600,11609,3509,44,1,110,9,896,19,4419,20,7290,0,20,801,4364,1945,4871,34961,0,0,0,0,0
11800,11809,3573,42,0,113,8,893,19,4386,20,7408,0,20,775,4329,1954,4896,35547,0,0,0,0,0
12000,12009,3639,47,1,114,11,888,20,4412,20,7546,0,20,936,4409,2013,4752,36074,0,0,0,0,0
12200,12209,3703,43,3,112,11,868,20,4395,20,7663,0,20,794,4326,1995,4509,36369,0,0,0,0,0
12400,12409,3776,45,1,113,4,897,20,4575,20,7788,0,20,895,4527,2156,5424,37533,0,0,0,0,0
12600,12609,3826,40,1,115,6,907,20,4597,20,7927,0,20,938,4546,2056,4974,37875,0,0,0,0,0
12800,12809,3881,42,1,113,11,905,20,4580,20,8069,0,20,955,4657,2128,4828,37990,0,0,0,0,0
13000,13009,3948,42,3,110,8,889,20,4534,20,8190,0,20,893,4624,2216,4975,38656,0,0,0,0,0
13200,13209,4003,42,0,110,9,862,20,4650,20,8311,0,20,921,4648,2047,4336,38636,0,0,0,0,0
13400,13409,4070,42,2,112,11,910,20,4693,20,8413,0,20,867,4594,2218,5321,39807,0,0,0,0,0
13600,13609,4136,41,1,112,8,877,19,4705,20,8551,0,20,914,4594,2125,4336,39457,0,0,0,0,0
13800,13809,4199,44,0,112,10,898,20,4793,20,8675,0,20,1111,4699,2279,5034,40409,0,0,0,0,0
14000,14009,4245,45,3,114,6,882,20,4746,20,8808,0,20,1017,4790,2195,4927,40965,0,0,0,0,0
14200,14209,4308,47,1,113,9,889,19,4735,20,8928,0,20,916,4801,2255,4691,41149,0,0,0,0,0
