step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,entK,entC,entL,holderEntryRule
200,209,61,-1,0,57,0,103,0,114,0,118,0,13,22,116,0,0,576,0,0,0,0,0
400,409,122,-1,0,70,0,164,0,203,0,212,0,15,29,204,0,0,1124,0,0,0,0,0
600,609,185,-1,0,76,0,203,0,280,0,299,0,18,54,274,0,0,1698,0,0,0,0,0
800,809,256,-1,0,81,0,244,0,353,0,395,0,20,67,351,0,0,2259,0,0,0,0,0
1000,1009,305,-1,0,85,0,288,0,455,0,518,0,20,92,454,0,0,2820,0,0,0,0,0
1200,1209,365,-1,0,88,0,314,0,531,0,625,0,20,120,526,0,0,3390,0,0,0,0,0
1400,1409,435,-1,0,89,0,331,0,583,0,691,0,20,110,569,0,0,3976,0,0,0,0,0
1600,1609,498,-1,0,92,0,361,0,633,0,777,0,20,110,622,0,0,4542,0,0,0,0,0
1800,1809,559,-1,0,90,0,386,0,720,0,889,0,20,162,721,0,0,5115,0,0,0,0,0
2000,2009,624,-1,0,90,0,389,0,752,0,962,0,20,162,749,0,0,5699,0,0,0,0,0
2200,2209,681,-1,0,94,0,402,0,802,0,1046,0,20,154,804,0,0,6289,0,0,0,0,0
2400,2409,739,-1,0,90,0,410,0,848,0,1123,0,20,172,842,0,0,6868,0,0,0,0,0
2600,2609,805,-1,0,95,0,415,0,886,0,1195,0,20,197,899,0,0,7449,0,0,0,0,0
2800,2809,866,-1,0,91,0,428,0,906,0,1272,0,20,187,911,0,0,8036,0,0,0,0,0
3000,3009,923,3,0,95,1,443,5,989,10,1366,0,20,205,978,0,0,8608,0,0,0,0,0
3200,3209,984,3,0,93,1,448,6,1018,12,1464,0,20,207,1016,0,0,9195,0,0,0,0,0
3400,3409,1039,3,1,93,3,467,4,1057,8,1547,0,20,197,1063,0,0,9778,0,0,0,0,0
3600,3609,1093,3,1,96,4,473,2,1116,7,1653,0,20,216,1141,0,0,10352,0,0,0,0,0
3800,3809,1157,3,0,94,0,492,8,1163,8,1723,0,20,242,1145,0,0,10937,0,0,0,0,0
4000,4009,1214,3,0,100,1,484,5,1190,11,1814,0,20,253,1199,0,0,11528,0,0,0,0,0
4200,4209,1276,3,0,97,2,475,7,1213,10,1868,0,20,225,1202,1,2,12114,0,1,0,0,0
4400,4409,1329,3,1,96,3,489,9,1272,7,1978,0,20,253,1264,1,2,12695,0,0,0,0,0
4600,4609,1387,3,0,90,2,480,4,1271,9,2020,0,20,265,1288,1,2,13282,0,0,0,0,0
4800,4809,1444,3,0,98,3,490,5,1317,6,2099,0,20,256,1297,2,4,13873,0,1,0,0,0
5000,5009,1509,3,0,96,1,494,4,1323,6,2165,0,20,261,1333,2,4,14461,0,0,0,0,0
5200,5209,1565,3,1,99,1,505,4,1341,6,2207,0,20,264,1343,3,6,15054,0,1,0,0,0
5400,5409,1628,3,0,99,0,496,6,1336,7,2296,0,20,272,1386,3,6,15652,0,1,0,0,0
5600,5609,1702,3,0,99,2,512,1,1407,8,2385,0,20,295,1413,3,6,16240,0,0,0,0,0
5800,5809,1761,3,0,97,0,512,5,1417,10,2454,0,20,284,1434,2,4,16829,0,0,0,0,0
6000,6009,1815,3,0,100,2,509,4,1465,1,2539,0,20,280,1428,2,4,17421,0,0,0,0,0
6200,6209,1882,3,0,95,1,519,4,1505,9,2607,0,20,288,1485,2,4,18010,0,0,0,0,0
6400,6409,1941,3,0,98,2,522,3,1489,5,2693,0,20,321,1478,1,2,18606,0,0,0,0,0
6600,6609,2001,3,0,97,4,539,3,1508,4,2764,0,20,292,1524,1,2,19195,0,1,0,0,0
6800,6809,2059,3,0,100,1,544,2,1540,5,2813,0,20,304,1555,1,2,19783,0,0,0,0,0
7000,7009,2115,3,0,99,0,529,3,1544,7,2920,0,20,323,1569,2,4,20372,0,1,0,0,0
7200,7209,2171,3,1,94,1,537,2,1566,2,2992,0,20,359,1619,2,4,20964,0,0,0,0,0
7400,7409,2235,3,0,97,2,540,0,1591,4,3042,0,20,291,1568,2,4,21555,0,0,0,0,0
7600,7609,2305,3,0,99,1,548,2,1634,5,3094,0,20,316,1630,2,4,22142,0,0,0,0,0
7800,7809,2378,3,1,95,0,534,1,1655,4,3181,0,20,331,1650,3,6,22733,0,1,0,0,0
