step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,entK,entC,entL,holderEntryRule
200,209,60,-1,0,57,0,103,0,115,0,114,0,12,20,113,0,0,560,0,0,0,0,0
400,409,122,-1,0,68,0,154,0,194,0,205,0,18,41,196,0,0,1128,0,0,0,0,0
600,609,178,-1,0,75,0,206,0,288,0,310,0,20,77,285,1,2,1710,0,0,0,1,0
800,809,244,-1,0,83,0,261,0,388,0,422,0,19,62,388,2,4,2252,0,0,0,1,0
1000,1009,306,-1,0,87,0,298,0,469,0,518,0,18,87,466,2,4,2809,0,0,0,0,0
1200,1209,365,-1,0,86,0,311,0,532,0,598,0,20,80,517,1,2,3386,0,0,0,1,0
1400,1409,428,-1,0,91,0,331,0,564,0,667,0,20,116,563,1,2,3974,0,0,0,0,0
1600,1609,495,-1,0,89,0,347,0,617,0,758,0,20,121,622,1,2,4542,0,0,0,0,0
1800,1809,565,-1,0,87,0,367,0,683,0,837,0,20,123,673,2,4,5125,0,0,0,1,0
2000,2009,605,-1,0,91,0,370,0,725,0,924,0,20,117,729,1,2,5717,0,0,0,0,0
2200,2209,666,-1,0,87,0,376,0,753,0,994,0,20,170,765,1,2,6302,0,0,0,0,0
2400,2409,719,-1,0,90,0,393,0,806,0,1095,0,20,163,825,2,4,6881,0,0,0,1,0
2600,2609,768,-1,0,93,0,406,0,872,0,1185,0,20,159,866,2,4,7474,0,0,0,0,0
2800,2809,832,-1,0,93,0,423,0,915,0,1280,0,20,192,908,2,4,8053,0,0,0,0,0
3000,3009,895,3,0,93,2,424,6,965,11,1374,0,20,195,955,1,2,8634,0,0,0,0,0
3200,3209,957,3,0,93,2,450,4,984,7,1428,0.0138,20,189,997,0,0,9220,0,0,0,0,0
3400,3409,1026,3,0,95,3,448,1,1015,7,1523,0.0108,20,231,1043,1,2,9809,0,0,0,1,0
3600,3609,1081,3,0,95,3,458,10,1075,6,1608,0.0084,20,196,1074,2,4,10402,0,0,0,1,0
3800,3809,1138,3,0,98,4,459,5,1088,3,1659,0.0064,20,220,1096,2,4,10996,0,0,0,0,0
4000,4009,1190,3,0,94,1,462,8,1112,7,1740,0.0274,20,209,1114,1,2,11581,0,0,0,0,0
4200,4209,1253,3,0,95,1,465,3,1150,7,1838,0.0212,20,265,1155,0,0,12162,0,0,0,0,0
4400,4409,1318,3,0,91,4,461,2,1193,2,1885,0.0563,20,227,1207,0,0,12748,0,0,0,0,0
4600,4609,1383,3,0,96,0,487,4,1225,4,2000,0.0885,20,222,1231,0,0,13332,0,0,0,0,0
4800,4809,1446,5,0,98,5,485,8,1253,14,2072,0.0985,20,246,1254,1,2,13917,1,0,0,1,3
5000,5009,1520,7,0,94,2,489,5,1296,14,2141,0.125,20,240,1300,1,2,14506,1,0,0,0,3
5200,5209,1582,9,0,97,3,491,14,1334,18,2258,0.1262,20,251,1355,1,2,15087,1,0,0,0,3
5400,5409,1641,11,0,100,3,511,14,1376,19,2330,0.1439,20,268,1367,1,2,15673,1,0,0,0,3
5600,5609,1706,15,1,92,6,507,15,1438,19,2461,0.1249,20,270,1424,1,2,16250,1,0,0,0,3
5800,5809,1768,17,5,97,7,514,15,1459,19,2518,0.1079,20,310,1453,1,2,16844,1,0,0,0,3
6000,6009,1825,21,2,98,5,519,15,1491,20,2596,0.0953,20,330,1475,2,4,17431,1,0,0,1,3
6200,6209,1876,23,1,96,8,534,17,1477,18,2662,0.0844,20,307,1462,3,6,18025,1,0,0,1,3
6400,6409,1941,25,2,97,6,528,14,1498,20,2736,0.0906,20,296,1492,2,4,18610,1,0,0,0,3
6600,6609,2008,29,1,97,11,517,18,1508,20,2788,0.0989,20,326,1547,2,4,19194,1,0,0,0,3
6800,6809,2081,31,2,97,4,533,20,1565,20,2900,0.1093,20,328,1612,1,2,19750,1,0,0,0,3
7000,7009,2142,33,1,98,7,546,19,1624,20,2957,0.1249,20,288,1619,1,2,20343,1,0,0,0,3
7200,7209,2201,37,0,99,12,555,19,1659,20,3088,0.1267,20,349,1662,1,2,20926,1,0,0,0,3
7400,7409,2257,39,1,98,8,549,17,1694,20,3176,0.1349,20,323,1699,4,8,21514,1,0,0,3,3
7600,7609,2319,42,2,101,9,576,18,1718,20,3278,0.1374,20,341,1703,4,8,22097,1,0,0,0,3
7800,7809,2384,45,3,98,13,573,20,1755,20,3316,0.141,20,325,1761,1,2,22687,1,0,0,0,3
8000,8009,2444,48,2,101,10,562,19,1770,20,3384,0.1258,20,353,1736,1,2,23278,1,0,0,0,3
8200,8209,2496,52,4,99,11,561,19,1760,20,3440,0.1087,20,386,1727,2,4,23874,1,0,0,1,3
8400,8409,2560,55,3,98,13,574,17,1802,20,3544,0.1128,20,355,1802,2,4,24459,1,0,0,0,3
8600,8609,2622,57,3,100,13,572,20,1827,20,3584,0.1248,20,397,1853,1,2,25058,1,0,0,0,3
8800,8809,2682,59,0,99,14,570,20,1841,20,3658,0.1145,20,372,1820,1,2,25651,1,0,0,0,3
9000,9009,2755,61,4,99,7,595,18,1826,20,3743,0.1179,20,354,1819,1,2,26242,1,0,0,0,3
9200,9209,2803,65,3,101,12,593,20,1891,20,3785,0.1217,20,391,1847,1,2,26834,1,0,0,0,3
9400,9409,2868,67,1,99,14,586,20,1877,20,3849,0.1062,20,357,1889,2,4,27421,1,0,0,1,3
9600,9609,2906,69,4,100,16,572,20,1924,20,3936,0.0936,20,358,1872,2,4,28010,1,0,0,0,3
9800,9809,2959,71,4,99,15,588,20,1902,20,4021,0.0886,20,445,1929,2,4,28608,1,0,0,1,3
10000,10009,3011,73,3,100,13,570,18,1939,20,4068,0.0612,20,374,1905,2,4,29205,1,0,0,0,3
10200,10209,3074,75,1,99,12,605,20,1910,20,4132,0.0726,20,394,1923,2,4,29789,1,0,0,0,3
10400,10409,3149,78,2,99,13,595,20,1972,20,4165,0.0571,20,396,1925,1,2,30374,1,0,0,0,3
10600,10609,3210,80,0,102,14,593,19,2024,20,4340,0.0707,20,429,2005,1,2,30952,1,0,0,0,3
10800,10809,3264,82,1,100,11,593,20,2015,20,4407,0.0713,20,422,1987,1,2,31540,1,0,0,0,3
11000,11009,3329,84,3,102,13,597,20,2011,20,4473,0.0872,20,391,2025,2,4,32131,1,0,0,1,3
11200,11209,3394,86,2,101,13,606,20,2041,20,4506,0.0788,20,408,2064,2,4,32725,1,0,0,0,3
11400,11409,3460,88,3,98,16,600,20,1990,20,4572,0.0786,20,401,2026,3,6,33323,1,0,0,2,3
11600,11609,3527,90,2,97,13,615,20,2090,20,4598,0.0869,20,440,2086,4,8,33916,1,0,0,1,3
11800,11809,3596,92,1,99,11,622,20,2131,20,4727,0.0635,20,405,2105,4,8,34489,1,0,0,1,3
12000,12009,3652,95,1,104,13,598,19,2171,20,4788,0.0598,20,424,2110,4,8,35093,1,0,0,1,3
12200,12209,3717,98,3,101,14,621,20,2113,20,4824,0.0729,20,417,2127,4,8,35691,1,0,0,0,3
12400,12409,3779,100,2,96,12,634,20,2127,20,4845,0.0723,20,422,2130,4,8,36286,1,0,0,1,3
12600,12609,3828,102,3,99,14,611,20,2122,20,4947,0.0668,20,478,2188,3,6,36885,1,0,0,0,3
12800,12809,3891,104,6,101,12,598,19,2148,20,5007,0.0775,20,436,2151,2,4,37462,1,0,0,0,3
13000,13009,3944,106,1,101,13,606,20,2115,20,5130,0.101,20,418,2131,2,4,38051,1,0,0,0,3
13200,13209,4001,109,3,98,16,615,20,2163,20,5170,0.0998,20,451,2163,3,6,38642,1,0,0,1,3
13400,13409,4049,113,3,100,13,612,20,2179,20,5237,0.1288,20,454,2189,3,6,39243,1,0,0,0,3
13600,13609,4111,116,3,99,12,611,20,2181,20,5353,0.1321,20,472,2211,1,2,39837,1,0,0,0,3
13800,13809,4175,118,3,100,13,600,20,2221,20,5344,0.1358,20,453,2217,1,2,40432,1,0,0,0,3
14000,14009,4241,120,1,100,14,618,20,2274,20,5422,0.1326,20,488,2223,1,2,41023,1,0,0,0,3
14200,14209,4297,125,2,100,15,608,20,2205,20,5466,0.1051,20,461,2240,1,2,41610,1,0,0,0,3
