step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,entK,entC,entL,holderEntryRule
200,209,73,-1,0,57,0,94,0,105,0,106,0,12,20,104,8,8,564,0,0,0,0,0
400,409,136,-1,0,72,0,169,0,204,0,214,0,17,47,205,8,8,1108,0,0,0,0,0
600,609,180,-1,0,78,0,214,0,279,0,309,0,18,66,282,8,8,1698,0,0,0,0,0
800,809,242,-1,0,79,0,247,0,366,0,408,0,20,67,366,6,6,2282,0,0,0,0,0
1000,1009,298,-1,0,84,0,274,0,448,0,509,0,20,96,440,8,8,2858,0,0,0,0,0
1200,1209,353,-1,0,89,0,320,0,543,0,616,0,20,108,539,8,8,3431,0,0,0,0,0
1400,1409,414,-1,0,85,0,340,0,593,0,702,0,20,110,585,8,8,4024,0,0,0,1,0
1600,1609,472,-1,0,88,0,356,0,647,0,791,0,20,114,637,7,7,4610,0,0,0,0,0
1800,1809,535,-1,0,88,0,364,0,704,0,880,0,20,144,705,7,7,5199,0,0,0,0,0
2000,2009,600,-1,0,91,0,392,0,751,0,972,0,20,146,765,8,8,5780,0,2,0,0,0
2200,2209,664,-1,0,94,0,401,0,835,0,1083,0,20,159,834,8,8,6362,0,0,0,0,0
2400,2409,725,-1,0,96,0,437,0,883,0,1163,0,20,207,898,8,8,6941,0,3,0,0,0
2600,2609,786,-1,0,92,0,436,0,948,0,1261,0,20,183,955,8,8,7515,0,0,0,1,0
2800,2809,853,-1,0,95,0,447,0,986,0,1333,0,20,202,980,8,8,8095,0,0,0,0,0
3000,3009,909,3,0,95,1,456,9,1042,16,1423,0,20,219,1045,8,8,8673,0,0,0,0,0
3200,3209,975,3,2,94,4,460,8,1072,16,1515,0.012,20,223,1096,8,8,9251,0,0,0,1,0
3400,3409,1029,3,0,97,1,474,5,1100,14,1583,0.0265,20,200,1106,8,8,9844,0,0,0,1,0
3600,3609,1100,3,0,96,3,485,7,1147,12,1667,0.0206,20,219,1144,8,8,10434,0,0,0,0,0
