degree,count
3,3329
4,1462
5,884
6,616
7,442
8,375
9,271
10,248
11,230
12,180
13,150
14,137
15,117
16,118
17,89
18,94
19,74
20,67
21,66
22,71
23,54
24,39
25,39
26,45
27,40
28,34
29,32
30,32
31,31
32,23
33,22
34,27
35,19
36,22
37,18
38,20
39,19
40,11
41,8
42,11
43,14
44,17
45,14
46,11
47,9
48,17
49,11
50,11
51,12
52,6
53,6
54,6
55,8
56,7
57,8
58,5
59,10
60,8
61,6
62,5
63,1
64,3
65,11
66,5
67,6
68,4
69,4
70,5
71,3
72,5
73,3
74,5
75,3
76,3
77,3
78,3
80,7
81,1
82,2
83,2
84,2
85,5
86,3
87,3
88,3
89,2
90,5
91,2
92,4
93,3
94,2
95,3
96,4
97,1
98,2
99,1
100,3
101,2
102,1
104,2
105,1
106,6
108,2
109,2
110,4
111,3
112,2
113,3
114,2
116,1
119,1
120,1
121,3
122,2
123,2
124,2
125,1
126,1
127,1
129,1
130,2
133,3
135,1
138,2
139,1
141,1
142,1
146,1
147,2
150,2
152,2
153,1
154,2
155,2
156,2
159,1
160,1
161,1
162,1
163,3
166,1
168,1
169,1
171,2
172,1
176,1
180,1
182,2
185,1
186,2
188,2
189,1
196,1
201,1
206,1
213,1
214,1
215,1
221,1
224,1
231,1
235,1
253,1
254,1
255,1
257,1
258,1
259,1
261,1
264,1
278,1
281,2
289,1
304,1
327,1
343,1
370,1
382,1
409,1
432,1
480,1
498,1
602,1
735,1
