degree,count
3,3384
4,1435
5,896
6,645
7,453
8,347
9,288
10,244
11,199
12,182
13,166
14,115
15,138
16,96
17,74
18,73
19,88
20,56
21,72
22,55
23,64
24,60
25,48
26,47
27,23
28,31
29,28
30,24
31,32
32,21
33,25
34,27
35,23
36,27
37,17
38,16
39,26
40,12
41,18
42,15
43,16
44,19
45,12
46,11
47,11
48,10
49,12
50,12
51,4
52,5
53,10
54,6
55,6
56,3
57,8
58,5
59,6
60,7
61,3
62,7
63,5
64,7
65,3
66,13
67,5
68,5
69,4
70,7
71,7
72,3
73,5
74,5
75,6
76,4
77,4
78,5
79,7
80,4
81,3
82,3
83,2
84,3
85,1
86,3
87,4
88,4
89,1
90,2
91,2
92,2
93,2
95,1
96,2
97,2
98,3
99,1
101,4
102,3
103,2
104,2
105,2
106,3
107,1
108,1
109,1
112,1
113,1
114,2
115,1
116,1
118,3
119,2
121,1
122,2
123,1
124,3
125,1
126,1
127,1
128,1
129,2
131,2
134,1
136,1
137,1
138,1
140,1
141,3
147,1
151,1
152,1
153,1
154,1
159,2
160,1
163,1
164,1
166,2
170,1
171,1
174,1
175,1
178,1
183,1
189,2
193,1
199,1
200,1
203,2
210,1
214,1
217,1
223,1
227,1
232,1
234,1
245,1
258,1
264,1
268,1
279,1
285,1
287,1
295,1
316,1
321,2
323,1
370,1
373,1
382,1
386,1
402,1
483,1
510,1
534,1
550,1
594,1
765,1
