degree,count
3,4343
4,1630
5,885
6,587
7,403
8,318
9,217
10,181
11,153
12,145
13,108
14,88
15,72
16,71
17,58
18,45
19,38
20,38
21,33
22,29
23,18
24,35
25,31
26,26
27,20
28,23
29,22
30,14
31,21
32,12
33,16
34,16
35,8
36,11
37,13
38,6
39,8
40,19
41,11
42,10
43,7
44,5
45,7
46,3
47,5
48,9
49,3
50,4
51,3
52,3
53,6
54,3
55,1
56,3
57,2
58,6
59,3
60,4
61,2
62,5
63,4
64,2
65,2
66,2
67,6
68,4
69,1
70,2
71,3
72,2
73,2
74,3
75,2
76,3
78,3
79,1
80,1
81,4
84,4
85,2
86,2
87,1
88,1
89,2
90,2
91,1
94,2
95,1
100,2
101,3
103,4
104,2
105,1
106,2
108,1
109,1
110,1
111,1
112,2
114,3
115,1
120,2
122,1
125,2
126,1
134,1
136,1
137,2
138,1
139,1
143,1
144,2
152,1
154,1
156,2
157,3
160,1
165,1
168,1
170,2
172,1
176,1
184,1
185,1
189,1
191,1
192,1
194,1
203,1
218,1
222,1
232,2
241,1
244,1
256,1
263,1
269,1
292,1
302,1
317,1
318,1
333,1
369,1
372,1
401,2
469,1
497,1
