step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,entK,entC,entL,holderEntryRule
200,209,70,-1,0,57,0,99,0,111,0,114,0,13,19,111,8,8,575,0,0,0,0,0
400,409,136,-1,0,68,0,158,0,193,0,205,0,15,43,194,7,7,1134,0,0,0,0,0
600,609,192,-1,0,78,0,204,0,296,0,315,0,17,60,293,8,8,1705,0,0,0,0,0
800,809,253,-1,0,80,0,254,0,371,0,413,0,19,59,374,8,8,2273,0,0,0,0,0
1000,1009,317,-1,0,85,0,281,0,439,0,500,0,20,73,441,8,8,2854,0,0,0,0,0
1200,1209,380,-1,0,84,0,302,0,500,0,577,0,20,77,495,6,6,3438,0,0,0,2,0
1400,1409,439,-1,0,90,0,331,0,575,0,686,0,20,121,567,6,6,4009,0,0,0,2,0
1600,1609,494,-1,0,86,0,335,0,617,0,758,0,20,136,616,7,7,4597,0,0,0,0,0
1800,1809,546,-1,0,88,0,344,0,676,0,846,0,20,114,684,8,8,5196,0,1,0,0,0
2000,2009,618,-1,0,85,0,357,0,712,0,906,0,20,123,701,8,8,5784,0,0,0,0,0
2200,2209,677,-1,0,89,0,381,0,760,0,992,0,20,127,760,8,8,6371,0,0,0,0,0
2400,2409,744,-1,0,90,0,402,0,829,0,1089,0,20,159,809,8,8,6957,0,3,0,0,0
2600,2609,811,-1,0,93,0,395,0,878,0,1164,0,20,167,858,7,7,7542,0,2,0,0,0
2800,2809,863,-1,0,92,0,419,0,886,0,1227,0,20,143,900,8,8,8137,0,0,0,1,0
3000,3009,907,3,0,95,1,447,8,997,12,1393,0,20,211,981,7,7,8684,0,2,0,1,0
3200,3209,960,3,1,95,3,460,6,1039,12,1485,0.01,20,214,1040,8,8,9277,0,0,0,0,0
3400,3409,1025,3,0,98,2,463,7,1081,13,1543,0.0078,20,222,1085,7,7,9860,0,0,0,0,0
3600,3609,1082,4,0,93,6,465,13,1106,13,1636,0.0224,20,225,1101,8,8,10455,0,1,0,0,0
3800,3809,1141,4,2,98,1,477,5,1152,14,1729,0.0174,20,246,1160,7,7,11036,0,1,0,1,0
4000,4009,1202,5,0,94,5,489,13,1177,15,1787,0.0273,20,209,1190,8,8,11626,0,1,0,2,0
4200,4209,1260,6,0,99,6,475,13,1237,18,1880,0.0334,20,258,1200,8,8,12206,0,1,0,1,0
4400,4409,1322,6,1,96,2,495,12,1257,19,1958,0.0414,20,228,1269,8,8,12798,0,0,0,0,0
4600,4609,1380,6,0,96,3,490,9,1286,16,2035,0.0543,20,251,1299,8,8,13382,1,1,0,0,1
4800,4809,1446,7,2,96,4,517,12,1333,20,2129,0.0725,20,283,1323,8,8,13968,1,0,0,0,1
5000,5009,1503,7,1,96,2,518,11,1352,20,2212,0.0652,20,285,1372,7,7,14559,1,0,0,1,1
5200,5209,1560,9,0,94,5,508,16,1402,16,2298,0.0871,20,276,1370,8,8,15158,1,0,0,0,1
5400,5409,1616,9,0,96,2,524,11,1399,19,2410,0.0913,20,288,1420,8,8,15747,1,0,0,0,1
5600,5609,1677,10,0,98,5,529,18,1475,18,2513,0.1216,20,290,1472,8,8,16324,1,1,0,0,1
5800,5809,1742,10,0,95,0,526,17,1494,17,2549,0.1106,20,324,1494,8,8,16916,1,0,0,0,1
6000,6009,1798,11,0,100,6,525,15,1550,20,2643,0.1093,20,335,1525,7,7,17506,1,0,0,1,1
6200,6209,1867,12,1,100,3,547,17,1581,20,2732,0.133,20,350,1571,8,8,18086,1,0,0,0,1
