step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,entK,entC,entL,holderEntryRule
200,209,65,-1,0,56,0,100,0,114,0,116,0,16,25,115,0,0,562,0,0,0,0,0
400,409,132,-1,0,71,0,170,0,206,0,218,0,18,54,210,0,0,1115,0,0,0,0,0
600,609,193,-1,0,77,0,218,0,287,0,308,0,19,52,286,0,0,1684,0,0,0,0,0
800,809,261,-1,0,81,0,246,0,350,0,388,0,18,47,350,0,0,2258,0,0,0,0,0
1000,1009,318,-1,0,81,0,259,0,404,0,451,0,19,60,403,0,0,2840,0,0,0,0,0
1200,1209,381,-1,0,84,0,288,0,475,0,561,0,20,74,475,0,0,3410,0,0,0,0,0
1400,1409,434,-1,0,86,0,310,0,534,0,652,0,20,124,531,1,2,3999,0,0,0,1,0
1600,1609,494,-1,0,85,0,323,0,587,0,730,0,20,118,583,0,0,4578,0,0,0,0,0
1800,1809,556,-1,0,86,0,341,0,641,0,808,0,20,131,647,0,0,5162,0,0,0,0,0
2000,2009,611,-1,0,87,0,354,0,685,0,889,0,20,118,692,1,2,5750,0,1,0,0,0
2200,2209,678,-1,0,92,0,391,0,783,0,1038,0,20,146,781,1,2,6289,0,0,0,0,0
2400,2409,741,-1,0,96,0,418,0,869,0,1141,0,20,151,863,2,4,6846,0,2,0,0,0
2600,2609,806,-1,0,94,0,434,0,910,0,1237,0,20,195,914,3,6,7423,0,1,0,0,0
2800,2809,864,-1,0,95,0,438,0,975,0,1331,0,20,186,971,3,6,8008,0,1,0,0,0
3000,3009,932,3,0,98,0,438,5,1000,5,1396,0,20,187,1011,2,4,8597,0,0,0,0,0
3200,3209,987,3,0,97,2,469,4,1045,2,1473,0,20,164,1026,1,2,9190,0,0,0,0,0
3400,3409,1049,3,0,92,0,482,1,1081,3,1552,0,20,229,1080,1,2,9774,0,0,0,0,0
3600,3609,1111,3,1,95,0,461,1,1118,3,1626,0,20,229,1134,2,4,10355,0,1,0,0,0
3800,3809,1169,3,1,96,2,482,1,1146,1,1725,0,20,232,1162,2,4,10938,0,0,0,0,0
4000,4009,1233,3,0,96,2,478,1,1209,1,1794,0,20,208,1188,1,2,11518,0,0,0,0,0
4200,4209,1297,3,1,101,2,512,5,1276,2,1919,0.03,20,286,1273,1,2,12076,0,0,0,0,0
4400,4409,1348,3,0,98,1,505,1,1324,1,2052,0.0234,20,256,1331,1,2,12649,0,0,0,0,0
4600,4609,1405,3,0,98,0,526,0,1356,1,2106,0.0406,20,247,1339,0,0,13235,0,0,0,0,0
4800,4809,1462,3,0,97,0,511,1,1395,0,2134,0.0915,20,273,1380,2,4,13826,0,0,0,2,0
5000,5009,1523,3,0,97,1,510,0,1391,2,2231,0.071,20,301,1386,3,6,14410,0,0,0,1,0
5200,5209,1581,3,0,101,1,530,2,1396,2,2291,0.0546,20,286,1417,2,4,14995,0,0,0,1,0
5400,5409,1634,3,0,100,0,520,0,1453,1,2397,0.0416,20,273,1429,2,4,15579,0,0,0,0,0
5600,5609,1699,3,0,98,0,509,2,1466,1,2461,0.0312,20,308,1446,2,4,16167,0,0,0,1,0
5800,5809,1760,3,0,101,2,532,3,1496,2,2518,0.0949,20,289,1485,2,4,16749,0,0,0,0,0
6000,6009,1809,3,0,98,1,537,2,1550,0,2654,0.0725,20,285,1514,3,6,17333,0,0,0,1,0
6200,6209,1869,5,0,100,1,563,4,1589,11,2760,0.1146,20,311,1607,4,8,17903,1,0,0,1,3
6400,6409,1923,7,1,97,4,566,9,1623,12,2834,0.1301,20,316,1609,2,4,18491,1,0,0,0,3
6600,6609,1977,9,0,96,4,560,11,1645,18,2926,0.1558,20,331,1645,2,4,19089,1,0,0,0,3
6800,6809,2029,11,1,96,6,552,15,1641,16,2962,0.1432,20,348,1671,2,4,19691,1,0,0,1,3
7000,7009,2091,15,1,98,3,527,15,1625,20,3037,0.1857,20,350,1656,3,6,20288,1,0,0,1,3
7200,7209,2150,17,1,101,5,559,13,1717,20,3145,0.2036,20,363,1704,3,6,20883,1,0,0,0,3
7400,7409,2207,20,1,100,2,559,11,1735,20,3248,0.1875,20,341,1715,3,6,21466,1,0,0,0,3
7600,7609,2271,22,0,100,4,569,18,1745,20,3282,0.1917,20,346,1755,5,10,22062,1,2,0,0,3
7800,7809,2318,24,1,98,4,558,17,1770,20,3414,0.2,20,349,1762,5,10,22654,1,0,0,0,3
8000,8009,2393,29,1,95,9,591,17,1785,20,3488,0.2156,20,374,1810,5,10,23249,1,0,0,0,3
8200,8209,2439,31,0,97,8,581,16,1793,20,3544,0.2157,20,346,1774,6,12,23851,1,1,0,0,3
8400,8409,2507,33,2,99,8,581,16,1795,20,3614,0.2325,20,367,1826,4,8,24446,1,1,0,0,3
8600,8609,2569,35,0,98,9,594,17,1871,20,3637,0.1924,20,371,1836,5,10,25044,1,1,0,0,3
8800,8809,2635,38,1,100,6,583,18,1848,20,3716,0.1976,20,397,1859,5,10,25633,1,0,0,0,3
9000,9009,2697,42,0,99,7,585,17,1899,20,3807,0.1855,20,371,1873,5,10,26229,1,1,0,0,3
9200,9209,2748,45,1,100,9,591,18,1912,20,3901,0.1539,20,423,1917,5,10,26823,1,0,0,0,3
9400,9409,2797,47,1,103,9,586,19,1915,20,3965,0.1452,20,422,1910,6,12,27418,1,1,0,0,3
9600,9609,2860,49,2,102,7,604,18,1932,20,4051,0.1611,20,363,1933,5,10,28007,1,0,0,0,3
9800,9809,2917,51,1,100,16,603,19,1984,20,4111,0.1555,20,388,1947,8,16,28614,1,2,0,1,3
10000,10009,2978,54,2,100,8,580,18,1997,20,4182,0.1604,20,422,1997,10,20,29222,1,2,0,1,3
10200,10209,3033,56,2,101,9,584,20,2019,20,4246,0.1683,20,361,1955,10,20,29837,1,1,0,0,3
10400,10409,3091,59,3,100,9,588,20,2002,20,4291,0.1604,20,368,1992,11,22,30451,1,1,0,0,3
10600,10609,3151,62,4,102,7,591,20,2036,20,4363,0.1644,20,373,2007,13,26,31065,1,1,0,2,3
10800,10809,3210,64,3,101,7,593,20,2078,20,4450,0.1423,20,443,2075,10,20,31672,1,0,0,0,3
11000,11009,3269,66,0,101,8,598,18,2027,20,4518,0.1575,20,403,2071,9,18,32284,1,0,1,0,3
11200,11209,3327,70,3,97,12,612,19,2063,20,4567,0.1518,20,408,2048,9,18,32891,1,1,0,0,3
11400,11409,3382,72,5,100,8,620,19,2101,20,4613,0.1364,20,437,2069,8,16,33486,1,0,0,0,3
11600,11609,3447,76,4,101,11,601,20,2131,20,4750,0.14,20,440,2148,7,14,34063,1,0,0,0,3
11800,11809,3503,78,0,101,11,633,20,2161,20,4857,0.137,20,420,2155,7,14,34667,1,1,0,1,3
12000,12009,3571,80,1,99,11,620,20,2198,20,4890,0.1596,20,436,2184,7,14,35266,1,0,0,1,3
