step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,entK,entC,entL,holderEntryRule
200,209,56,-1,0,56,0,98,0,110,0,115,0,10,14,112,15,440,612,0,0,0,0,0
400,409,117,-1,0,73,0,179,0,213,0,226,0,20,54,216,37,694,1113,0,0,0,0,0
600,609,177,-1,0,83,0,253,0,321,0,335,0,20,57,328,62,990,1646,0,0,0,0,0
800,809,239,-1,0,95,0,312,0,420,0,440,0,20,85,422,100,1352,2484,0,0,0,0,0
1000,1009,295,-1,0,97,0,363,0,525,0,550,0,20,117,524,118,1399,3058,0,0,0,0,0
1200,1209,369,-1,0,99,0,410,0,624,0,658,0,20,130,624,151,1511,3538,0,0,0,0,0
1400,1409,421,-1,0,101,0,459,0,731,0,775,0,20,141,741,211,1963,4542,0,0,0,0,0
1600,1609,484,-1,0,105,0,502,0,842,0,903,0,20,162,835,217,2053,5182,0,0,0,0,0
1800,1809,541,-1,0,107,0,534,0,953,0,1031,0,20,200,958,248,2067,5622,0,0,0,0,0
2000,2009,596,-1,0,108,0,562,0,1053,0,1142,0,20,230,1056,288,2220,6411,0,0,0,0,0
2200,2209,656,-1,0,104,0,596,0,1167,0,1272,0,20,258,1168,330,2426,7150,0,0,0,0,0
2400,2409,709,-1,0,109,0,615,0,1262,0,1390,0,20,252,1250,355,2366,7741,0,0,0,0,0
2600,2609,772,-1,0,108,0,642,0,1368,0,1519,0,20,291,1371,420,2600,8370,0,0,0,0,0
2800,2809,840,-1,0,108,0,651,0,1465,0,1647,0,20,259,1469,437,2718,8970,0,0,0,0,0
3000,3009,904,3,0,112,2,688,10,1584,15,1770,0,20,304,1572,506,3007,9876,0,0,0,0,0
3200,3209,960,4,0,108,2,695,8,1637,17,1891,0,20,328,1649,510,2521,10156,0,0,0,0,0
3400,3409,1020,15,1,109,9,700,20,1720,20,2015,0,20,314,1726,537,2528,10510,0,0,0,0,0
3600,3609,1083,21,2,109,13,705,20,1817,20,2131,0,20,350,1816,562,2656,11155,0,0,0,0,0
3800,3809,1140,21,2,112,12,726,20,1923,20,2267,0,20,370,1924,630,2975,11911,0,0,0,0,0
4000,4009,1196,20,1,110,11,745,20,1998,20,2395,0,20,368,2004,597,2787,12515,0,0,0,0,0
4200,4209,1259,29,2,112,13,737,20,2096,20,2533,0,20,406,2111,665,3329,13329,0,0,0,0,0
4400,4409,1320,21,2,109,12,749,18,2185,20,2659,0,20,399,2181,739,3254,13890,0,0,0,0,0
4600,4609,1385,24,2,113,11,757,20,2289,20,2793,0,20,436,2284,759,3270,14373,0,0,0,0,0
4800,4809,1454,28,0,109,15,771,19,2379,20,2917,0,20,519,2379,853,3429,15037,0,0,0,0,0
5000,5009,1523,27,3,110,14,781,19,2462,20,3031,0,20,470,2445,828,3565,15817,0,0,0,0,0
5200,5209,1579,29,2,112,11,797,20,2520,20,3182,0,20,521,2537,837,3342,16258,0,0,0,0,0
5400,5409,1639,33,3,109,13,782,20,2627,20,3314,0,20,527,2591,910,3324,16607,0,0,0,0,0
5600,5609,1699,33,1,113,11,827,20,2686,20,3448,0,20,542,2708,978,3896,17618,0,0,0,0,0
5800,5809,1757,35,2,109,14,800,20,2767,20,3580,0,20,491,2776,987,3399,17755,0,0,0,0,0
6000,6009,1825,37,0,113,16,817,20,2822,20,3687,0,20,489,2850,1017,3709,18605,0,0,0,0,0
6200,6209,1887,37,2,110,11,819,20,2887,20,3810,0,20,539,2881,957,3120,18481,0,0,0,0,0
6400,6409,1956,38,2,110,13,838,19,2965,20,3952,0,20,625,2983,1138,4023,19528,0,0,0,0,0
6600,6609,2011,37,0,109,8,819,20,3015,20,4058,0,20,590,3006,1124,3921,20236,0,0,0,0,0
6800,6809,2071,32,5,109,6,816,20,3075,20,4193,0,20,626,3086,1088,3412,20396,0,0,0,0,0
7000,7009,2127,40,2,111,11,827,20,3110,20,4320,0,20,607,3112,1146,3478,20768,0,0,0,0,0
7200,7209,2181,39,1,111,12,833,20,3168,20,4455,0,20,484,3207,1157,3739,21326,0,0,0,0,0
7400,7409,2238,39,3,112,11,828,20,3297,20,4588,0,20,636,3309,1327,4443,22426,0,0,0,0,0
7600,7609,2301,38,5,112,14,839,20,3315,20,4700,0,20,556,3276,1213,3820,22657,0,0,0,0,0
7800,7809,2360,42,2,113,11,864,20,3397,20,4828,0,20,599,3432,1429,4690,23829,0,0,0,0,0
8000,8009,2421,42,1,108,13,836,20,3477,20,4981,0,20,617,3488,1293,3717,23586,0,0,0,0,0
8200,8209,2479,42,3,112,8,856,20,3488,20,5110,0,20,771,3510,1475,4331,24511,0,0,0,0,0
8400,8409,2536,40,2,111,12,879,20,3578,20,5231,0,20,653,3573,1484,4564,25500,0,0,0,0,0
8600,8609,2595,43,3,108,12,859,20,3665,20,5389,0,20,757,3657,1396,3967,25462,0,0,0,0,0
8800,8809,2658,42,2,110,9,856,20,3659,20,5508,0,20,766,3714,1518,4156,25954,0,0,0,0,0
9000,9009,2718,43,3,111,15,864,20,3713,20,5617,0,20,687,3736,1449,3952,26350,0,0,0,0,0
9200,9209,2777,42,1,111,11,887,20,3798,20,5761,0,20,906,3810,1604,4815,27377,0,0,0,0,0
9400,9409,2839,43,3,113,12,865,20,3869,20,5895,0,20,727,3856,1630,4976,28144,0,0,0,0,0
9600,9609,2901,45,5,111,13,864,20,3894,20,6008,0,20,691,3875,1678,4727,28399,0,0,0,0,0
9800,9809,2960,42,0,110,7,868,20,3931,20,6125,0,20,776,3924,1730,4385,28696,0,0,0,0,0
10000,10009,3019,42,3,111,12,880,20,4019,20,6267,0,20,716,3990,1798,5432,30079,0,0,0,0,0
10200,10209,3091,44,2,111,11,874,20,4011,20,6364,0,20,844,4044,1682,4429,30007,0,0,0,0,0
10400,10409,3149,45,0,114,11,887,20,4048,20,6504,0,20,804,4080,1765,4551,30561,0,0,0,0,0
10600,10609,3203,44,1,112,6,877,20,4053,20,6614,0,20,783,4142,1900,5370,31841,0,0,0,0,0
10800,10809,3261,45,1,114,8,879,19,4163,20,6757,0,20,747,4177,1904,5730,32894,0,0,0,0,0
11000,11009,3324,44,1,112,4,865,20,4269,20,6906,0,20,815,4270,1900,5377,33252,0,0,0,0,0
11200,11209,3394,45,1,113,7,892,20,4335,20,7024,0,20,861,4193,2070,5611,34015,0,0,0,0,0
11400,11409,3458,41,3,112,8,891,20,4377,20,7150,0,20,735,4287,1927,5298,34172,0,0,0,0,0
11600,11609,3509,46,2,111,7,882,20,4277,20,7262,0,20,754,4325,1996,4718,34276,0,0,0,0,0
11800,11809,3571,46,0,112,12,869,20,4372,20,7390,0,20,738,4291,1940,4823,34719,0,0,0,0,0
12000,12009,3632,46,0,111,7,890,20,4426,20,7521,0,20,857,4398,2011,5473,35504,0,0,0,0,0
12200,12209,3685,43,1,111,10,885,20,4376,20,7656,0,20,802,4411,2045,4912,35656,0,0,0,0,0
12400,12409,3743,48,1,113,12,890,20,4449,20,7781,0,20,894,4499,2148,5708,36716,0,0,0,0,0
12600,12609,3803,45,0,111,8,883,20,4541,20,7933,0,20,855,4496,2079,5133,36909,0,0,0,0,0
12800,12809,3870,45,0,111,8,872,19,4586,20,8061,0,20,889,4535,2119,5467,37462,0,0,0,0,0
13000,13009,3928,48,2,114,7,904,20,4651,20,8199,0,20,865,4609,2165,5060,37619,0,0,0,0,0
13200,13209,3997,45,1,113,8,894,19,4551,20,8289,0,20,854,4602,2171,5486,38373,0,0,0,0,0
13400,13409,4049,46,1,110,9,890,19,4616,20,8398,0,20,855,4560,2183,5308,38765,0,0,0,0,0
13600,13609,4107,47,1,112,7,892,20,4653,20,8520,0,20,847,4663,2290,5597,39447,0,0,0,0,0
13800,13809,4166,45,1,113,8,909,20,4755,20,8666,0,20,1105,4739,2302,6133,40389,0,0,0,0,0
14000,14009,4230,44,1,109,9,894,19,4690,20,8794,0,20,952,4668,2234,5034,39985,0,0,0,0,0
14200,14209,4281,46,0,113,8,908,20,4699,20,8915,0,20,945,4712,2383,5582,40667,0,0,0,0,0
