degree,count
3,4416
4,1634
5,874
6,548
7,389
8,277
9,206
10,163
11,154
12,125
13,100
14,87
15,77
16,83
17,54
18,59
19,46
20,50
21,55
22,39
23,26
24,32
25,23
26,23
27,14
28,20
29,23
30,23
31,21
32,11
33,21
34,14
35,14
36,8
37,14
38,12
39,9
40,5
41,5
42,5
43,7
44,10
45,6
46,6
47,3
48,5
49,11
50,9
51,5
52,5
53,5
54,8
55,6
56,2
57,4
58,2
59,5
60,5
61,1
62,3
63,3
64,4
65,3
67,5
68,3
69,3
70,2
71,8
72,3
73,4
74,1
75,4
76,5
77,1
80,2
81,2
82,1
84,3
85,2
86,1
87,2
88,1
89,1
90,2
92,1
93,2
94,1
95,1
96,1
97,1
99,1
100,2
101,1
104,1
105,2
106,2
108,1
111,1
112,2
118,1
119,3
121,1
123,2
125,2
128,1
129,1
130,2
133,1
134,2
141,1
142,1
143,1
144,2
148,1
151,2
156,1
158,2
159,2
163,1
164,1
181,1
183,1
186,1
199,1
203,2
205,1
214,1
231,1
235,1
237,2
257,1
262,1
264,1
266,1
290,1
295,1
297,1
301,1
314,1
320,1
323,1
383,1
391,1
398,1
527,1
