degree,count
3,4325
4,1680
5,946
6,568
7,403
8,284
9,200
10,172
11,151
12,114
13,97
14,96
15,77
16,62
17,51
18,45
19,41
20,49
21,47
22,25
23,39
24,29
25,21
26,24
27,25
28,20
29,24
30,13
31,10
32,19
33,10
34,18
35,10
36,9
37,10
38,9
39,11
40,6
41,8
42,13
43,10
44,9
45,8
46,2
47,12
48,9
49,9
50,7
51,6
52,5
53,3
54,7
55,2
56,1
57,3
58,1
59,6
60,5
61,2
62,3
63,1
64,2
65,2
66,3
67,5
68,1
69,4
70,3
71,4
72,1
73,4
75,3
76,1
77,2
79,4
81,2
82,2
83,2
85,2
86,1
87,1
88,3
90,1
91,2
92,1
93,3
94,1
95,1
97,2
98,1
99,1
100,3
104,2
107,2
109,1
112,1
113,1
115,3
117,1
118,2
119,1
120,1
123,2
128,1
129,1
130,1
132,2
134,1
135,1
137,1
138,1
139,1
142,1
145,1
149,2
150,1
151,1
152,1
153,1
155,1
157,1
158,1
160,1
164,1
173,2
179,1
186,1
188,1
191,1
193,1
204,1
210,1
214,1
221,1
224,1
225,1
240,1
248,1
251,1
258,1
280,1
285,1
287,1
292,1
294,1
298,1
303,1
313,1
321,1
347,1
374,1
391,1
414,1
427,1
