step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,entK,entC,entL,holderEntryRule
200,209,59,-1,0,60,0,107,0,119,0,122,0,10,18,117,4,8,577,0,0,0,0,0
400,409,113,-1,0,72,0,169,0,224,0,233,0,16,54,220,4,8,1151,0,0,0,0,0
600,609,181,-1,0,80,0,221,0,294,0,321,0,20,73,300,4,8,1723,0,0,0,0,0
800,809,237,-1,0,82,0,268,0,375,0,419,0,20,64,381,4,8,2290,0,0,0,0,0
1000,1009,298,-1,0,86,0,282,0,451,0,504,0,20,94,441,4,8,2867,0,0,0,1,0
1200,1209,351,-1,0,83,0,318,0,519,0,601,0,20,110,505,4,8,3462,0,0,0,1,0
1400,1409,419,-1,0,87,0,339,0,578,0,693,0,20,100,576,4,8,4053,0,0,0,1,0
1600,1609,478,-1,0,90,0,351,0,648,0,798,0,20,118,646,4,8,4638,0,0,0,0,0
1800,1809,532,-1,0,90,0,366,0,707,0,896,0,20,136,708,4,8,5222,0,0,0,1,0
2000,2009,585,-1,0,92,0,381,0,752,0,971,0,20,149,738,4,8,5818,0,0,0,0,0
2200,2209,651,-1,0,91,0,383,0,809,0,1058,0,20,162,798,4,8,6403,0,0,0,0,0
2400,2409,713,-1,0,92,0,398,0,859,0,1157,0,20,182,845,4,8,6983,0,3,0,0,0
2600,2609,781,-1,0,97,0,421,0,942,0,1266,0,20,181,931,4,8,7552,0,1,0,0,0
2800,2809,841,-1,0,96,0,431,0,967,0,1339,0,20,174,971,4,8,8135,0,0,0,0,0
3000,3009,901,3,0,94,5,466,9,1028,16,1409,0,20,204,996,4,8,8725,0,0,0,0,0
3200,3209,976,3,0,95,0,449,8,1049,13,1500,0,20,204,1062,4,8,9305,0,0,0,0,0
3400,3409,1045,3,0,97,2,470,7,1093,15,1568,0.0126,20,210,1088,4,8,9889,0,1,0,1,0
3600,3609,1112,3,0,96,2,481,7,1128,12,1636,0.0054,20,219,1118,4,8,10483,0,0,0,0,0
3800,3809,1176,3,1,95,3,469,2,1132,9,1702,0,20,225,1147,4,8,11077,0,0,0,0,0
4000,4009,1245,3,0,95,2,492,7,1179,7,1781,0,20,233,1195,4,8,11640,0,1,0,1,0
4200,4209,1313,3,1,95,2,508,5,1261,12,1881,0,20,248,1239,4,8,12235,0,1,0,0,0
4400,4409,1370,3,0,98,0,497,6,1276,10,1945,0,20,259,1273,4,8,12828,0,0,0,1,0
4600,4609,1433,3,0,101,0,510,6,1339,12,2067,0,20,282,1352,4,8,13396,0,0,0,0,0
4800,4809,1499,3,0,99,1,508,8,1349,13,2134,0.005,20,260,1334,4,8,13984,0,0,0,0,0
5000,5009,1563,3,0,100,2,519,6,1399,14,2210,0.0059,20,300,1386,4,8,14578,0,1,0,0,0
5200,5209,1627,3,0,99,2,520,5,1415,13,2262,0.0035,20,300,1431,4,8,15175,0,1,0,1,0
5400,5409,1685,3,0,100,2,531,8,1418,12,2306,0.0005,20,285,1416,4,8,15771,0,1,0,0,0
5600,5609,1750,3,0,98,1,517,10,1431,13,2359,0,20,297,1424,4,8,16359,0,0,0,1,0
5800,5809,1823,3,1,97,1,550,5,1486,11,2451,0.0091,20,292,1473,4,8,16942,0,2,0,0,0
6000,6009,1892,3,1,100,1,541,6,1529,13,2558,0,20,295,1537,4,8,17508,0,0,0,1,0
6200,6209,1956,3,0,102,0,552,8,1562,12,2636,0.0323,20,344,1538,4,8,18089,0,0,0,0,0
6400,6409,2009,3,0,95,1,540,4,1564,10,2690,0.0091,20,338,1554,4,8,18691,0,0,0,1,0
6600,6609,2060,3,0,101,0,565,3,1579,10,2786,0.0547,20,355,1597,4,8,19277,1,0,0,2,3
6800,6809,2116,3,0,99,1,558,6,1638,15,2858,0.0777,20,333,1623,4,8,19870,1,0,0,0,3
7000,7009,2167,3,0,98,3,567,4,1694,12,2951,0.0947,20,314,1675,4,8,20454,1,2,0,0,3
7200,7209,2224,3,0,98,0,563,2,1672,11,3039,0.0603,20,313,1701,4,8,21050,1,0,0,0,3
7400,7409,2290,3,0,100,1,570,6,1692,8,3101,0.1287,20,328,1700,4,8,21644,1,0,0,0,3
7600,7609,2356,3,0,101,0,561,5,1720,5,3158,0.1084,20,290,1717,4,8,22238,1,0,0,1,3
7800,7809,2414,3,0,101,1,570,3,1752,9,3245,0.1272,20,390,1744,4,8,22833,1,0,0,0,3
