degree,count
3,4224
4,1575
5,975
6,625
7,404
8,315
9,257
10,178
11,164
12,120
13,115
14,84
15,81
16,77
17,53
18,51
19,36
20,47
21,35
22,28
23,38
24,34
25,27
26,30
27,16
28,11
29,23
30,16
31,8
32,16
33,14
34,9
35,5
36,10
37,7
38,16
39,13
40,4
41,12
42,11
43,6
44,9
45,2
46,7
47,6
48,7
49,6
50,6
51,8
52,9
53,3
54,3
55,4
56,2
57,6
58,4
59,4
60,2
61,3
62,4
64,5
65,3
66,3
67,1
68,2
69,2
70,3
71,3
72,3
73,3
74,3
75,3
76,1
77,3
78,1
79,1
80,1
82,3
84,4
85,3
86,2
87,2
88,1
89,1
91,1
92,1
93,1
94,1
95,1
97,2
98,1
99,2
100,1
101,1
102,1
104,1
105,1
106,1
107,2
108,1
111,2
113,1
115,1
116,1
117,1
120,3
121,1
123,1
124,1
128,1
131,1
132,2
138,3
139,1
141,1
145,1
147,5
149,2
152,2
154,2
158,1
159,3
161,1
162,2
165,1
172,1
173,1
174,1
175,1
179,1
181,1
186,1
187,1
194,1
201,1
203,1
205,1
210,1
214,1
217,1
220,1
221,1
224,1
238,1
247,1
254,1
257,1
259,1
261,1
322,1
370,1
409,1
440,1
489,1
