degree,count
3,4465
4,1653
5,861
6,533
7,367
8,280
9,239
10,192
11,137
12,137
13,100
14,70
15,81
16,65
17,68
18,54
19,41
20,41
21,35
22,30
23,36
24,25
25,29
26,17
27,18
28,15
29,22
30,13
31,14
32,10
33,12
34,13
35,11
36,13
37,14
38,11
39,4
40,10
41,11
42,14
43,9
44,5
45,7
46,10
47,2
48,8
49,2
50,9
51,3
52,7
53,7
54,8
55,4
56,4
57,7
58,5
59,1
60,2
61,3
62,2
63,5
64,1
65,1
66,7
67,1
68,3
69,3
70,4
71,2
72,4
73,1
74,3
75,2
76,3
77,2
79,1
81,2
82,1
83,4
84,2
85,3
86,3
88,1
89,2
90,1
91,2
93,2
94,1
100,2
101,2
102,1
103,2
105,3
106,2
107,1
109,2
110,1
113,1
115,1
116,1
119,1
121,1
122,1
124,1
125,2
128,2
129,1
134,1
135,2
136,1
139,1
143,2
144,2
145,2
151,1
158,1
159,2
165,1
168,1
173,1
180,1
182,1
183,1
186,1
188,1
191,2
192,1
193,1
198,1
200,1
203,1
232,1
234,1
242,1
249,1
252,2
265,1
280,2
301,2
303,1
316,1
369,1
376,1
403,1
428,1
430,1
495,1
563,1
