degree,count
3,4199
4,1681
5,937
6,562
7,453
8,305
9,225
10,189
11,146
12,122
13,106
14,86
15,76
16,64
17,69
18,59
19,51
20,44
21,37
22,34
23,24
24,33
25,27
26,21
27,20
28,21
29,20
30,19
31,17
32,14
33,14
34,11
35,18
36,14
37,9
38,8
39,10
40,13
41,7
42,8
43,6
44,6
45,7
46,6
47,7
48,3
49,5
50,6
51,3
52,1
53,5
54,3
55,3
56,6
57,1
58,1
59,3
60,6
61,4
62,3
63,4
64,3
65,5
66,3
67,3
68,1
69,3
70,1
71,3
72,4
73,2
74,2
75,4
76,3
77,2
78,1
79,3
80,3
81,2
83,1
84,1
85,2
88,3
89,1
92,1
93,2
94,1
95,1
97,3
98,1
99,1
100,3
101,1
102,3
103,4
104,1
106,1
108,1
109,2
112,1
113,1
116,2
117,2
118,1
120,4
121,1
122,2
125,1
127,1
128,1
129,1
133,1
136,2
137,1
140,1
147,2
148,1
149,1
150,2
153,1
155,1
158,1
160,1
164,1
165,1
166,1
170,1
176,1
177,2
179,2
180,1
181,1
182,1
194,1
196,2
209,1
214,1
218,1
231,1
244,1
253,1
259,1
273,1
297,1
303,1
309,1
317,1
321,1
343,1
346,1
378,1
386,1
396,1
477,1
