step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,entK,entC,entL,holderEntryRule
200,209,61,-1,0,57,0,103,0,114,0,118,0,13,22,116,0,0,576,0,0,0,0,0
400,409,122,-1,0,70,0,164,0,203,0,212,0,15,29,204,0,0,1124,0,0,0,0,0
600,609,185,-1,0,76,0,203,0,280,0,299,0,18,54,274,0,0,1698,0,0,0,0,0
800,809,256,-1,0,81,0,244,0,353,0,395,0,20,67,351,0,0,2259,0,0,0,0,0
1000,1009,305,-1,0,85,0,288,0,455,0,518,0,20,92,454,0,0,2820,0,0,0,0,0
1200,1209,365,-1,0,86,0,315,0,534,0,625,0,20,121,534,1,2,3392,0,0,0,1,0
1400,1409,423,-1,0,90,0,334,0,594,0,704,0,20,126,595,1,2,3962,0,0,0,0,0
1600,1609,482,-1,0,86,0,342,0,630,0,783,0,20,113,643,1,2,4554,0,0,0,0,0
1800,1809,546,-1,0,86,0,362,0,686,0,871,0,20,140,692,0,0,5125,0,0,0,0,0
2000,2009,617,-1,0,90,0,377,0,754,0,939,0,20,158,739,0,0,5704,0,0,0,0,0
2200,2209,683,-1,0,92,0,398,0,796,0,1030,0,20,144,794,0,0,6278,0,0,0,0,0
2400,2409,744,-1,0,94,0,419,0,846,0,1127,0,20,147,854,4,8,6854,0,4,0,0,0
2600,2609,811,-1,0,91,0,427,0,890,0,1199,0,20,177,878,4,8,7451,0,1,0,1,0
2800,2809,866,-1,0,92,0,426,0,946,0,1286,0,20,197,929,2,4,8040,0,0,0,0,0
3000,3009,934,3,0,93,1,436,7,978,9,1362,0,20,208,975,2,4,8619,0,0,0,0,0
3200,3209,990,3,0,94,4,443,5,979,10,1417,0,20,198,979,0,0,9212,0,0,0,0,0
3400,3409,1056,3,1,95,2,444,8,1024,7,1496,0,20,211,1034,0,0,9803,0,0,0,0,0
3600,3609,1118,3,1,95,4,454,5,1053,16,1563,0,20,198,1052,2,4,10389,0,1,0,1,0
3800,3809,1181,3,0,94,4,454,6,1121,10,1648,0,20,235,1100,4,8,10982,0,1,0,1,0
4000,4009,1238,3,0,95,1,461,7,1134,10,1741,0,20,224,1141,5,10,11565,0,1,0,1,0
4200,4209,1298,3,0,94,1,484,2,1206,8,1832,0,20,260,1193,4,8,12140,0,0,0,0,0
4400,4409,1350,3,0,97,2,500,8,1240,14,1925,0,20,242,1233,5,10,12741,0,2,0,1,0
4600,4609,1404,3,0,93,2,496,2,1260,7,1993,0,20,253,1251,7,14,13346,0,1,0,1,0
4800,4809,1463,3,0,97,2,475,7,1321,12,2091,0,20,268,1305,7,14,13940,0,1,0,0,0
5000,5009,1517,3,1,96,2,504,6,1347,12,2203,0,20,238,1347,8,16,14538,0,2,0,1,0
5200,5209,1575,3,0,97,1,520,2,1402,9,2303,0,20,266,1386,9,18,15130,0,0,0,2,0
5400,5409,1632,3,0,98,2,537,1,1400,11,2360,0,20,308,1405,6,12,15733,0,0,0,0,0
5600,5609,1699,3,0,95,2,529,2,1430,6,2431,0,20,266,1401,4,8,16327,0,1,0,0,0
5800,5809,1755,3,0,94,1,532,6,1465,8,2526,0,20,289,1455,3,6,16918,0,1,0,0,0
6000,6009,1817,3,0,99,0,520,3,1469,8,2569,0,20,309,1446,3,6,17513,0,0,0,0,0
6200,6209,1876,3,0,99,1,522,7,1506,10,2677,0,20,301,1516,1,2,18100,0,0,0,0,0
6400,6409,1931,3,0,98,0,545,3,1588,10,2768,0,20,342,1558,3,6,18674,0,1,0,1,0
6600,6609,1989,3,1,97,0,535,4,1586,10,2851,0,20,295,1593,4,8,19275,0,0,0,1,0
6800,6809,2053,3,0,98,1,536,7,1603,11,2904,0,20,352,1620,4,8,19868,0,0,0,1,0
7000,7009,2113,3,1,101,0,538,3,1627,9,2977,0,20,289,1598,3,6,20460,0,0,0,0,0
7200,7209,2183,3,0,100,0,547,4,1642,11,3051,0,20,332,1636,1,2,21038,0,0,0,0,0
7400,7409,2237,3,0,94,0,565,5,1640,4,3107,0,20,306,1598,3,6,21633,0,2,0,0,0
7600,7609,2291,3,0,99,0,544,5,1695,8,3204,0,20,353,1682,3,6,22228,0,0,0,1,0
7800,7809,2346,3,0,99,0,559,2,1702,7,3310,0,20,348,1739,5,10,22823,0,2,0,0,0
