step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,entK,entC,entL,holderEntryRule
200,209,48,-1,0,59,0,107,0,121,0,125,0,11,16,122,4,8,583,0,0,0,0,0
400,409,106,-1,0,72,0,172,0,221,0,228,0,15,33,216,4,8,1155,0,0,0,0,0
600,609,163,-1,0,78,0,217,0,303,0,325,0,20,63,297,4,8,1747,0,0,0,0,0
800,809,212,-1,0,83,0,256,0,379,0,426,0,19,79,389,4,8,2335,0,0,0,0,0
1000,1009,264,-1,0,84,0,274,0,454,0,517,0,20,84,454,4,8,2917,0,0,0,1,0
1200,1209,311,-1,0,89,0,309,0,529,0,632,0,20,101,532,4,8,3509,0,0,0,0,0
1400,1409,372,-1,0,87,0,329,0,582,0,728,0,20,124,589,4,8,4098,0,0,0,1,0
1600,1609,432,-1,0,88,0,343,0,639,0,812,0,20,131,651,4,8,4688,0,1,0,0,0
1800,1809,495,-1,0,92,0,374,0,717,0,905,0,20,152,713,4,8,5263,0,1,0,0,0
2000,2009,563,-1,0,92,0,393,0,801,0,1017,0,20,159,781,4,8,5817,0,0,0,0,0
2200,2209,623,-1,0,95,0,413,0,844,0,1092,0,20,164,825,4,8,6408,0,1,0,0,0
2400,2409,682,-1,0,91,0,423,0,880,0,1175,0,20,159,898,4,8,6981,0,2,0,0,0
2600,2609,739,-1,0,95,0,429,0,955,0,1280,0,20,191,927,4,8,7567,0,1,0,0,0
2800,2809,793,3,0,93,1,431,7,996,13,1366,0,20,200,991,4,8,8156,0,1,0,0,0
3000,3009,852,3,1,98,1,463,6,1056,11,1478,0,20,228,1053,4,8,8721,0,0,0,0,0
3200,3209,904,3,1,95,5,458,7,1098,8,1559,0.012,20,227,1080,4,8,9312,0,0,0,1,0
3400,3409,958,3,0,95,2,468,5,1152,9,1651,0.0244,20,236,1123,4,8,9900,0,1,0,0,0
3600,3609,1040,3,1,97,3,477,6,1149,10,1709,0.019,20,241,1161,4,8,10481,0,1,0,0,0
3800,3809,1112,3,1,95,3,484,6,1189,10,1800,0.0146,20,241,1182,4,8,11071,0,0,0,0,0
4000,4009,1173,3,0,94,2,486,4,1240,8,1857,0.0112,20,246,1202,4,8,11665,0,2,0,0,0
4200,4209,1238,3,0,98,1,483,2,1239,6,1922,0.0085,20,256,1224,4,8,12252,0,0,0,1,0
4400,4409,1298,3,0,96,1,490,4,1266,6,1979,0.0063,20,237,1268,4,8,12847,0,1,0,0,0
4600,4609,1358,3,1,98,0,499,4,1303,7,2087,0.0184,20,272,1306,4,8,13433,0,1,0,0,0
4800,4809,1422,3,0,98,2,499,6,1329,3,2147,0.086,20,267,1352,4,8,14035,0,1,0,0,0
5000,5009,1481,3,0,95,2,515,4,1347,3,2212,0.0966,20,274,1338,4,8,14634,1,1,0,0,1
5200,5209,1538,3,0,98,1,511,3,1413,9,2333,0.094,20,284,1412,4,8,15211,1,0,0,1,1
5400,5409,1601,3,0,96,0,541,2,1497,2,2466,0.0728,20,334,1508,4,8,15780,1,1,0,0,1
5600,5609,1655,3,0,99,0,541,5,1528,3,2543,0.0558,20,324,1532,4,8,16378,1,0,0,1,1
5800,5809,1715,3,0,98,1,536,2,1570,6,2616,0.0422,20,298,1577,4,8,16965,1,0,0,0,1
6000,6009,1767,3,0,95,2,545,4,1558,1,2689,0.1456,20,292,1556,4,8,17557,1,0,0,0,1
6200,6209,1823,3,0,98,1,551,3,1586,3,2778,0.1808,20,305,1619,4,8,18151,1,0,0,1,1
6400,6409,1870,3,0,97,1,564,1,1618,2,2879,0.1822,20,329,1623,4,8,18741,1,0,0,0,1
6600,6609,1932,3,0,100,1,572,3,1641,5,2928,0.1433,20,327,1646,4,8,19340,1,0,1,0,1
6800,6809,1995,3,1,100,1,559,4,1675,2,3011,0.1923,20,366,1645,4,8,19935,1,0,0,1,1
7000,7009,2060,3,0,97,1,547,4,1649,2,3062,0.1514,20,319,1705,4,8,20529,1,0,0,0,1
7200,7209,2125,3,0,99,0,561,1,1686,3,3110,0.152,20,360,1647,4,8,21123,1,3,0,0,1
7400,7409,2185,3,0,100,2,574,4,1709,5,3166,0.1992,20,362,1701,4,8,21716,1,1,0,1,1
7600,7609,2244,3,1,102,1,558,2,1729,6,3253,0.2069,20,342,1735,4,8,22311,1,0,0,0,1
7800,7809,2305,3,0,99,2,574,7,1754,4,3346,0.2076,20,345,1737,4,8,22902,1,0,0,0,1
8000,8009,2371,3,1,98,1,586,5,1807,4,3428,0.1636,20,356,1791,4,8,23492,1,0,0,1,1
8200,8209,2433,3,0,101,2,562,3,1821,2,3510,0.1285,20,362,1791,4,8,24077,1,0,0,0,1
8400,8409,2502,3,0,98,1,584,1,1830,4,3616,0.1337,20,386,1846,4,8,24662,1,0,0,0,1
8600,8609,2557,3,0,101,0,569,1,1857,4,3681,0.1046,20,374,1876,4,8,25249,1,0,0,0,1
8800,8809,2616,3,0,98,0,590,3,1901,4,3753,0.1146,20,400,1923,4,8,25846,1,0,0,0,1
9000,9009,2673,3,0,101,0,593,4,1909,5,3806,0.1392,20,398,1890,4,8,26441,1,2,0,2,1
9200,9209,2721,3,0,100,2,584,1,1940,2,3897,0.159,20,397,1931,4,8,27038,1,0,0,0,1
9400,9409,2795,3,1,101,2,593,2,1951,5,3996,0.2048,20,382,1945,4,8,27620,1,0,0,1,1
9600,9609,2844,3,0,97,1,589,3,1920,4,4065,0.1614,20,400,1984,4,8,28218,1,0,0,0,1
9800,9809,2912,3,0,100,0,596,2,1982,6,4121,0.2267,20,404,1996,4,8,28815,1,0,0,2,1
10000,10009,2975,3,1,99,0,601,3,1996,3,4222,0.2234,20,409,2023,4,8,29387,1,0,0,1,1
10200,10209,3031,3,0,101,0,605,1,2064,5,4342,0.2096,20,406,2058,4,8,29985,1,0,0,0,1
10400,10409,3105,3,0,100,1,608,4,2066,4,4386,0.1653,20,418,2025,4,8,30578,1,0,0,1,1
