step,maxId,removed,holderDegree,s4,v4,s6,v6,s8,v8,s12,v12,holderTrend,bgSucc,bgHits,bgVis,rewireNodes,rewireJoins,edges,holderTrending,entK,entC,entL,holderEntryRule
200,209,44,-1,0,62,0,117,0,132,0,136,0,15,25,130,0,0,585,0,0,0,0,0
400,409,104,-1,0,69,0,168,0,216,0,224,0,19,51,213,0,0,1153,0,0,0,0,0
600,609,162,-1,0,77,0,217,0,304,0,338,0,19,57,305,0,0,1724,0,0,0,0,0
800,809,218,-1,0,80,0,249,0,377,0,440,0,20,71,392,0,0,2300,0,0,0,0,0
1000,1009,268,-1,0,85,0,272,0,452,0,519,0,20,87,449,0,0,2879,0,0,0,0,0
1200,1209,332,-1,0,85,0,297,0,536,0,629,0,20,91,537,0,0,3432,0,1,0,0,0
1400,1409,400,-1,0,91,0,341,0,610,0,741,0,19,109,608,0,0,3979,0,0,0,0,0
1600,1609,457,-1,0,93,0,371,0,682,0,838,0,20,133,688,0,0,4556,0,0,0,0,0
1800,1809,511,-1,0,92,0,384,0,756,0,944,0,20,131,741,0,0,5130,0,0,0,0,0
2000,2009,572,-1,0,92,0,403,0,819,0,1039,0,20,157,818,0,0,5679,0,0,0,0,0
2200,2209,636,-1,0,92,0,420,0,895,0,1122,0,20,169,868,0,0,6237,0,0,0,0,0
2400,2409,700,-1,0,94,0,437,0,922,0,1212,0,20,182,930,0,0,6824,0,1,0,0,0
2600,2609,759,-1,0,96,0,434,0,979,0,1303,0,20,171,975,0,0,7393,0,1,0,1,0
2800,2809,825,-1,0,94,0,449,0,1023,0,1376,0,20,178,1009,0,0,7962,0,0,0,0,0
3000,3009,877,3,0,95,2,467,8,1072,14,1460,0,20,235,1075,0,0,8544,0,0,0,0,0
3200,3209,945,5,1,92,4,481,13,1092,20,1534,0.018,20,234,1088,2,2,9122,0,0,0,0,0
3400,3409,1006,5,1,96,1,467,10,1135,19,1605,0.014,20,214,1123,0,0,9708,0,0,0,0,0
3600,3609,1067,7,2,95,3,489,15,1164,17,1672,0.0259,20,209,1147,2,2,10295,0,2,0,0,0
3800,3809,1123,7,2,95,8,493,10,1182,19,1781,0.0201,20,250,1189,0,0,10875,0,0,0,0,0
4000,4009,1185,7,0,98,6,498,15,1219,19,1829,0.0154,20,245,1237,0,0,11457,0,0,0,0,0
4200,4209,1252,8,1,94,7,485,18,1227,20,1899,0.0186,20,267,1225,1,1,12037,0,1,0,0,0
4400,4409,1320,9,2,98,5,496,14,1293,20,2002,0.0204,20,245,1295,1,1,12615,0,0,0,0,0
4600,4609,1378,12,2,99,5,501,16,1295,20,2058,0.0334,20,247,1287,3,3,13204,0,0,0,0,0
4800,4809,1432,16,0,99,9,513,15,1338,20,2138,0.0467,20,296,1317,4,4,13790,1,3,0,0,1
5000,5009,1492,16,0,95,6,520,20,1383,20,2243,0.0378,20,257,1396,0,0,14369,1,1,0,0,1
5200,5209,1551,23,2,98,12,526,19,1377,20,2309,0.0648,20,263,1402,7,7,14960,1,1,0,0,1
5400,5409,1607,28,2,96,7,518,20,1402,20,2394,0.0768,20,286,1413,5,5,15558,1,1,0,0,1
5600,5609,1663,35,4,100,17,526,20,1437,20,2477,0.0951,20,299,1469,7,7,16144,1,1,0,1,1
5800,5809,1724,41,2,102,12,527,20,1526,20,2565,0.1048,20,339,1504,6,6,16724,1,0,0,1,1
6000,6009,1785,45,4,97,14,540,20,1515,20,2661,0.1025,20,315,1512,4,4,17312,1,0,0,0,1
6200,6209,1838,53,3,100,11,536,20,1580,20,2742,0.1207,20,328,1560,8,8,17889,1,0,0,0,1
6400,6409,1898,56,3,101,16,562,20,1675,20,2910,0.1102,20,314,1645,3,3,18462,1,1,0,1,1
6600,6609,1952,60,5,98,17,575,20,1706,20,2988,0.1118,20,353,1679,4,4,19054,1,0,0,1,1
6800,6809,2010,66,5,99,16,575,20,1744,20,3095,0.1181,20,352,1709,6,6,19643,1,1,0,0,1
7000,7009,2078,72,5,100,12,572,20,1750,20,3182,0.1232,20,368,1750,6,6,20233,1,2,0,0,1
7200,7209,2143,79,3,99,18,598,20,1793,20,3289,0.1322,20,367,1814,7,7,20804,1,0,0,0,1
7400,7409,2204,85,2,101,17,588,20,1820,20,3393,0.1344,20,370,1843,6,6,21377,1,3,0,0,1
7600,7609,2263,95,7,100,14,604,20,1875,20,3486,0.1612,20,364,1924,10,10,21957,1,0,0,0,1
7800,7809,2319,105,3,101,16,600,20,1906,20,3545,0.1776,20,374,1894,10,10,22549,1,0,0,0,1
8000,8009,2379,115,6,101,19,599,20,1950,20,3655,0.1908,20,406,1924,10,10,23138,1,0,0,0,1
8200,8209,2439,124,4,102,18,607,20,1964,20,3733,0.1963,20,370,1938,9,9,23735,1,0,0,1,1
8400,8409,2501,132,3,101,19,625,20,1947,20,3776,0.1957,20,384,1969,8,8,24328,1,1,0,0,1
8600,8609,2571,137,2,101,18,615,20,1978,20,3833,0.1752,20,374,2018,4,4,24899,1,0,0,0,1
8800,8809,2632,144,4,101,18,613,20,2058,20,3922,0.1739,20,426,2049,7,7,25489,1,0,0,0,1
9000,9009,2684,154,9,100,19,628,20,2051,20,3990,0.1878,20,438,2023,10,10,26078,1,0,0,0,1
9200,9209,2740,160,5,102,19,606,20,2088,20,4077,0.1789,20,413,2049,6,6,26675,1,1,0,0,1
9400,9409,2804,168,5,98,20,600,20,2076,20,4113,0.1868,20,449,2084,8,8,27262,1,0,0,1,1
9600,9609,2869,173,4,100,17,623,20,2098,20,4215,0.1731,20,372,2111,5,5,27854,1,0,0,0,1
9800,9809,2932,179,8,101,18,628,20,2119,20,4302,0.1671,20,410,2107,6,6,28425,1,1,0,0,1
10000,10009,2995,185,6,102,20,616,20,2161,20,4382,0.1624,20,447,2187,6,6,29015,1,0,0,0,1
10200,10209,3046,197,9,104,18,627,20,2119,20,4431,0.1886,20,465,2170,12,12,29621,1,0,0,0,1
10400,10409,3107,205,7,99,18,636,20,2163,20,4480,0.1895,20,432,2146,8,8,30213,1,0,0,0,1
10600,10609,3172,216,4,97,19,611,20,2154,20,4586,0.2053,20,434,2222,11,11,30809,1,0,0,1,1
10800,10809,3243,225,6,104,19,614,20,2140,20,4614,0.2079,20,466,2225,9,9,31405,1,0,0,0,1
11000,11009,3308,234,5,104,20,641,20,2222,20,4658,0.22,20,444,2192,9,9,32002,1,0,1,0,1
11200,11209,3369,243,9,103,20,648,20,2214,20,4724,0.2247,20,444,2252,9,9,32588,1,0,0,0,1
11400,11409,3433,253,5,101,20,628,20,2226,20,4803,0.2334,20,431,2240,10,10,33192,1,1,0,0,1
11600,11609,3492,262,9,102,18,654,20,2245,20,4849,0.2304,20,458,2250,9,9,33797,1,0,0,0,1
11800,11809,3548,272,4,100,19,625,20,2243,20,4936,0.233,20,439,2291,10,10,34400,1,2,0,0,1
12000,12009,3599,284,10,99,20,645,20,2311,20,4987,0.245,20,473,2293,12,12,35002,1,1,0,1,1
12200,12209,3666,293,8,99,19,666,20,2261,20,5070,0.2447,20,474,2295,9,9,35592,1,0,1,1,1
