degree,count
3,4353
4,1707
5,900
6,533
7,395
8,275
9,210
10,183
11,155
12,114
13,105
14,85
15,76
16,56
17,69
18,50
19,45
20,32
21,44
22,48
23,36
24,22
25,33
26,23
27,18
28,16
29,12
30,17
31,19
32,12
33,10
34,14
35,7
36,13
37,17
38,10
39,9
40,9
41,8
42,12
43,7
44,10
45,9
46,9
47,6
48,7
49,9
50,4
51,7
52,4
53,4
54,4
55,9
56,8
57,6
58,5
59,2
60,1
61,5
62,3
63,1
64,4
65,2
66,1
67,2
68,1
69,4
70,3
71,3
72,2
73,1
74,2
75,1
76,3
77,1
78,6
79,3
80,1
81,1
82,1
83,2
84,2
85,1
86,3
87,1
88,4
89,4
90,4
91,2
92,2
93,3
97,1
100,2
104,3
105,2
109,1
112,2
114,1
116,2
118,2
120,2
121,1
122,3
123,2
124,1
126,2
128,2
129,1
132,1
135,2
137,1
141,1
144,2
149,1
154,1
162,1
164,1
188,1
192,1
203,1
206,2
212,1
215,1
217,1
230,1
233,1
243,1
246,1
259,1
262,2
264,1
276,1
281,1
282,1
299,1
317,1
327,1
344,1
345,1
372,1
375,1
400,1
582,1
