degree,count
3,4498
4,1663
5,876
6,558
7,424
8,281
9,194
10,139
11,148
12,119
13,83
14,70
15,89
16,60
17,62
18,58
19,46
20,44
21,34
22,35
23,19
24,24
25,20
26,20
27,24
28,22
29,10
30,12
31,7
32,24
33,19
34,11
35,16
36,15
37,12
38,6
39,9
40,9
41,7
42,8
43,7
44,7
45,6
46,2
47,4
48,8
49,6
50,6
51,7
52,6
53,4
54,6
55,6
56,4
57,4
58,1
59,3
60,6
61,3
62,1
63,3
64,2
65,2
66,3
67,3
68,4
69,1
70,2
71,3
72,3
73,1
74,2
75,3
76,1
77,1
78,4
79,1
80,1
81,1
83,1
84,2
85,3
86,4
88,1
90,1
91,1
93,2
94,1
96,3
97,1
98,1
100,1
101,1
103,1
104,2
106,1
108,1
110,1
112,1
114,2
115,1
116,1
117,2
118,1
122,2
123,1
125,1
127,1
128,3
130,1
131,3
132,1
134,1
136,2
142,1
143,2
144,2
145,1
151,1
153,1
157,1
167,1
169,1
177,1
182,1
184,1
190,1
191,1
194,1
201,1
205,1
217,1
218,1
220,1
236,1
244,2
259,2
261,1
268,1
275,1
297,2
303,1
308,2
321,2
335,1
360,1
374,1
382,1
436,1
445,1
528,1
549,1
